experiment_id,instcode,genus,accenumb,agent_id,doi,days_to_heading,plant_height,thousand_kernel_weight,powdery_mildew,leaf_rust,yellow_rust,septoria_tritici_ssp,protein_content,sds_sedimentation_volume,name,description,campaign,site_name,longitude,latitude,remarks
12,ITA383,Triticum,TA00715,NA,NA,114,91,NA,0,4,1,4,15.2,37,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00715,NA,NA,114,88,NA,0,5,1,5,14.6,38,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00721,NA,NA,126,149,NA,0,3,7,5,15.7,25,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00721,NA,NA,125,135,NA,0,4,5,4,15.7,25,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00721,NA,NA,124,150,NA,0,4,6,4,16.2,26,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00722,NA,NA,125,77,NA,0,4,5,4,15.8,29,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00722,NA,NA,125,145,NA,0,3,7,5,15.2,23,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00722,NA,NA,125,140,NA,0,4,7,5,15.6,19,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00769,NA,NA,118,79,NA,0,5,3,4,13.3,52,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00769,NA,NA,117,81,NA,0,5,1,4,13.8,54,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00769,NA,NA,114,79,NA,0,7,1,4,14.1,56,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00777,NA,NA,117,80,NA,0,7,5,3,14.1,23,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00777,NA,NA,117,81,NA,0,7,3,4,13,25,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00777,NA,NA,116,79,NA,0,5,3,3,13.6,31,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00793,NA,NA,117,75,NA,0,4,2,3,13.7,52,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00793,NA,NA,114,76,NA,0,7,2,4,13.7,48,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00793,NA,NA,114,72,NA,0,5,5,4,13.5,51,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00794,NA,NA,118,78,NA,0,4,2,3,14.3,60,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00794,NA,NA,118,80,NA,0,6,1,3,13.4,51,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00794,NA,NA,117,75,NA,0,6,2,4,13.7,50,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00796,NA,NA,112,70,NA,0,2,3,4,15.2,60,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00796,NA,NA,112,79,NA,0,4,4,3,NA,NA,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00796,NA,NA,112,76,NA,0,4,2,5,15.1,53,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00816,NA,NA,118,73,NA,0,1,0,3,12,49,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00816,NA,NA,118,72,NA,0,1,0,5,12.7,47,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00816,NA,NA,118,73,NA,0,4,0,5,13.5,50,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00819,NA,NA,105,92,NA,0,9,0,3,14.3,47,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00819,NA,NA,105,91,NA,0,9,0,5,14.9,42,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00819,NA,NA,103,147,NA,0,9,1,2,15.5,50,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00820,NA,NA,132,144,NA,0,2,0,2,14.3,36,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00820,NA,NA,132,145,NA,0,2,1,3,12.9,25,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00820,NA,NA,132,143,NA,0,4,1,3,14.4,28,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00831,NA,NA,117,87,NA,0,4,5,3,13.8,35,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00831,NA,NA,116,86,NA,0,6,3,4,13.2,31,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00831,NA,NA,115,90,NA,0,6,3,5,14.5,29,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00881,NA,NA,129,145,NA,0,5,1,3,13.6,42,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00881,NA,NA,128,143,NA,0,7,0,3,14.8,40,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00881,NA,NA,126,133,NA,0,2,0,2,NA,48,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00882,NA,NA,128,137,NA,0,3,2,5,14.5,36,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00882,NA,NA,127,145,NA,0,5,1,4,15.5,37,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00882,NA,NA,125,138,NA,0,2,0,1,15,43,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00883,NA,NA,126,139,NA,0,6,0,3,14.4,37,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00883,NA,NA,125,144,NA,0,6,0,4,14.7,42,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00883,NA,NA,124,138,NA,0,3,0,2,NA,NA,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00884,NA,NA,127,135,NA,0,3,2,3,15.8,36,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00884,NA,NA,126,140,NA,0,5,3,3,14.3,34,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00884,NA,NA,125,133,NA,0,3,1,2,14.1,41,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00885,NA,NA,126,144,NA,0,4,2,4,16.2,35,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00885,NA,NA,126,150,NA,0,5,5,5,16.3,28,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00885,NA,NA,124,130,NA,0,2,0,2,14.5,37,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00886,NA,NA,128,136,NA,0,3,0,3,13.8,35,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00886,NA,NA,126,148,NA,0,6,2,3,13.4,53,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00886,NA,NA,125,136,NA,0,2,1,2,13.5,34,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00887,NA,NA,127,137,NA,0,2,0,3,13.9,35,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00887,NA,NA,126,141,NA,0,6,0,3,15.4,30,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00887,NA,NA,125,139,NA,0,2,0,2,14.9,33,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00888,NA,NA,128,143,NA,0,5,2,2,15.9,35,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00888,NA,NA,126,149,NA,0,7,2,4,16,35,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00888,NA,NA,125,140,NA,0,4,0,3,17.2,43,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00889,NA,NA,128,146,NA,0,7,2,3,15.6,37,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00889,NA,NA,127,146,NA,0,5,1,5,17.2,40,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00889,NA,NA,126,135,NA,0,3,0,3,16,41,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00890,NA,NA,128,119,NA,0,5,2,3,16.7,35,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00890,NA,NA,126,140,NA,0,3,1,3,15.4,40,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00890,NA,NA,126,144,NA,0,7,1,4,NA,NA,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00901,NA,NA,117,90,NA,0,5,7,4,14.7,51,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00901,NA,NA,116,99,NA,0,4,7,3,14.9,42,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00901,NA,NA,115,98,NA,0,7,4,5,14.6,43,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00904,NA,NA,128,142,NA,0,3,2,4,13.5,21,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00904,NA,NA,128,149,NA,0,6,2,3,17.2,28,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00904,NA,NA,126,146,NA,0,2,1,1,15,28,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00905,NA,NA,113,108,NA,0,5,5,5,16.9,22,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00905,NA,NA,112,105,NA,0,4,7,4,NA,23,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00905,NA,NA,112,110,NA,0,4,7,4,17.9,21,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00906,NA,NA,131,147,NA,0,5,7,4,15.9,38,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00906,NA,NA,130,145,NA,0,5,6,3,15.9,34,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00906,NA,NA,129,147,NA,0,4,4,3,16.2,40,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00909,NA,NA,128,127,NA,0,5,7,3,17.6,25,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00909,NA,NA,127,145,NA,0,3,4,4,15.1,35,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00909,NA,NA,127,140,NA,0,7,6,4,14.3,27,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00910,NA,NA,127,127,NA,0,5,8,3,16.3,35,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00910,NA,NA,126,133,NA,0,3,6,3,15.4,35,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00910,NA,NA,126,143,NA,0,5,8,4,14.6,31,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00946,NA,NA,113,108,NA,0,2,0,3,14.8,42,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00946,NA,NA,111,98,NA,0,4,1,3,18,43,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00946,NA,NA,107,108,NA,0,5,0,5,17.1,42,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00947,NA,NA,113,95,NA,0,8,4,4,13.5,17,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00947,NA,NA,110,103,NA,0,6,4,3,15,22,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00947,NA,NA,108,100,NA,0,7,5,3,14.6,18,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00948,NA,NA,114,112,NA,0,8,4,4,14,25,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00948,NA,NA,113,100,NA,0,8,4,3,13.7,18,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00948,NA,NA,113,115,NA,0,6,4,3,14.6,25,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00961,NA,NA,114,70,NA,0,5,2,4,15,56,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
12,ITA383,Triticum,TA00961,NA,NA,114,72,NA,0,8,2,6,14.2,59,CREA2013_SAL,"S. Angelo Lodigiano_plot size: 1.36 square meters (6 rows, 1 m long), 3 replications; mechanical sowing; winter and spring varieties",2013-2014,S. Angelo Lodigiano,9.42247,45.24503,NA
