accenumb,agent_id,doi,days_to_heading,thousand_kernel_weight,plant_height,name,description,campaign
C0101421,NA,NA,213,44.9,91,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101524,NA,NA,218,44.9,132.835,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101535,NA,NA,213,NA,89.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101536,NA,NA,218,NA,69.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101538,NA,NA,218,NA,96.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101539,NA,NA,213,NA,123,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101540,NA,NA,228,NA,134.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101542,NA,NA,228,NA,141.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101545,NA,NA,228,NA,123,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101548,NA,NA,219,NA,134.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101550,NA,NA,209,NA,84,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101551,NA,NA,222,NA,122.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101552,NA,NA,199,NA,86,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101553,NA,NA,216,NA,92,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101554,NA,NA,224,NA,123.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101555,NA,NA,216,NA,113.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101556,NA,NA,224,NA,130.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101557,NA,NA,216,NA,111.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101559,NA,NA,223,NA,121.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101560,NA,NA,216,NA,119.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101561,NA,NA,224,NA,125.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101562,NA,NA,222,NA,92.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101563,NA,NA,227,NA,90,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101564,NA,NA,234,NA,64,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101565,NA,NA,227,NA,100.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101566,NA,NA,222,NA,78,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101567,NA,NA,215,NA,80,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101568,NA,NA,222,NA,87,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101569,NA,NA,225,NA,79.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101570,NA,NA,221,NA,97,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101571,NA,NA,239,NA,95.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101572,NA,NA,230,NA,91,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101573,NA,NA,228,NA,89.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101574,NA,NA,227,NA,93,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101575,NA,NA,227,NA,86.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101576,NA,NA,220,NA,106.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101578,NA,NA,225,NA,99.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101579,NA,NA,222,NA,90,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101580,NA,NA,230,NA,89.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101581,NA,NA,225,NA,96,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101582,NA,NA,222,NA,84.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101583,NA,NA,219,NA,79.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101634,NA,NA,209,46.05,86.92,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101635,NA,NA,216,42.7,88.42,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101636,NA,NA,214,41.75,78.005,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101637,NA,NA,210,47.1,87.005,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101638,NA,NA,212,43.45,80.17,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101639,NA,NA,220,43.65,89.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101640,NA,NA,214,47.75,94,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101641,NA,NA,215,47.4,78.17,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101642,NA,NA,216,46.75,92.17,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101643,NA,NA,218,46.85,102,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101644,NA,NA,214,47.4,87.585,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101645,NA,NA,216,45.35,87.17,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101646,NA,NA,216,52.85,88.335,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101646,NA,NA,216,38.2,126.255,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101646,NA,NA,216,NA,69.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101647,NA,NA,213,51.85,98.25,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101648,NA,NA,213,41.45,84.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101649,NA,NA,218,46.5,104.085,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101650,NA,NA,211,48.65,81.92,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101651,NA,NA,212,48.65,82.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101653,NA,NA,212,50,81.25,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101654,NA,NA,212,48,80.92,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101655,NA,NA,211,52,69.005,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101656,NA,NA,213,52.85,91.085,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101657,NA,NA,216,50.55,79.58,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101658,NA,NA,207,43.65,79.335,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101659,NA,NA,213,34.65,84.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101660,NA,NA,215,42.5,90.835,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101662,NA,NA,212,46.85,86.415,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101663,NA,NA,209,49.65,91.84,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101664,NA,NA,213,47.4,82,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101665,NA,NA,215,51.35,87.5,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101666,NA,NA,209,50.65,80.0025,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101667,NA,NA,209,52.55,92.835,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101668,NA,NA,211,48.3,78.255,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101669,NA,NA,209,45.2,82.835,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0101825,NA,NA,222,42.15,130.335,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102001,NA,NA,220,55.25,108.42,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102088,NA,NA,219,35.95,124.585,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102132,NA,NA,224,40.7,145,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102171,NA,NA,223,36.45,124.005,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102172,NA,NA,223,37.8,131.835,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102173,NA,NA,223,39.45,125.1675,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102174,NA,NA,223,43.05,134.25,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102175,NA,NA,219,43.55,130.585,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102177,NA,NA,228,34.5,121.835,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102178,NA,NA,220,41.75,130.255,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102179,NA,NA,218,46.95,122.42,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102180,NA,NA,219,40.65,120.415,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102181,NA,NA,220,41.9,129.75,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102182,NA,NA,219,34.7,121.835,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102183,NA,NA,223,44.15,130.17,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102184,NA,NA,223,41.75,130.42,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102185,NA,NA,217,44.15,122.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102186,NA,NA,224,48.85,113.835,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102190,NA,NA,213,53.95,127.75,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102191,NA,NA,213,44.15,124.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102192,NA,NA,214,45.55,125.5,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102193,NA,NA,213,47.1,120.835,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102194,NA,NA,216,44.65,127.5,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102195,NA,NA,215,46.8,131.25,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102196,NA,NA,216,47.65,130.835,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102197,NA,NA,216,45.6,125.17,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102199,NA,NA,216,50.8,125.17,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102200,NA,NA,224,44.2,128.085,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102202,NA,NA,215,45.4,126.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102203,NA,NA,218,42.1,128.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102204,NA,NA,216,47.9,130.085,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102205,NA,NA,214,50.8,128.665,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102206,NA,NA,215,43.45,129.585,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102209,NA,NA,210,45.05,125.585,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102210,NA,NA,213,45.85,125.09,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102211,NA,NA,215,41.4,132.835,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102212,NA,NA,214,42.7,116.665,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102213,NA,NA,216,46.8,127.085,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102214,NA,NA,212,42.85,122.42,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102216,NA,NA,215,41.7,127.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102217,NA,NA,209,46.2,125.415,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102218,NA,NA,216,44.85,131.165,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102219,NA,NA,220,43.95,113.755,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102425,NA,NA,206,NA,86.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102470,NA,NA,209,44.95,93.005,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102524,NA,NA,213,46.9,93.17,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102607,NA,NA,213,40.4,87.835,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102615,NA,NA,214,48,77.505,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102675,NA,NA,213,44.35,88.085,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102682,NA,NA,209,52.2,89.255,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102685,NA,NA,210,45.85,85.505,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102700,NA,NA,212,48.55,98.505,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102723,NA,NA,214,49.2,90.25,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102731,NA,NA,217,46.65,90.335,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102732,NA,NA,215,50.3,88.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102733,NA,NA,218,49.9,98.42,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102734,NA,NA,216,49.25,96.42,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102735,NA,NA,216,48.1,94.5,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102834,NA,NA,219,50.45,88.915,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102861,NA,NA,227,46.4,107.665,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102862,NA,NA,220,41.3,122.835,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102863,NA,NA,213,48.95,86,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102864,NA,NA,213,47.3,126.835,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102895,NA,NA,213,53.1,98,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0102896,NA,NA,220,49.35,90.17,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103009,NA,NA,213,50.05,91.42,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103020,NA,NA,213,47.2,83.59,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103148,NA,NA,209,50.85,88.92,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103149,NA,NA,218,51.05,90.09,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103151,NA,NA,216,50.4,91.17,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103168,NA,NA,213,51.15,93.585,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103251,NA,NA,213,51.55,77.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103252,NA,NA,213,52.5,81.17,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103271,NA,NA,216,52.75,86.255,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103279,NA,NA,216,44.75,87.17,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103288,NA,NA,213,51.95,94.09,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103301,NA,NA,213,54.65,91.59,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103303,NA,NA,216,50.45,96.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103342,NA,NA,218,50.7,80.42,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103347,NA,NA,220,48.2,119.84,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103363,NA,NA,213,48.9,93.165,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103387,NA,NA,209,42.6,87.505,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103400,NA,NA,213,42.6,81.92,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103549,NA,NA,223,36.75,68.835,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103564,NA,NA,215,49.55,78.255,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103655,NA,NA,233,33.6,108.42,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103656,NA,NA,220,44.4,133.92,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103662,NA,NA,212,46.3,94.085,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103668,NA,NA,215,51.65,87.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103713,NA,NA,213,50.35,95.25,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103714,NA,NA,208,43.9,83.165,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103738,NA,NA,222,NA,68,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103819,NA,NA,220,37.6,124.255,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103820,NA,NA,216,41.95,126.835,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103821,NA,NA,219,44.75,123.835,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103822,NA,NA,226,38.95,114.09,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103823,NA,NA,216,44.35,138.505,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103824,NA,NA,220,40.3,130.42,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103825,NA,NA,220,41.75,123.085,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103826,NA,NA,219,37.95,127.42,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103827,NA,NA,219,48.95,134.92,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103828,NA,NA,214,43.65,119.92,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103829,NA,NA,213,44,124.5,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103830,NA,NA,218,49,129.335,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103831,NA,NA,221,45.25,122.92,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103832,NA,NA,220,41.4,128.84,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103833,NA,NA,218,38.15,126.17,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103834,NA,NA,220,38.775,122.585,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103835,NA,NA,217,43.2,132.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103836,NA,NA,218,35.45,117.085,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103837,NA,NA,221,35.35,123.585,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103838,NA,NA,223,44.3,135.17,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103839,NA,NA,219,45.5,117.085,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103840,NA,NA,218,34.4,120.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103841,NA,NA,226,46.75,118.835,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103842,NA,NA,225,35.1,128.085,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103843,NA,NA,223,42.15,126.17,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103844,NA,NA,225,40.1,130.92,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103845,NA,NA,223,36.3,120.5,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103846,NA,NA,222,42.15,124.42,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103847,NA,NA,216,48.8,126.92,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103848,NA,NA,216,50.7,118.585,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103849,NA,NA,219,41.35,109.17,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103850,NA,NA,219,47.3,125.335,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103851,NA,NA,218,48.45,117.255,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103852,NA,NA,218,45.5,103.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103853,NA,NA,218,51.5,102.915,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103854,NA,NA,221,53.85,85.34,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103888,NA,NA,232,36.6,131.42,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103900,NA,NA,220,46,83.75,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103975,NA,NA,224,NA,68,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103979,NA,NA,213,47.15,93.005,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0103980,NA,NA,213,56.35,84.49,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104040,NA,NA,213,47.9,97.415,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104049,NA,NA,213,51.2,91.17,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104249,NA,NA,210,48.85,93.335,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104250,NA,NA,210,50.75,93.585,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104446,NA,NA,219,53.45,85.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104447,NA,NA,219,47.9,84.585,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104448,NA,NA,225,53.8,101.5,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104449,NA,NA,219,46.1,91.585,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104450,NA,NA,219,48.7,89.085,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104451,NA,NA,224,41.2,70.085,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104452,NA,NA,218,47.35,94.17,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104456,NA,NA,215,54.15,99.92,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104457,NA,NA,218,55.15,94.085,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104458,NA,NA,217,50.9,99.835,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104459,NA,NA,215,54.95,96.17,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104460,NA,NA,217,52.05,95,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104461,NA,NA,217,48.7,96.92,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104517,NA,NA,203,NA,90.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104531,NA,NA,216,44.4,124.255,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104538,NA,NA,200,53.5,93.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104539,NA,NA,209,45.5,99.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104540,NA,NA,208,44.3,84.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104541,NA,NA,206,43.4,96.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104542,NA,NA,207,50,93,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104543,NA,NA,202,46.6,82,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104544,NA,NA,205,48.2,92,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104545,NA,NA,206,52.4,95,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104546,NA,NA,205,45,89.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104547,NA,NA,206,51,91,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104548,NA,NA,202,53.9,100.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104549,NA,NA,203,50.6,93,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104550,NA,NA,202,50.6,95.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104551,NA,NA,200,45,89.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104552,NA,NA,204,45,94,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104553,NA,NA,204,45.9,96.23,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104554,NA,NA,210,48.6,99,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104555,NA,NA,209,47.2,95,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104556,NA,NA,202,56.4,92,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104557,NA,NA,202,51.9,90,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104558,NA,NA,208,46.1,98.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104559,NA,NA,204,48.8,105.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104560,NA,NA,210,57.6,82,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104562,NA,NA,211,57.2,88.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104563,NA,NA,202,49.6,82.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104564,NA,NA,208,51.2,83.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104565,NA,NA,220,51.7,71.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104566,NA,NA,215,59.8,84.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104567,NA,NA,212,58.7,86,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104568,NA,NA,223,42.9,81,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104569,NA,NA,209,42.7,79.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104570,NA,NA,206,44.4,84.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104571,NA,NA,206,40.2,82,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104572,NA,NA,214,42.4,89.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104573,NA,NA,212,43.9,82,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104574,NA,NA,207,48.7,86,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104575,NA,NA,204,45.9,89.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104576,NA,NA,208,44.7,82.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104577,NA,NA,207,49,93.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104578,NA,NA,206,56.1,88,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104579,NA,NA,203,54.5,87.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104580,NA,NA,219,48.5,95.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104581,NA,NA,219,49.7,91.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104582,NA,NA,208,47.9,91.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104583,NA,NA,206,44.8,83.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104584,NA,NA,208,46.9,81.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104585,NA,NA,208,45.3,87,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104591,NA,NA,208,46.8,91,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104592,NA,NA,213,40.1,89.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104593,NA,NA,210,51.1,92,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104594,NA,NA,208,51.6,95,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104595,NA,NA,204,55.5,79.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104596,NA,NA,204,55,78.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104597,NA,NA,208,57.4,74.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104598,NA,NA,209,58,77,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104599,NA,NA,221,46.8,80,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104600,NA,NA,219,51.4,97.33,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104601,NA,NA,221,56.2,72,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104602,NA,NA,204,50.3,96,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104603,NA,NA,204,55,88,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104604,NA,NA,210,50.3,85,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104605,NA,NA,210,51.4,86.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
C0104606,NA,NA,211,50.6,81.67,PZ16,Triticum aestivum trials Piešťany,2008-2009
