accenumb,campaign,trait,value
C0101553,1976-1977,days_to_heading,204
C0101553,1976-1977,plant_height,96
C0101553,1976-1977,plant_height,74
C0101553,1976-1977,plant_height,85.7
C0101553,1976-1977,thousand_kernel_weight,46
C0101553,1976-1977,thousand_kernel_weight,50.1
C0101553,1976-1977,thousand_kernel_weight,52
C0101595,1976-1977,days_to_heading,209
C0101595,1976-1977,plant_height,112
C0101595,1976-1977,plant_height,106.3
C0101599,1976-1977,days_to_heading,202
C0101599,1976-1977,days_to_heading,210
C0101599,1976-1977,plant_height,96
C0101599,1976-1977,plant_height,80
C0101599,1976-1977,thousand_kernel_weight,43.7
C0101599,1976-1977,thousand_kernel_weight,38.9
C0102379,1976-1977,days_to_heading,205
C0102379,1976-1977,plant_height,95
C0102379,1976-1977,plant_height,86
C0102379,1976-1977,plant_height,90.5
C0102379,1976-1977,thousand_kernel_weight,46.4
C0102379,1976-1977,thousand_kernel_weight,50.3
C0102743,1976-1977,days_to_heading,193
C0102743,1976-1977,days_to_heading,209
C0102743,1976-1977,days_to_heading,203
C0102743,1976-1977,plant_height,78
C0102743,1976-1977,plant_height,86
C0102743,1976-1977,plant_height,70.5
C0102743,1976-1977,thousand_kernel_weight,47.3
C0102743,1976-1977,thousand_kernel_weight,45.8
C0102743,1976-1977,thousand_kernel_weight,46.5
C0103142,1976-1977,days_to_heading,206
C0103142,1976-1977,days_to_heading,203
C0103142,1976-1977,plant_height,78
C0103142,1976-1977,plant_height,81
C0103142,1976-1977,plant_height,93
C0103142,1976-1977,thousand_kernel_weight,43.1
C0103142,1976-1977,thousand_kernel_weight,45.3
C0103142,1976-1977,thousand_kernel_weight,44.5
C0103696,1976-1977,days_to_heading,210
C0103696,1976-1977,days_to_heading,209
C0103696,1976-1977,thousand_kernel_weight,47.6
C0104824,1976-1977,days_to_heading,203
C0104824,1976-1977,days_to_heading,217
C0104824,1976-1977,days_to_heading,210
C0104824,1976-1977,plant_height,106
C0104824,1976-1977,plant_height,97.5
C0104824,1976-1977,plant_height,101.8
C0104824,1976-1977,thousand_kernel_weight,48.1
C0104824,1976-1977,thousand_kernel_weight,50.8
C0104824,1976-1977,thousand_kernel_weight,49.3
C0104825,1976-1977,days_to_heading,213
C0104825,1976-1977,plant_height,106
C0104825,1976-1977,thousand_kernel_weight,48.7
C0104925,1976-1977,days_to_heading,205
C0104925,1976-1977,days_to_heading,201
C0104925,1976-1977,plant_height,85
C0104925,1976-1977,plant_height,85.5
