accenumb,agent_id,doi,days_to_heading,thousand_kernel_weight,plant_height,name,description,campaign
C0200380,NA,NA,215,30,57.84,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200381,NA,NA,215,44.1,63.17,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200382,NA,NA,215,39,72.34,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200383,NA,NA,216,40.9,71.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200385,NA,NA,216,30,73.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200386,NA,NA,215,37.9,80.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200387,NA,NA,216,31.7,71.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200388,NA,NA,217,39,69,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200389,NA,NA,215,40.5,72.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200390,NA,NA,216,39.4,70.34,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200391,NA,NA,216,39.5,92.34,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200392,NA,NA,212,30.1,70.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200393,NA,NA,210,39.2,70.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200394,NA,NA,217,32.6,58.17,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200395,NA,NA,216,38.1,72.17,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200396,NA,NA,216,33.4,68.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200397,NA,NA,215,39.2,63.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200398,NA,NA,217,38.9,64.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200399,NA,NA,217,31.9,59.83,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200400,NA,NA,216,31.4,74.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200401,NA,NA,215,44.1,60.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200402,NA,NA,215,38.3,64.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200403,NA,NA,215,30.3,64.17,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200404,NA,NA,216,34.6,74.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200405,NA,NA,215,35.3,66.17,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200406,NA,NA,215,30.1,62,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200407,NA,NA,215,39.5,70,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200409,NA,NA,215,48,60.84,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200410,NA,NA,210,50.7,63.33,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200411,NA,NA,215,30.1,62.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200412,NA,NA,217,34.3,77.34,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200413,NA,NA,216,35.9,69.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200414,NA,NA,216,37.7,76,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200415,NA,NA,216,32.7,68.17,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200416,NA,NA,216,39.9,90,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200418,NA,NA,216,49.6,67.34,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200419,NA,NA,215,30.1,60.84,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200420,NA,NA,215,33.7,68,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200421,NA,NA,216,41,81,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200422,NA,NA,217,34.2,69,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200423,NA,NA,216,38.8,76.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200424,NA,NA,211,40.3,64.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200425,NA,NA,217,30.1,61.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200427,NA,NA,210,49.9,72.84,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200428,NA,NA,216,33.2,57.34,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200429,NA,NA,216,38,61.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200430,NA,NA,215,30.1,61,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200431,NA,NA,215,39.9,64.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200432,NA,NA,215,30.4,56.83,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200433,NA,NA,215,40.1,69.84,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200434,NA,NA,216,31.5,65.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200435,NA,NA,216,50.1,69.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200436,NA,NA,217,42.2,66.84,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200437,NA,NA,216,30.4,62.8,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200438,NA,NA,211,50.2,68.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200439,NA,NA,216,31.1,65.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200440,NA,NA,211,39.9,73.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200441,NA,NA,215,39.3,60,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200442,NA,NA,215,40,66.33,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200443,NA,NA,217,38.9,64.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200444,NA,NA,216,33.2,67.17,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200445,NA,NA,210,49,56.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200446,NA,NA,216,33.8,59.84,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200447,NA,NA,215,40.3,47.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200448,NA,NA,217,48.7,57.5,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200449,NA,NA,215,48.4,72.67,PZ10,Triticum aestivum trials Piešťany,2002-2003
C0200143,NA,NA,240,NA,63.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200371,NA,NA,NA,NA,124.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200451,NA,NA,244,32.5,108.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200452,NA,NA,241,35.2,91,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200453,NA,NA,244,35,77.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200454,NA,NA,245,33,96,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200455,NA,NA,245,32.6,96.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200456,NA,NA,244,35,105.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200457,NA,NA,244,36.9,95.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200458,NA,NA,245,35.5,96.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200459,NA,NA,70,35.2,99.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200460,NA,NA,70,NA,93.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200461,NA,NA,240,38.5,121.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200462,NA,NA,246,35.4,123.407,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200464,NA,NA,240,38.2,100.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200465,NA,NA,238,32.6,101,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200466,NA,NA,244,39.5,74,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200467,NA,NA,238,NA,62,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200468,NA,NA,240,38,67.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200469,NA,NA,237,33,68,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200470,NA,NA,238,36.1,69.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200471,NA,NA,238,31.3,69.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200472,NA,NA,237,38,69.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200473,NA,NA,244,37.8,84,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200474,NA,NA,237,23,84.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200475,NA,NA,244,34.2,90,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200476,NA,NA,247,29.9,82.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200477,NA,NA,244,33.1,96,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200479,NA,NA,244,29.2,74,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200480,NA,NA,241,35.5,88.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200481,NA,NA,238,31.4,67,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200482,NA,NA,240,36,69,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200483,NA,NA,245,36.2,79,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200484,NA,NA,241,38.7,101.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200485,NA,NA,241,36.1,114.8,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200486,NA,NA,241,30.5,99.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200487,NA,NA,238,34.8,95.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200488,NA,NA,240,38.2,80.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200490,NA,NA,240,31.2,69,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200491,NA,NA,244,29,86.2,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200524,NA,NA,238,33.7,61.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200546,NA,NA,241,31.1,94.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200549,NA,NA,240,NA,67,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200553,NA,NA,244,33,55,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200554,NA,NA,244,32.5,56.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200559,NA,NA,244,NA,92.6,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200560,NA,NA,238,34.1,91.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200561,NA,NA,241,34.7,89.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200567,NA,NA,238,NA,82,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200574,NA,NA,239,NA,86.4,PZ11,Triticum aestivum trials Piešťany,2003-2004
C0200007,NA,NA,228,39,127.4,PZ12,Triticum aestivum trials Piešťany,2004-2005
C0200077,NA,NA,NA,NA,66.2,PZ12,Triticum aestivum trials Piešťany,2004-2005
C0200288,NA,NA,238,NA,67,PZ12,Triticum aestivum trials Piešťany,2004-2005
C0200320,NA,NA,NA,42.5,89,PZ12,Triticum aestivum trials Piešťany,2004-2005
C0200489,NA,NA,NA,36.4,123.2,PZ12,Triticum aestivum trials Piešťany,2004-2005
C0200492,NA,NA,236,25.4,74.6,PZ12,Triticum aestivum trials Piešťany,2004-2005
C0200493,NA,NA,238,25.4,74.6,PZ12,Triticum aestivum trials Piešťany,2004-2005
C0200494,NA,NA,238,34.5,94.4,PZ12,Triticum aestivum trials Piešťany,2004-2005
