experiment_id,instcode,genus,accenumb,agent_id,doi,sowing_date,beginning_of_heading_date,date_of_heading,end_of_heading_date,flowering_date,plant_height,thousand_kernel_weight,sowing_beginning_of_heading,sowing_full_heading,sowing_end_of_heading,sowing_flowering,beginning_of_heading_full_heading,beginning_of_heading_end_of_heading,beginning_of_heading_flowering,full_heading_end_of_heading,full_heading_flowering,end_of_heading_flowering,name,description,campaign,site_name,longitude,latitude,remarks,days_to_heading
11013,POL003,Hordeum,43239,NA,NA,19900323,NA,19900618,NA,NA,106.6,40.8,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,168
11013,POL003,Hordeum,43240,NA,NA,19900323,NA,19900612,NA,NA,95,43.1,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,162
11013,POL003,Hordeum,43241,NA,NA,19900323,NA,19900610,NA,NA,100.3,44.6,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,160
11013,POL003,Hordeum,43242,NA,NA,19900323,NA,19900610,NA,NA,100.6,44.4,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,160
11013,POL003,Hordeum,43247,NA,NA,19900323,NA,19900613,NA,NA,113,47.6,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,163
11013,POL003,Hordeum,43248,NA,NA,19900323,NA,19900610,NA,NA,98,43.8,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,160
11013,POL003,Hordeum,43249,NA,NA,19900323,NA,19900610,NA,NA,80.6,42.3,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,160
11013,POL003,Hordeum,43250,NA,NA,19900323,NA,19900610,NA,NA,92,43.5,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,160
11013,POL003,Hordeum,43251,NA,NA,19900323,NA,19900617,NA,NA,102.6,37.8,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,167
11013,POL003,Hordeum,43252,NA,NA,19900323,NA,19900611,NA,NA,97,42.8,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,161
11013,POL003,Hordeum,43253,NA,NA,19900323,NA,19900611,NA,NA,92,38.5,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,161
11013,POL003,Hordeum,43254,NA,NA,19900323,NA,19900618,NA,NA,100.6,41,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,168
11013,POL003,Hordeum,43255,NA,NA,19900323,NA,19900612,NA,NA,97.6,42.4,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,162
11013,POL003,Hordeum,43256,NA,NA,19900323,NA,19900614,NA,NA,89.3,41,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,164
11013,POL003,Hordeum,43257,NA,NA,19900323,NA,19900621,NA,NA,95.6,44.8,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,171
11013,POL003,Hordeum,43258,NA,NA,19900323,NA,19900609,NA,NA,77,43,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,159
11013,POL003,Hordeum,43266,NA,NA,19900409,NA,19900619,NA,NA,83,44.6,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,169
11013,POL003,Hordeum,43267,NA,NA,19900409,NA,19900613,NA,NA,109.3,38.7,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,163
11013,POL003,Hordeum,43268,NA,NA,19900409,NA,19900614,NA,NA,92.6,39.5,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,164
11013,POL003,Hordeum,43269,NA,NA,19900409,NA,19900619,NA,NA,83,27.6,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,169
11013,POL003,Hordeum,43270,NA,NA,19900409,NA,19900618,NA,NA,76.6,45.2,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,168
11013,POL003,Hordeum,43271,NA,NA,19900409,NA,19900618,NA,NA,64,46.3,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,168
11013,POL003,Hordeum,43272,NA,NA,19900409,NA,19900619,NA,NA,67.6,41.8,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,169
11013,POL003,Hordeum,43273,NA,NA,19900409,NA,19900618,NA,NA,82,42.2,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,168
11013,POL003,Hordeum,43274,NA,NA,19900409,NA,19900618,NA,NA,85,44,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,168
11013,POL003,Hordeum,43275,NA,NA,19900409,NA,19900611,NA,NA,67.3,44.8,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,161
11013,POL003,Hordeum,43275,NA,NA,19900409,NA,19900618,NA,NA,70.6,38.9,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,168
11013,POL003,Hordeum,43276,NA,NA,19900409,NA,19900621,NA,NA,68,37.7,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,171
11013,POL003,Hordeum,43277,NA,NA,19900409,NA,19900619,NA,NA,86.6,45.1,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,169
11013,POL003,Hordeum,43278,NA,NA,19900409,NA,19900614,NA,NA,75,33.5,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,164
11013,POL003,Hordeum,43279,NA,NA,19900409,NA,19900618,NA,NA,85,42.8,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,168
11013,POL003,Hordeum,43280,NA,NA,19900409,NA,19900606,NA,NA,76.6,33.3,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,156
11013,POL003,Hordeum,43281,NA,NA,19900409,NA,19900618,NA,NA,75.6,40,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,168
11013,POL003,Hordeum,43282,NA,NA,19900409,NA,19900611,NA,NA,84.3,39,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,161
11013,POL003,Hordeum,43283,NA,NA,19900409,NA,19900618,NA,NA,86.3,40.8,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,168
11013,POL003,Hordeum,43284,NA,NA,19900409,NA,19900619,NA,NA,79,46.6,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,169
11013,POL003,Hordeum,43285,NA,NA,19900409,NA,19900618,NA,NA,70.3,46.2,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,168
11013,POL003,Hordeum,43286,NA,NA,19900409,NA,19900618,NA,NA,77,43.6,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,168
11013,POL003,Hordeum,43287,NA,NA,19900409,NA,19900618,NA,NA,76.6,46.6,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,168
11013,POL003,Hordeum,43288,NA,NA,19900409,NA,19900619,NA,NA,73.3,45.4,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,169
11013,POL003,Hordeum,43291,NA,NA,19900323,NA,19900612,NA,NA,78,49.1,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,162
11013,POL003,Hordeum,43292,NA,NA,19900323,NA,19900605,NA,NA,79,38.3,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,155
11013,POL003,Hordeum,43294,NA,NA,19900323,NA,19900614,NA,NA,107.6,46.4,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,164
11013,POL003,Hordeum,43295,NA,NA,19900323,NA,19900611,NA,NA,89.3,48.7,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,161
11013,POL003,Hordeum,43296,NA,NA,19900323,NA,19900612,NA,NA,86.3,45.5,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,162
11013,POL003,Hordeum,43297,NA,NA,19900323,NA,19900613,NA,NA,84,40.8,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,163
11013,POL003,Hordeum,43298,NA,NA,19900323,NA,19900613,NA,NA,83.3,41.4,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,163
11013,POL003,Hordeum,43299,NA,NA,19900409,NA,19900609,NA,NA,67,46.2,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,159
11013,POL003,Hordeum,43300,NA,NA,19900323,NA,19900614,NA,NA,94.3,33.5,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,164
11013,POL003,Hordeum,43301,NA,NA,19900323,NA,19900609,NA,NA,72.6,32.9,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,159
11013,POL003,Hordeum,43303,NA,NA,19900323,NA,19900607,NA,NA,88.6,37.5,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,157
11013,POL003,Hordeum,43304,NA,NA,19900323,NA,19900608,NA,NA,85,53,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,158
11013,POL003,Hordeum,43305,NA,NA,19900323,NA,19900610,NA,NA,108.6,31,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,160
11013,POL003,Hordeum,43306,NA,NA,19900323,NA,19900606,NA,NA,101.3,39.5,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,156
11013,POL003,Hordeum,43307,NA,NA,19900323,NA,19900601,NA,NA,74.3,48.8,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,151
11013,POL003,Hordeum,43308,NA,NA,19900323,NA,19900610,NA,NA,90.6,44.7,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,160
11013,POL003,Hordeum,43309,NA,NA,19900323,NA,19900630,NA,NA,68,27.8,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,180
11013,POL003,Hordeum,43310,NA,NA,19900323,NA,19900606,NA,NA,85.3,51.1,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,156
11013,POL003,Hordeum,43313,NA,NA,19900323,NA,19900603,NA,NA,81.6,43.9,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,153
11013,POL003,Hordeum,43314,NA,NA,19900323,NA,19900603,NA,NA,97,39.2,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,153
11013,POL003,Hordeum,43315,NA,NA,19900323,NA,19900531,NA,NA,65,37.6,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,150
11013,POL003,Hordeum,43316,NA,NA,19900323,NA,19900614,NA,NA,103.3,47.6,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,164
11013,POL003,Hordeum,43317,NA,NA,19900323,NA,19900617,NA,NA,105.6,47,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,167
11013,POL003,Hordeum,43318,NA,NA,19900409,NA,19900619,NA,NA,74.3,43.3,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,169
11013,POL003,Hordeum,43319,NA,NA,19900409,NA,19900611,NA,NA,85,43.6,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,161
11013,POL003,Hordeum,43320,NA,NA,19900409,NA,19900619,NA,NA,87.6,46.9,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,169
11013,POL003,Hordeum,43321,NA,NA,19900409,NA,19900619,NA,NA,105.6,39.2,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,169
11013,POL003,Hordeum,43322,NA,NA,19900409,NA,19900621,NA,NA,78.3,32.6,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,171
11013,POL003,Hordeum,43323,NA,NA,19900409,NA,19900619,NA,NA,82.6,45,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,169
11013,POL003,Hordeum,43324,NA,NA,19900409,NA,19900619,NA,NA,95.3,49.4,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,169
11013,POL003,Hordeum,43325,NA,NA,19900409,NA,19900621,NA,NA,36,19,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,171
11013,POL003,Hordeum,43357,NA,NA,19900323,NA,19900611,NA,NA,83.6,44.7,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,161
11013,POL003,Hordeum,43361,NA,NA,19900323,NA,19900604,NA,NA,50,42.9,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,154
11013,POL003,Hordeum,43362,NA,NA,19900323,NA,19900621,NA,NA,76,49.4,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,171
11013,POL003,Hordeum,43363,NA,NA,19900409,NA,19900621,NA,NA,71.6,26.2,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,171
11013,POL003,Hordeum,43364,NA,NA,19900409,NA,19900621,NA,NA,77.3,52.1,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,171
11013,POL003,Hordeum,43365,NA,NA,19900409,NA,19900621,NA,NA,72.3,45.6,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,171
11013,POL003,Hordeum,43366,NA,NA,19900409,NA,19900614,NA,NA,74.6,43.7,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,164
11013,POL003,Hordeum,43367,NA,NA,19900409,NA,19900607,NA,NA,80.6,35.2,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1990-1990,NA,NA,NA,NA,157
11014,POL003,Hordeum,40412,NA,NA,20080409,20080604,20080606,20080608,NA,105,46.7,56,58,60,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,157
11014,POL003,Hordeum,40415,NA,NA,20080409,20080606,20080608,20080612,NA,100,33.5,58,60,64,NA,2,6,NA,4,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,159
11014,POL003,Hordeum,40427,NA,NA,20080409,20080604,20080607,20080610,NA,99,38.2,56,59,62,NA,3,6,NA,3,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,158
11014,POL003,Hordeum,41567,NA,NA,20080409,20080531,20080602,20080604,NA,89,50,52,54,56,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,153
11014,POL003,Hordeum,42324,NA,NA,20080409,20080606,20080608,20080610,NA,79,42.2,58,60,62,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,159
11014,POL003,Hordeum,42597,NA,NA,20080409,20080602,20080606,20080608,NA,102,37,54,58,60,NA,4,6,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,157
11014,POL003,Hordeum,42642,NA,NA,20080409,20080531,20080604,20080606,NA,97,37.5,52,56,58,NA,4,6,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,155
11014,POL003,Hordeum,43360,NA,NA,20080409,20080528,20080531,20080604,NA,48,29.9,49,52,56,NA,3,7,NA,4,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,151
11014,POL003,Hordeum,43365,NA,NA,20080409,20080614,20080616,20080618,NA,118,43.1,66,68,70,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,167
11014,POL003,Hordeum,43417,NA,NA,20080409,20080608,20080610,20080612,NA,73,45.1,60,62,64,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,161
11014,POL003,Hordeum,43693,NA,NA,20080409,20080531,20080606,20080607,NA,81,39.2,52,58,59,NA,6,7,NA,1,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,157
11014,POL003,Hordeum,43693,NA,NA,20080409,20080601,20080604,20080606,NA,91,40.9,53,56,58,NA,3,5,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,155
11014,POL003,Hordeum,43694,NA,NA,20080409,20080601,20080604,20080606,NA,79,38.5,53,56,58,NA,3,5,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,155
11014,POL003,Hordeum,43696,NA,NA,20080409,20080616,20080618,20080620,NA,79,42.9,68,70,72,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,169
11014,POL003,Hordeum,43699,NA,NA,20080409,20080610,20080612,20080618,NA,70,45.3,62,64,70,NA,2,8,NA,6,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,163
11014,POL003,Hordeum,43702,NA,NA,20080409,20080608,20080610,20080612,NA,66,50.2,60,62,64,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,161
11014,POL003,Hordeum,43705,NA,NA,20080409,20080612,20080614,20080616,NA,81,44.8,64,66,68,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,165
11014,POL003,Hordeum,43710,NA,NA,20080409,20080606,20080608,20080610,NA,80,38.2,58,60,62,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,159
11014,POL003,Hordeum,43720,NA,NA,20080409,20080606,20080608,20080610,NA,64,48.1,58,60,62,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,159
11014,POL003,Hordeum,43720,NA,NA,20080409,20080606,20080608,20080612,NA,73,47.2,58,60,64,NA,2,6,NA,4,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,159
11014,POL003,Hordeum,43722,NA,NA,20080409,20080610,20080612,20080614,NA,63,44.7,62,64,66,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,163
11014,POL003,Hordeum,43722,NA,NA,20080409,20080610,20080612,20080616,NA,61,46.9,62,64,68,NA,2,6,NA,4,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,163
11014,POL003,Hordeum,43727,NA,NA,20080409,20080610,20080612,20080614,NA,80,47.1,62,64,66,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,163
11014,POL003,Hordeum,43728,NA,NA,20080409,20080612,20080616,20080618,NA,82,38.8,64,68,70,NA,4,6,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,167
11014,POL003,Hordeum,43729,NA,NA,20080409,20080610,20080612,20080618,NA,76,42.1,62,64,70,NA,2,8,NA,6,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,163
11014,POL003,Hordeum,43730,NA,NA,20080409,20080610,20080612,20080616,NA,77,43.2,62,64,68,NA,2,6,NA,4,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,163
11014,POL003,Hordeum,43731,NA,NA,20080409,20080610,20080612,20080616,NA,76,41.7,62,64,68,NA,2,6,NA,4,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,163
11014,POL003,Hordeum,43732,NA,NA,20080409,20080612,20080615,20080618,NA,73,45.2,64,67,70,NA,3,6,NA,3,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,166
11014,POL003,Hordeum,43736,NA,NA,20080409,20080606,20080608,20080610,NA,73,49.1,58,60,62,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,159
11014,POL003,Hordeum,43737,NA,NA,20080409,20080601,20080605,20080607,NA,58,46.3,53,57,59,NA,4,6,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,156
11014,POL003,Hordeum,43738,NA,NA,20080409,20080610,20080612,20080616,NA,72,45.2,62,64,68,NA,2,6,NA,4,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,163
11014,POL003,Hordeum,43739,NA,NA,20080409,20080612,20080616,20080618,NA,71,48.3,64,68,70,NA,4,6,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,167
11014,POL003,Hordeum,43740,NA,NA,20080409,20080606,20080608,20080610,NA,78,43.4,58,60,62,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,159
11014,POL003,Hordeum,43741,NA,NA,20080409,20080610,20080612,20080614,NA,78,50.4,62,64,66,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,163
11014,POL003,Hordeum,43742,NA,NA,20080409,20080610,20080612,20080614,NA,80,44,62,64,66,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,163
11014,POL003,Hordeum,43744,NA,NA,20080409,20080612,20080614,20080616,NA,69,41.8,64,66,68,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,165
11014,POL003,Hordeum,43745,NA,NA,20080409,20080608,20080610,20080612,NA,86,45.7,60,62,64,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,161
11014,POL003,Hordeum,43745,NA,NA,20080409,20080605,20080608,20080610,NA,85,44.8,57,60,62,NA,3,5,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,159
11014,POL003,Hordeum,43746,NA,NA,20080409,20080608,20080610,20080612,NA,81,46.3,60,62,64,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,161
11014,POL003,Hordeum,43747,NA,NA,20080409,20080606,20080608,20080610,NA,78,46.4,58,60,62,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,159
11014,POL003,Hordeum,43820,NA,NA,20080409,20080610,20080612,20080614,NA,86,43.8,62,64,66,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,163
11014,POL003,Hordeum,43833,NA,NA,20080409,20080606,20080608,20080610,NA,91,47,58,60,62,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,159
11014,POL003,Hordeum,44007,NA,NA,20080409,20080610,20080612,20080614,NA,79,42.8,62,64,66,NA,2,4,NA,2,NA,NA,observation during multiplication,material multiplication and observation,2008-2008,NA,18.312261,50.962048,NA,163
11015,POL003,Hordeum,40011,NA,NA,20090415,20090620,20090623,20090627,NA,84.8,37.436,66,69,73,NA,3,7,NA,4,NA,NA,observation during multiplication,material multiplication and observation,2009-2009,NA,18.312261,50.962048,NA,173
