genotype,days_to_heading_BLUE,plant_height_BLUE,thousand_kernel_weight_BLUE
42307,173.12,85.32,37.58
42308,171.02,87.83,44.98
42309,169.54,89.9,45.87
42310,169.54,92.01,48.08
42311,173.36,85.88,45.66
42312,174.1,88.16,44.62
42313,174.58,87.12,42.86
42314,173.19,95.57,43.54
42315,172.57,92.43,55.42
42316,173.99,84.22,45.78
42317,170.22,76.5,31.31
42318,161.25,77.82,42.2
42319,162.64,97.95,37.35
42320,167.1,78.49,45.74
42321,160.11,79.7,48.45
42322,167.55,100.61,49.15
42323,171.2,93.93,49.96
42324,171,85.14,44.15
42325,169.54,93.08,52.89
42326,168.9,89.76,45.4
42327,169.28,90.74,46.13
42328,171.2,90.28,46.77
42329,171.2,88.91,43.05
42330,171.2,91.71,43.38
42331,172.32,85.53,41.86
42332,172.34,86.12,45.48
42333,173.12,87.76,44.55
42334,164.27,67.34,49.89
42335,171.99,87.11,40.81
42336,165.1,72,43.79
42337,165.88,76.05,47.12
42338,170.08,83.53,49.47
42339,166.98,86.19,40.62
42340,163.59,94.95,45.04
42341,166.29,94.81,50.74
42342,162.54,77.45,45.67
42343,169.54,94.16,43.94
42344,169.18,95.13,45.69
42345,166.72,87.4,50.5
42346,166.98,88.96,39.88
42347,164.45,82.22,46.92
42348,162.99,79.78,44.37
42349,164,81.14,33.69
42350,168.01,60.15,38.4
42351,168.14,75.34,37.97
42352,170.11,88.57,43.56
42353,168.01,105.75,38.2
42354,169.54,97.58,36.23
42355,166.76,89.74,42.14
42356,166.11,89.29,40.48
42357,168.25,89.08,40.87
42358,168.68,87.59,43.63
42359,169.45,87.61,41.63
42360,166.42,77.59,39.79
42362,171.21,87.18,42.91
42363,173.79,94,42.88
42364,167.84,94.75,41.39
42365,165.95,77.05,50.96
42366,162.95,59.93,52.64
42367,162.95,61.72,50.46
42368,155.61,69.9,46.85
42369,158.22,69.78,42.64
42370,167.55,98.42,43.66
42371,164.7,75.82,37.13
42372,165.04,62.02,49.84
42373,167.54,97.75,39.9
42374,164.88,92.82,51.52
42375,155.9,67.52,50.77
42376,161.34,68.71,50.38
42377,169.54,73.82,46.34
42378,161.58,51.15,54.96
42379,161.58,52.55,53.15
42380,161.58,52.94,52.77
42381,173.15,80.7,42.97
42382,173.74,85.07,44.49
42383,174.15,76.31,45.37
42384,171.15,80.76,42.42
42385,165.63,74.91,46.96
42386,167.5,83.74,42.51
42387,174.48,84.3,43.78
42388,171.57,94.04,43.19
42389,166.54,103.96,38.46
42390,174.6,96.9,46.26
42391,165.51,71.6,31.82
42392,168.18,88.4,55.16
42393,169.92,89.61,42.17
42394,171.72,93.08,49.37
42395,165.48,96.48,54.35
42396,167.74,97.59,52.98
42397,165.44,86.97,53.32
42398,167.89,76.61,53.6
42399,NA,77.55,33.35
42400,157.9,61.91,49.27
42401,161.43,84.26,41.32
42402,157.34,53.65,49.53
42403,171.2,100.63,42.65
42404,170.68,98.61,43.44
42405,162.88,76.67,51.95
42406,172.75,115.93,38.28
42407,159.44,49.91,41.44
42408,170.6,95.9,45.85
42409,171.36,98.85,47.69
42410,168.37,84.29,41.6
42411,171.79,86.36,43.26
42412,171.36,89.89,43.58
42413,170.88,85.87,48.32
42414,170.88,87.76,44.51
42415,170.88,79.69,49.19
42416,173.34,83.31,43.37
42417,167.04,76,44.02
42418,168.9,84.73,48.9
42419,174.94,82.48,43.08
42420,170.23,90.41,46.33
42421,173.86,83.08,44.12
42422,177.21,93.94,40.65
42423,173.39,93.11,43.3
42424,177.6,82.82,39.18
42425,169.36,81.28,48.07
42426,171.36,97.78,44.97
42427,171.36,95.74,38.79
42428,166.36,80.17,47.52
42429,162.36,73.59,49.19
42430,174.01,97.1,51.53
42431,167.7,94.27,51.94
42432,174.13,91.92,45.83
42433,174.8,90.88,45.91
42434,173.57,91.69,50.38
42435,172.16,95.9,42.96
42436,175.46,88.67,44.72
42437,169.37,79.14,53.52
42438,168.8,95.66,48.27
42439,165.93,80.56,46.88
42440,174.04,73.95,45.23
42441,174.04,75.01,45.25
42442,165.05,83.07,38.41
42443,166.72,81.94,37.78
42444,NA,NA,NA
42445,165.11,75.53,50.16
42446,164.39,90.79,44.54
42447,165.95,100,48.82
42448,166.57,85.17,45.27
42449,168.24,80.57,49.94
42450,167.96,109.55,52.85
42451,167.44,94.91,52.22
42452,164.39,89.1,49.71
42453,163.74,72.63,44.64
42454,171.82,73.58,45.5
42455,164.36,65.51,55.83
42456,166.8,92.16,56.03
42457,165.74,68.47,51.58
42458,169.3,95.66,44.08
42459,174.63,106.78,37.72
42460,160.03,71.45,48.53
42461,169.3,76.84,41.8
42462,169.08,85.95,46.96
42463,170.93,76.54,48.89
42464,167.4,79.05,46.08
42465,162.14,50.68,46.03
42466,172.77,84.95,40.93
42467,171.82,94.58,48.66
42468,165.01,65.58,50.06
42469,170.55,82.96,44.57
42470,164.39,69.34,48.24
42471,167.2,79.8,46.67
42472,173.1,110.88,49.06
42473,169.3,83.02,47.67
42474,165.33,86.61,39.21
42475,170.88,83.89,48.21
42476,174.8,83.68,49.47
42477,173.39,81.92,54.13
42478,163.92,82.43,44.94
42479,170.88,95.21,47.95
42480,164.64,82.33,46.72
42481,162.8,98.3,40.11
42482,163.28,92.58,40.7
42483,172.74,114.18,48.74
42484,173.56,83.09,45.1
42485,170.23,94.61,51.29
42486,164.64,67.82,44.14
42487,172.77,77.24,42.1
42488,172.77,105.45,51.19
42489,165.3,85.6,42.07
42490,171.17,89.74,45.85
42491,164.39,91.66,41.45
42492,164.39,94.9,43.54
42493,164.39,90.73,42.6
42494,164.39,96.95,41.95
42495,164.39,92.86,41.74
42496,164.82,92.92,40.45
42497,174.47,93.34,56.15
42498,173.42,88.18,55.03
42499,172.48,94.59,44.97
42500,164.45,97.48,49.95
42501,167.39,94.72,49.17
42502,167.3,108.2,50.95
42503,167.84,102.72,48.42
42504,167.08,94.78,52.8
42505,167.3,96.55,52.87
42506,169.46,95.29,51.59
42507,169.54,102.79,53.46
42508,164.39,90.01,52.44
42509,166.2,93.79,53.73
42510,172.04,104.11,63.32
42511,172.04,103.65,56.35
42512,171.77,105.72,55.84
42513,NA,NA,NA
42514,167.99,92.39,57.48
42515,166.06,72.97,53.36
42516,168.28,85.48,51
42517,169.68,92.75,58.21
42518,164.17,82.22,49.68
42519,166.26,77.11,51.39
42520,166.26,83.42,50.83
42521,167.3,83.16,51.03
42522,167.73,76.32,50.6
42523,167.73,82.12,52.03
42524,165.6,79.49,51.3
42525,169.28,84.07,49.97
42526,159.32,75.9,44.21
42527,167.04,91.4,45.74
42528,167.35,85.47,48.34
42529,161.46,76.76,38.98
42530,170.6,83.91,42.77
42531,172.11,88.71,44.18
42532,163.23,82.22,49.61
42533,168.67,86,44.28
42534,170.48,107.72,46.3
42535,170.48,94.77,43.33
42536,170.23,89.56,49.29
42537,168.24,85.13,42.74
42538,169.3,91.51,46.67
42539,176.77,82.54,43.24
42540,163.74,75.05,49.95
42541,165.44,91.03,43.31
42542,171.1,77.47,48.23
42543,172.04,87.72,41.72
42544,162.96,107.61,40.6
42545,171.1,97.46,45.53
42546,170.23,91.62,45
42547,164.03,78.38,48.09
42548,179.29,85.16,45.39
42549,172.11,83.18,51.46
42550,172.11,90.65,54.77
42551,172.11,85.54,54.53
42552,173.63,98.35,41.75
42553,173.42,81.73,39.87
42554,166.42,94.52,45.62
42556,165.41,91.69,43.91
42557,169.08,97.14,44.84
42558,171.33,86.91,40.4
42559,170.96,86.82,42.62
42560,172.04,91.83,41.93
42561,170.23,77.58,48.11
42562,171.55,77.6,41.07
42563,170.24,85,43.85
42564,174.84,87.2,44.39
42565,163.89,88.4,40.46
42566,163.24,97.85,40.33
42567,163.3,66.39,50.73
42568,166.21,102.43,41.41
42569,175.46,67.04,42.47
42570,165.74,107.88,43.53
42571,165.55,66.74,50.04
42572,165.44,91.93,41.64
42573,171.42,93.55,49.39
42574,169.51,97.27,49.45
42575,173.61,89.9,51.1
42576,164.82,94.9,40.98
42577,171.17,96.24,42.55
42578,175.46,83.46,44.69
42579,169.51,88.39,44.95
42580,169.51,82.6,39.56
42581,164.82,97.91,49.74
42582,164.17,102.74,43.62
42583,164.61,98.07,44.47
42584,163.95,60.15,39.24
42585,164.57,91.7,39.38
42586,168.33,82.21,39.53
42587,165.97,82.1,41.55
42588,172.04,91.85,42.58
42589,171.13,92.78,43.91
42590,167.96,107.78,39.6
42591,169.8,100.47,37.66
42592,171.1,87.33,47.95
42593,165.19,78.69,NA
42594,164.57,67.28,57.33
42595,162.36,49.7,51.71
42596,171.1,84.19,47.95
42597,163.24,93.14,38.7
42598,167.08,87.6,38.08
42599,161.42,69.92,32.2
42600,165.04,74.89,37.78
42601,174.84,74.96,40.38
42602,175.46,74.8,41.46
42603,176.53,70.75,42.27
42604,170.85,82.91,49.72
42605,168.35,85.37,42.68
42606,NA,NA,NA
42607,161.56,49.7,38.83
42608,171.76,93.59,42.04
42609,160.48,57.72,45.58
42610,167.08,86.25,38.35
42611,163.74,56.14,44.03
42612,165.77,97.05,40.15
42613,163.74,73.34,40.19
42614,160.26,71,29.07
42615,162.15,76.99,45.54
42616,168.58,65.88,46.48
42617,171.39,91.7,41.39
42618,168.16,83.49,49.6
42619,167.92,107.56,39.59
42620,167.92,105.47,41.92
42621,167.92,98.9,44.31
42622,168.42,79.55,41.25
42623,162.83,71.9,50.59
42624,170.23,99.72,40.86
42625,168.35,104.02,38.62
42626,169.84,93.34,40.02
42627,174.66,97.03,39.35
42628,163.95,83.12,40.07
42629,164.17,109.17,40.25
42630,164.17,96.85,40.71
42631,164.17,74.35,42.72
42632,170.24,95.62,41.37
42633,165.44,85.54,33.37
42634,172.48,75.42,42.14
42635,162.57,90.66,46.91
42636,170.46,97.4,46.26
42637,163.7,82.83,46.11
42638,161.41,63.47,39.33
42639,170.24,88.15,42.79
42640,169.3,95.85,53.77
42641,165.99,83.09,49.43
42642,164.8,80.06,40.76
42643,164.17,60.62,45.29
42644,171.39,82.92,42.72
42645,172.98,90.57,44.96
42646,165.77,96.87,44.43
42647,166.39,63.58,42.33
42648,162.14,76.46,44.21
42649,167.73,84.19,51.08
42650,171.16,72.11,37.08
42651,167.41,79.34,42.88
42652,171.17,96.35,44.85
42653,171.17,103.42,45.99
42654,166.61,83.92,38.29
42655,167.08,107.06,38.45
42656,173.97,107.82,38.26
42657,NA,NA,NA
42658,169.81,59.19,35.47
42659,171.12,80.03,45.99
42660,170.07,85.76,43.15
42661,173.03,90.85,43.5
42662,171.46,95.12,47.25
42663,168.29,87.34,47.14
42664,175.28,84.88,38.94
42665,156.29,49.59,31.19
42666,172.49,100.35,46.37
42667,174.04,81.91,41.84
42668,173.98,97.26,42.7
42669,173.12,74.43,37.46
42670,162.37,81.22,40.17
42671,162.63,66.97,48.46
42672,160.68,92.35,28.05
42673,163.42,92.07,39.75
42674,163.4,79.55,47.79
42675,176.98,78.92,42.15
42676,163.17,70.52,38.26
42677,166.02,73.13,44.01
42678,163.37,82.99,43.4
42679,164.67,93.83,38.7
42680,168.8,85.92,45.94
42681,181.57,101.06,47.37
42682,168.01,71.73,39.44
42683,170.11,86.93,41.57
42684,162.73,80.27,37.3
42685,162.12,85.08,45.9
42686,156.73,67.36,36.79
42687,164.79,69,38.21
42688,NA,NA,NA
42689,170.58,100.14,42.54
42690,160.04,55.68,50.91
42691,169.47,76.37,33.02
42692,172.24,93.49,45.39
42693,172.92,71.26,38.8
42694,161.58,52.51,51.65
42695,165.58,83.28,51.58
42696,166.76,91.72,52.25
42697,165.06,90.66,53.32
42698,166.2,84.21,54.09
42699,164.01,83.68,48.38
42700,169.53,94.81,46.12
42701,164.57,57.64,42.96
42702,171.12,90.16,47.91
42703,168.58,98.3,44.65
42704,169.84,97.31,41.46
42705,166.47,70.09,NA
42706,165.33,86.45,41.74
42707,166.6,90.61,47.13
42708,168.24,71.01,36.56
42709,NA,NA,NA
42710,170.83,82.59,47.86
42711,165.3,85.93,52.22
42712,172.47,77.22,44.75
42713,164.92,64.52,45.3
42714,172.47,71.3,44.02
42715,170.77,86.14,49.65
42716,175.88,71.75,38.33
42717,172.47,71,52.48
42718,172.47,76.93,44.37
42719,172.19,73.12,46.56
42720,174.16,75.61,46.8
42721,172.41,85.26,45.32
42722,172.47,76.96,48.26
42723,174.6,79.32,46.46
42724,172.03,78.24,47.44
42725,173.34,76.2,47.04
42726,170.22,82.68,47.4
42727,179.12,80.62,40.77
42728,172.47,76.75,40.23
42729,173.34,73.48,41.93
42730,175.45,69.63,47.51
42731,178.35,75.12,41.49
42732,175.18,74.54,45.16
42733,175.18,75.35,42.62
42734,173.86,70.83,45.99
42735,170.9,78.08,48.88
42736,165.47,72.69,52.5
42737,164.07,74.03,54.55
42738,163.77,71.14,55.21
42739,162.37,64.11,54.45
42740,162.37,68.45,53.68
42741,163.25,70.78,54.26
42742,162.37,66.73,51.83
42743,162.65,67.98,55.02
42744,164.92,72.51,56.9
42745,164.92,73.56,53.87
42746,161.68,71.49,49.45
42747,161.68,64.65,51.73
42748,161.68,67.51,51.84
42749,163.68,76.82,52.95
42750,163.68,74.89,55.18
42751,163.68,70.69,54.85
42752,163.68,71.44,52.79
42753,163.68,70.61,53.48
42754,163.8,69.22,NA
42755,163.68,70.11,52.74
42756,162.45,65.21,49.79
42757,163.68,69.06,53.21
42758,163.68,76.75,58.32
42759,163.68,72.32,53.42
42760,162.45,72.3,51.79
42761,164.37,74.77,54.42
42762,166.37,78.02,56.93
42763,166.37,73.61,55.53
42764,166.37,75.73,56.18
42765,166.1,73.93,56.49
42766,166.1,69.43,54.75
42767,168.6,73.58,56.16
42768,170.36,75.06,45.65
42769,171.89,95.71,44.44
42770,171.34,85.83,43.88
42771,171.34,82.65,45.34
42772,162.1,66.48,55.22
42773,165.19,81.2,34.67
42774,165.19,77.77,35.28
42775,174.94,82,44.07
42776,173.99,85.66,42.76
42777,169.21,89.93,42.52
42778,168.58,100.75,45.47
42779,168.58,91.73,44.28
42780,167.95,86.12,44.96
42781,169.21,106.73,44.84
42782,170.58,94.96,43.46
42783,170.58,95.36,40.21
42784,170.58,96.4,41.09
42785,175.58,92.18,44.9
42786,175.58,87.57,44.65
42787,170.53,105.17,46.84
42788,165.16,94.94,34.4
42789,163.79,90.14,37.83
42790,171.47,94.31,41.6
42791,162.32,88.7,43.78
42792,159.61,82.04,34.37
42793,164.21,74.55,48.02
42794,169.35,102.98,56.35
42795,163.27,95.11,44.59
42796,NA,NA,NA
42797,158.64,76.08,35.78
42798,166.69,98.09,33.33
42799,169.53,106.54,39.27
42800,162.42,90.73,53.17
42801,163.27,86.08,39.02
42802,172.16,97.18,39.58
42803,168.9,111.12,41.14
42804,163.9,76.46,44.97
42805,168.9,88.94,48.58
42806,166.37,80.22,57.15
42807,167.21,85.11,37.65
42808,165.58,72.52,46.71
42809,165.58,87.91,51.65
42810,163.9,73.67,49.77
42811,165.32,90.76,48.77
42812,165.95,79.88,51.02
42813,166.58,75.91,55.15
42814,165.95,57.72,44.27
42815,166.58,64.93,NA
42816,168.58,68.73,54.94
42817,163.9,62.31,48.52
42818,167.64,55.33,47.64
42819,169.21,79.36,55.65
42820,169.21,80.15,53.21
42821,163.27,67.66,45.52
42822,163.27,68.33,47.89
42823,161.9,65.49,44.46
42824,161.58,78.75,46.39
42825,170.21,80.58,58.71
42826,NA,NA,NA
42827,173.53,87.34,46.83
42828,164.79,63.18,36.78
42829,166.57,67.77,45.97
42830,163.23,71.62,NA
42831,164.39,67.86,46.05
42832,164.21,73.27,43.14
42833,164.21,66.08,44.78
42834,169.21,80.67,50.78
42835,168.9,84.45,56.02
42836,167,76.45,40.84
42837,169.9,78.85,47.09
42838,165.27,69.69,52.45
42839,174.47,93.25,44.64
42840,165.58,97.41,47.44
42841,160.21,65.4,NA
42842,166.27,70.51,50.76
42843,167.16,80.63,45.64
42844,170.79,85.28,47.21
42845,173.53,105.49,48.64
42846,165.16,77.06,49.88
42847,161.9,72.25,50.83
42848,165.21,63.69,39.02
42849,162.21,75.12,51.64
42850,161.9,77.78,46.45
42851,172.34,87.42,47.16
42852,164.53,72.88,44.64
42853,164.53,87.24,52.09
42854,173.53,94.49,48.59
42855,164.9,68.49,38.71
42856,163.58,71.46,40.02
42857,172.16,101.87,44.08
42858,170.9,96.88,44.32
42859,171.53,97.73,44.83
42860,164.21,78.64,37.33
42861,171.21,94.49,44.45
42862,157.58,61.31,39.76
42863,176.53,93.33,44.53
42864,173.53,108.11,39.53
42865,169.84,94.52,45.09
42866,160.21,69.31,50.77
42867,172.16,82.76,43.21
42868,162.21,76.52,51.08
42869,166.53,90.3,37.52
42870,168.58,83.17,37.71
42871,164.21,95.12,36.64
42872,164.21,86.46,38.64
42873,169.53,100.51,46.14
42874,173.1,110.72,51.14
42875,165.58,82.81,47.89
42876,169.21,99.76,35.82
42877,NA,NA,NA
42878,164.42,84.52,55.52
42879,170.79,86.7,54.15
42880,164.75,74.62,45.6
42881,171.21,80.14,44.32
42882,NA,78.88,41.84
42883,168.58,79.97,35.9
42884,177.21,87.37,36.29
42885,169.21,100.99,41.15
42886,181.32,91.17,43.66
42887,164.84,97.02,40.9
42888,169.64,87.96,37.9
42889,NA,NA,NA
42890,165.58,75.36,38.65
42891,163.9,84.72,47.15
42892,170.47,95.17,36.15
42893,173.53,100.94,35.22
42894,NA,NA,NA
42895,161.9,86.72,41.15
42896,167.53,91.12,40.02
42897,168.9,92.15,39.77
42898,160.79,78.88,46.21
42899,169.84,98.72,49.67
42900,NA,NA,NA
42901,160.42,79.72,46.53
42902,162.21,76.94,49.15
42903,167.79,84.18,46.4
42904,168.47,80.27,43.33
42905,168.86,94.61,48.38
42906,164.39,76.57,46.47
42907,164.84,98.94,46.97
42908,167.95,79.45,50.39
42909,165.9,100.76,55.9
42910,184.74,96.81,38.03
42911,172.16,86.02,44.64
42912,178.47,93.12,41.85
42913,162.95,72.09,38.65
42914,165.16,101.93,42.26
42915,169.84,88.17,47.65
42916,172.16,105.75,54.77
42917,169.84,93.94,49.65
42918,169.21,95.58,43.39
42919,169.21,97.75,42.27
42920,169.84,104.55,41.01
42921,NA,NA,NA
42922,161.58,60.91,46.22
42923,173.53,NA,34.52
42924,167.16,87.94,37.58
42925,161.58,83.87,37.84
42926,164.53,74.12,37.65
42927,NA,NA,NA
42928,177.89,71.87,36.31
42929,181.71,71.77,32.97
42930,170.74,100.7,38.96
42931,172.16,87.12,57.15
42932,172.16,84.87,42.89
42933,167.92,91.49,49.15
42934,173.47,100.8,53.82
42935,166.86,76.68,52.13
42936,165.96,75.3,51.38
42937,168.24,92.2,44.31
42938,160.44,83.24,37.04
42939,168.86,83.5,44.57
42940,163.44,84,40.01
42941,160.26,90.09,39.41
42942,171.28,75.92,38.8
42943,161.42,78.05,37.35
42944,NA,90.72,39.23
42945,170.85,99.93,50.73
42946,172.17,82.69,30.78
42947,168.28,63.57,31.1
42948,161.42,67.24,32.45
42949,168.24,107.41,40.56
42950,164.61,92.45,39.01
42951,163.74,59.28,47.89
42952,163.95,61.77,40.76
42953,168.86,106.15,38.61
42954,161.42,52.6,40.78
42955,NA,NA,NA
42956,170.24,88.5,44.7
42957,173.72,83.29,37.33
42958,182.42,93.14,43.23
42959,167.12,65.33,29.4
42960,174.88,103.4,44.79
42961,164.68,86.06,61.59
42962,160.52,80.78,42.36
42963,NA,NA,NA
42964,172.58,98.2,39.66
42965,160.64,53.55,46.21
42966,169.21,84.37,29.89
42967,164.53,92.91,39.77
42968,166.21,95.27,39.72
42969,162.07,67.34,50.31
42970,NA,NA,NA
42971,182.58,88.55,44.85
42972,173.53,92.17,39.28
42973,163.58,77.28,34.15
42974,181.64,88.75,45.41
42975,176.53,93.75,45.22
42976,170.98,93.27,39.49
42977,172.16,101.76,40.9
42978,163.58,62.67,48.9
42979,178.47,92.97,44.1
42980,163.31,81.18,37.61
42981,162.83,79.09,47.44
42982,NA,NA,NA
42983,NA,NA,NA
42984,NA,NA,NA
42985,176.58,74.31,41.86
42986,175.41,83.84,58.35
42987,178.33,70.1,46.44
42988,174.61,78.41,47.88
42989,174.61,74.82,50.84
42990,174.61,77.47,50.41
42991,174.65,75.85,53.53
42992,175.29,74.86,50.55
42993,175.29,75.47,45.67
42994,175.29,77.97,47.87
42995,174.97,72.48,51.78
42996,173.63,81.85,52.26
42997,173.63,77.48,48.7
42998,173.01,79.65,58.03
42999,171.99,77.21,55.42
43000,168.19,84.72,51.99
43001,177.29,74.01,51.74
43002,174.67,86.36,52.4
43003,176.32,76.79,47.07
43004,173.31,83.27,48.19
43005,173.37,87.28,45.84
43006,172.64,81.1,49.88
43007,171.96,79.16,54.52
43008,NA,NA,NA
43009,173.96,75.91,50.46
43010,175.97,77.78,52.9
43011,174,71.9,52.43
43012,177.29,72.49,45.39
43013,171.99,78.12,49.93
43014,175.62,72.09,48.38
43015,172.96,78.13,51.53
43016,172.64,80.23,50.03
43017,159.93,79.4,47.36
43018,170.35,78.45,49.23
43019,172.96,73.04,46.21
43020,175.29,88.97,46.96
43021,174.65,77.55,45.71
43022,176.3,71.29,42.53
43023,175.94,77.7,46.35
43024,172.97,80.86,51.03
43025,171.64,81.13,50.84
43026,175.62,69.64,43.88
43027,172.97,75.36,55.48
43028,170.64,78.95,49.99
43029,168.99,78.83,52.58
43030,174.49,88.36,52.02
43031,176.93,75.3,51.58
43032,173.64,83.43,51.15
43033,174.67,82.23,53.22
43034,181.66,87.3,48.38
43035,170.96,84.68,50.14
43036,173.28,72.25,45.68
43037,172.28,71.22,51.29
43038,171.31,79.69,50.21
43039,174.92,83.75,48.62
43040,169.31,73.05,50.31
43041,175.75,76.2,47.64
43042,174.92,75.62,47.97
43043,176.23,76.92,52.37
43044,177.53,76.59,45.64
43045,173.82,69.11,43.26
43046,179.57,74.78,46.8
43047,177.83,71.01,43.06
43048,178.57,67.2,46.23
43049,176.75,67.97,45.2
43050,174.05,78,48.01
43051,175.12,89.09,49.67
43052,173.65,97.31,51.63
43053,174.77,81.85,49.67
43054,173.63,91.01,49.22
43055,173.2,99.54,50.09
43056,175.72,74.96,51.65
43057,175.12,75.78,48.48
43058,175.51,75.7,51.24
43059,173.46,73.69,49.09
43060,175.09,72.64,51.14
43061,175.8,77.47,50.27
43062,177.53,71.75,49.25
43063,176.75,69.46,49.77
43064,176.2,70.14,49.16
43065,176.2,76.71,51.4
43066,177.53,68.66,54.24
43067,176.79,77.25,48.77
43068,175.12,76.86,49.61
43069,176.16,68.84,50.48
43070,176.49,85.09,50.34
43071,176.26,82.63,52.99
43072,178.48,72.18,48.18
43073,178.6,74.62,51.65
43074,175.39,69.82,47.69
43076,NA,NA,NA
43077,NA,NA,NA
43078,NA,NA,NA
43079,NA,NA,NA
43080,NA,NA,NA
43081,NA,NA,NA
43082,NA,NA,NA
43083,NA,NA,NA
43084,NA,NA,NA
43085,NA,NA,NA
43086,NA,NA,NA
43087,NA,NA,NA
43088,NA,NA,NA
43089,NA,NA,NA
43090,NA,NA,NA
43091,171.33,94.36,46.48
43092,NA,NA,NA
43093,NA,NA,NA
43094,NA,NA,NA
43095,NA,NA,NA
43096,NA,NA,NA
43097,NA,NA,NA
43098,NA,NA,NA
43099,NA,NA,NA
43100,NA,NA,NA
43101,NA,NA,NA
43102,NA,NA,NA
43103,NA,NA,NA
43104,NA,NA,NA
43105,NA,NA,NA
43106,NA,NA,NA
43107,NA,NA,NA
43108,NA,NA,NA
43109,NA,NA,NA
43110,NA,NA,NA
43111,NA,NA,NA
43112,NA,NA,NA
43113,NA,NA,NA
43114,NA,NA,NA
43115,NA,NA,NA
43116,NA,NA,NA
43117,NA,NA,NA
43118,NA,NA,NA
43119,NA,NA,NA
43120,NA,NA,NA
43121,NA,NA,NA
43122,NA,NA,NA
43123,NA,NA,NA
43124,NA,NA,NA
43125,NA,NA,NA
43126,NA,NA,NA
43127,NA,NA,NA
43128,168.77,89.78,42.27
43129,NA,NA,NA
43130,NA,NA,NA
43131,NA,NA,NA
43132,NA,NA,NA
43134,NA,NA,NA
43135,NA,NA,NA
43136,NA,NA,NA
43137,NA,NA,NA
43138,NA,NA,NA
43139,NA,NA,NA
43140,NA,NA,NA
43141,NA,NA,NA
43142,NA,NA,NA
43143,176.57,94.27,57.11
43144,NA,NA,NA
43145,NA,NA,NA
43146,NA,NA,NA
43147,NA,NA,NA
43148,NA,NA,NA
43149,NA,NA,NA
43150,NA,NA,NA
43151,NA,NA,NA
43152,NA,NA,NA
43153,NA,NA,NA
43154,NA,NA,NA
43155,NA,NA,NA
43156,NA,NA,NA
43157,NA,NA,NA
43158,NA,NA,NA
43159,NA,NA,NA
43161,NA,NA,NA
43162,NA,NA,NA
43163,NA,NA,NA
43164,NA,NA,NA
43165,NA,NA,NA
43166,NA,NA,NA
43167,NA,NA,NA
43168,NA,NA,NA
43169,NA,NA,NA
43170,NA,NA,NA
43171,NA,NA,NA
43172,NA,NA,NA
43173,NA,NA,NA
43174,NA,NA,NA
43175,NA,NA,NA
43176,NA,NA,NA
43177,NA,NA,NA
43178,NA,NA,NA
43179,NA,NA,NA
43180,NA,NA,NA
43181,NA,NA,NA
43182,166.27,93.43,42.51
43183,NA,NA,NA
43185,NA,NA,NA
43186,NA,NA,NA
43187,183.57,94.27,52.46
43188,NA,NA,NA
43189,NA,NA,NA
43190,NA,NA,NA
43191,NA,NA,NA
43192,NA,NA,NA
43193,NA,NA,NA
43194,NA,NA,NA
43195,NA,NA,NA
43196,NA,NA,NA
43197,NA,NA,NA
43198,NA,NA,NA
43199,NA,NA,NA
43200,NA,NA,NA
43201,NA,NA,NA
43202,NA,NA,NA
43203,NA,NA,NA
43204,NA,NA,NA
43205,NA,NA,NA
43206,NA,NA,NA
43207,NA,NA,NA
43208,NA,NA,NA
43209,NA,NA,NA
43210,NA,NA,NA
43211,NA,NA,NA
43212,NA,NA,NA
43213,NA,NA,NA
43214,NA,NA,NA
43215,NA,NA,NA
43216,NA,NA,NA
43217,175.3,91.6,45.48
43218,NA,NA,NA
43219,NA,NA,NA
43220,NA,NA,NA
43221,NA,NA,NA
43222,NA,NA,NA
43223,NA,NA,NA
43224,NA,NA,NA
43225,NA,NA,NA
43226,NA,NA,NA
43227,NA,NA,NA
43228,NA,NA,NA
43229,NA,NA,NA
43230,NA,NA,NA
43231,NA,NA,NA
43232,NA,NA,NA
43233,NA,NA,NA
43234,NA,NA,NA
43235,NA,NA,NA
43236,NA,NA,NA
43237,NA,NA,NA
43238,NA,NA,NA
43239,NA,NA,NA
43240,NA,NA,NA
43241,NA,NA,NA
43242,NA,NA,NA
43247,NA,NA,NA
43248,NA,NA,NA
43249,NA,NA,NA
43250,NA,NA,NA
43251,NA,NA,NA
43252,NA,NA,NA
43253,NA,NA,NA
43254,NA,NA,NA
43255,NA,NA,NA
43256,NA,NA,NA
43257,NA,NA,NA
43258,NA,NA,NA
43259,174,86.63,47.55
43260,174,78.79,51.56
43261,167.64,95.12,50.15
43262,163.9,79.11,53.2
43264,161.75,56.36,44.26
43265,182.56,88.79,35.88
43266,NA,NA,NA
43267,NA,NA,NA
43268,NA,NA,NA
43269,NA,NA,NA
43270,NA,NA,NA
43271,NA,NA,NA
43272,NA,NA,NA
43273,NA,NA,NA
43274,NA,NA,NA
43275,178.07,73.22,47.71
43276,NA,NA,NA
43277,NA,NA,NA
43278,NA,NA,NA
43279,NA,NA,NA
43280,NA,NA,NA
43281,NA,NA,NA
43282,NA,NA,NA
43283,NA,NA,NA
43284,NA,NA,NA
43285,NA,NA,NA
43286,NA,NA,NA
43287,NA,NA,NA
43288,NA,NA,NA
43291,172.95,90.15,52.81
43292,NA,NA,NA
43294,NA,NA,NA
43295,NA,NA,NA
43296,NA,NA,NA
43297,NA,NA,NA
