accenumb,campaign,trait,value
20077,1978-1978,thousand_kernel_weight,41.3
20078,1978-1978,end_of_heading,162
20078,1978-1978,plant_height,73
20078,1978-1978,thousand_kernel_weight,51.4
20079,1978-1978,end_of_heading,162
20079,1978-1978,plant_height,76
20079,1978-1978,thousand_kernel_weight,49.9
20080,1978-1978,end_of_heading,170
20080,1978-1978,plant_height,89
20080,1978-1978,thousand_kernel_weight,36.4
20081,1978-1978,end_of_heading,180
20081,1978-1978,plant_height,102
20081,1978-1978,thousand_kernel_weight,43.4
20084,1978-1978,end_of_heading,175
20084,1978-1978,plant_height,122
20084,1978-1978,thousand_kernel_weight,53.8
20085,1978-1978,end_of_heading,173
20085,1978-1978,plant_height,100
20085,1978-1978,thousand_kernel_weight,42.9
20086,1978-1978,end_of_heading,169
20086,1978-1978,plant_height,107
20086,1978-1978,thousand_kernel_weight,44.1
20088,1978-1978,end_of_heading,172
20088,1978-1978,plant_height,109
20088,1978-1978,thousand_kernel_weight,48.7
20089,1978-1978,end_of_heading,174
20089,1978-1978,plant_height,107
20089,1978-1978,thousand_kernel_weight,44
20090,1978-1978,end_of_heading,172
20090,1978-1978,plant_height,96
20090,1978-1978,thousand_kernel_weight,43
20091,1978-1978,end_of_heading,176
20091,1978-1978,plant_height,100
20091,1978-1978,thousand_kernel_weight,38.1
20092,1978-1978,end_of_heading,169
20092,1978-1978,plant_height,112
20092,1978-1978,thousand_kernel_weight,39.3
20093,1978-1978,end_of_heading,168
20093,1978-1978,plant_height,73
20093,1978-1978,thousand_kernel_weight,43.3
20094,1978-1978,end_of_heading,181
20094,1978-1978,plant_height,92
20094,1978-1978,thousand_kernel_weight,38.2
20095,1978-1978,end_of_heading,177
20095,1978-1978,plant_height,121
20095,1978-1978,thousand_kernel_weight,34
20096,1978-1978,end_of_heading,171
20096,1978-1978,plant_height,130
20096,1978-1978,thousand_kernel_weight,42
20097,1978-1978,end_of_heading,169
20097,1978-1978,plant_height,91
20097,1978-1978,thousand_kernel_weight,40.7
20099,1978-1978,end_of_heading,177
20099,1978-1978,plant_height,137
20099,1978-1978,thousand_kernel_weight,53.7
20100,1978-1978,end_of_heading,174
20100,1978-1978,plant_height,98
20100,1978-1978,thousand_kernel_weight,33.5
20103,1978-1978,end_of_heading,174
20103,1978-1978,plant_height,98
20103,1978-1978,thousand_kernel_weight,36.8
20104,1978-1978,end_of_heading,165
20104,1978-1978,plant_height,82
20104,1978-1978,thousand_kernel_weight,40.8
20105,1978-1978,end_of_heading,160
20105,1978-1978,plant_height,80
20105,1978-1978,thousand_kernel_weight,38.3
20109,1978-1978,end_of_heading,166
20109,1978-1978,plant_height,106
20109,1978-1978,thousand_kernel_weight,44.1
20110,1978-1978,end_of_heading,175
20110,1978-1978,plant_height,124
20110,1978-1978,thousand_kernel_weight,34.5
20165,1978-1978,end_of_heading,163
20165,1978-1978,plant_height,82
20165,1978-1978,thousand_kernel_weight,42.2
20297,1978-1978,end_of_heading,183
20297,1978-1978,plant_height,105
20297,1978-1978,thousand_kernel_weight,44.6
20975,1978-1978,end_of_heading,174
20975,1978-1978,plant_height,110
20975,1978-1978,thousand_kernel_weight,44.6
20978,1978-1978,end_of_heading,172
20978,1978-1978,plant_height,92
20978,1978-1978,thousand_kernel_weight,36.7
20982,1978-1978,end_of_heading,172
20982,1978-1978,plant_height,109
20982,1978-1978,thousand_kernel_weight,40.3
20995,1978-1978,end_of_heading,169
20995,1978-1978,plant_height,108
20995,1978-1978,thousand_kernel_weight,36.2
20998,1978-1978,end_of_heading,170
20998,1978-1978,plant_height,116
20998,1978-1978,thousand_kernel_weight,42.5
21011,1978-1978,end_of_heading,177
21011,1978-1978,plant_height,130
21011,1978-1978,thousand_kernel_weight,26.6
21032,1978-1978,end_of_heading,174
21032,1978-1978,plant_height,108
21032,1978-1978,thousand_kernel_weight,42.8
21034,1978-1978,end_of_heading,174
21034,1978-1978,plant_height,118
21034,1978-1978,thousand_kernel_weight,42.4
21043,1978-1978,end_of_heading,177
21043,1978-1978,plant_height,116
21043,1978-1978,thousand_kernel_weight,40.5
21045,1978-1978,end_of_heading,172
21045,1978-1978,plant_height,95
21045,1978-1978,thousand_kernel_weight,33.5
21049,1978-1978,end_of_heading,174
21049,1978-1978,plant_height,113
21049,1978-1978,thousand_kernel_weight,49.9
21053,1978-1978,end_of_heading,177
21053,1978-1978,plant_height,103
21053,1978-1978,thousand_kernel_weight,41.3
21075,1978-1978,end_of_heading,165
21075,1978-1978,end_of_heading,164
21075,1978-1978,plant_height,86
21075,1978-1978,plant_height,97
21075,1978-1978,thousand_kernel_weight,35.4
21075,1978-1978,thousand_kernel_weight,45.9
21077,1978-1978,end_of_heading,172
21077,1978-1978,plant_height,98
21077,1978-1978,thousand_kernel_weight,40.1
21081,1978-1978,end_of_heading,169
21081,1978-1978,end_of_heading,171
