accenumb,agent_id,doi,sowing_date,beginning_of_heading_date,date_of_heading,end_of_heading_date,plant_height,thousand_kernel_weight,sowing_-_beginning_of_heading,sowing_-_end_of_heading,sowing_-_end_of_flowering,beginning_of_heading-end_of_heading,beginning_of_heading-end_of_flowering,end_of_heading-end_of_flowering,name,description,campaign,beginning_of_heading,end_of_heading
23585,NA,NA,19860417,NA,NA,19860616,92,41.6,NA,60,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,166
23586,NA,NA,19860417,NA,NA,19860614,82,44,NA,58,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,164
23587,NA,NA,19860417,NA,NA,19860615,93.6,44,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,165
23589,NA,NA,19860417,NA,NA,19860615,84,41.4,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,165
23590,NA,NA,19860417,NA,NA,19860619,90.3,52,NA,63,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,169
23592,NA,NA,19860417,NA,NA,19860614,94.6,41.2,NA,58,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,164
23593,NA,NA,19860417,NA,NA,19860614,83.3,46.6,NA,58,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,164
23594,NA,NA,19860417,NA,NA,19860615,85.6,45,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,165
23596,NA,NA,19860417,NA,NA,19860615,91.3,44.6,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,165
23597,NA,NA,19860417,NA,NA,19860615,90.3,44.4,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,165
23598,NA,NA,19860417,NA,NA,19860621,102,34.7,NA,65,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,171
23599,NA,NA,19860417,NA,NA,19860610,89.3,48.2,NA,54,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,160
23600,NA,NA,19860417,NA,NA,19860612,80.6,50,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,162
23601,NA,NA,19860417,NA,NA,19860612,84.3,46.1,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,162
23602,NA,NA,19860417,NA,NA,19860616,88,39.7,NA,60,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,166
23613,NA,NA,19860417,NA,NA,19860619,106.3,38.5,NA,63,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,169
23614,NA,NA,19860417,NA,NA,19860616,122.3,39,NA,60,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,166
23614,NA,NA,19860417,NA,NA,19860617,118.6,40.5,NA,61,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,167
23614,NA,NA,19860417,NA,NA,19860617,116,40.9,NA,61,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,167
23614,NA,NA,19860417,NA,NA,19860617,109.3,44.2,NA,61,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,167
23616,NA,NA,19860417,NA,NA,19860620,109.3,40,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,170
23620,NA,NA,19860417,NA,NA,19860629,68.6,29.5,NA,73,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,179
23622,NA,NA,19860417,NA,NA,19860623,89.3,34.6,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,173
23623,NA,NA,19860417,NA,NA,19860617,96.6,36.1,NA,61,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,167
23624,NA,NA,19860417,NA,NA,19860612,77.3,33.4,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,162
23625,NA,NA,19860417,NA,NA,19860613,87.6,49.5,NA,57,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,163
23626,NA,NA,19860417,NA,NA,19860620,99.6,33.2,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,170
23627,NA,NA,19860417,NA,NA,19860619,92,33.4,NA,63,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,169
23628,NA,NA,19860417,NA,NA,19860617,96.3,43,NA,61,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,167
23629,NA,NA,19860417,NA,NA,19860618,102,42,NA,62,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,168
23630,NA,NA,19860417,NA,NA,19860619,97.3,35.9,NA,63,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,169
23631,NA,NA,19860417,NA,NA,19860617,89,37.4,NA,61,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,167
23632,NA,NA,19860417,NA,NA,19860614,98.3,40,NA,58,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,164
23633,NA,NA,19860417,NA,NA,19860615,111,45.9,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,165
23635,NA,NA,19860417,NA,NA,19860619,102.6,42.1,NA,63,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,169
23636,NA,NA,19860417,NA,NA,19860620,112.6,38.8,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,170
23637,NA,NA,19860417,NA,NA,19860616,81,41.3,NA,60,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,166
23638,NA,NA,19860417,NA,NA,19860616,81,44,NA,60,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,166
23639,NA,NA,19860417,NA,NA,19860616,95.3,38.5,NA,60,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,166
23640,NA,NA,19860417,NA,NA,19860613,92,54.6,NA,57,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,163
23641,NA,NA,19860417,NA,NA,19860616,80.3,40.2,NA,60,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,166
23657,NA,NA,19860417,NA,NA,19860613,73.3,38.2,NA,57,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,163
23658,NA,NA,19860417,NA,NA,19860613,84.3,42,NA,57,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,163
23659,NA,NA,19860417,NA,NA,19860629,104.6,31.4,NA,73,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,179
23660,NA,NA,19860417,NA,NA,19860614,90,44.6,NA,58,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,164
23662,NA,NA,19860417,NA,NA,19860614,100.6,45.3,NA,58,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,164
23664,NA,NA,19860417,NA,NA,19860610,84.3,50,NA,54,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,160
23665,NA,NA,19860417,NA,NA,19860614,98,40.8,NA,58,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,164
23666,NA,NA,19860417,NA,NA,19860619,102.3,54.3,NA,63,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,169
23667,NA,NA,19860417,NA,NA,19860617,105,59.2,NA,61,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,167
23668,NA,NA,19860417,NA,NA,19860618,123,44,NA,62,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,168
23671,NA,NA,19860417,NA,NA,19860612,89,50.8,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,162
23672,NA,NA,19860417,NA,NA,19860629,119,41,NA,73,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,179
23684,NA,NA,19860417,NA,NA,19860628,116,39,NA,72,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,178
23706,NA,NA,19860417,NA,NA,19860612,89.3,50,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1986-1986,NA,162
22633,NA,NA,19870424,NA,NA,19870630,111,43.2,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,180
22633,NA,NA,19870424,NA,NA,19870630,104.8,44.8,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,180
22633,NA,NA,19870424,NA,NA,19870701,109.8,38.2,NA,68,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,181
22633,NA,NA,19870424,NA,NA,19870701,108,39.7,NA,68,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,181
22641,NA,NA,19870424,NA,NA,19870626,104.2,38.3,NA,63,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,176
22641,NA,NA,19870424,NA,NA,19870626,103,39.6,NA,63,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,176
23377,NA,NA,19870424,NA,NA,19870628,122.4,36.1,NA,65,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,178
23380,NA,NA,19870424,NA,NA,19870622,106.6,37.7,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,172
23385,NA,NA,19870424,NA,NA,19870623,98.6,45.2,NA,60,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,173
23386,NA,NA,19870424,NA,NA,19870624,101,43.5,NA,61,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,174
23388,NA,NA,19870424,NA,NA,19870623,96.6,42.1,NA,60,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,173
23391,NA,NA,19870424,NA,NA,19870619,98.8,44.9,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,169
23393,NA,NA,19870424,NA,NA,19870619,102,45.8,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,169
23394,NA,NA,19870424,NA,NA,19870624,103,47,NA,61,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,174
23399,NA,NA,19870424,NA,NA,19870629,98.6,37.1,NA,66,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,179
23399,NA,NA,19870424,NA,NA,19870630,110,40.8,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,180
23400,NA,NA,19870424,NA,NA,19870619,88.6,44.5,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,169
23400,NA,NA,19870424,NA,NA,19870619,103,46.6,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,169
23402,NA,NA,19870424,NA,NA,19870619,97.4,50.8,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,169
23402,NA,NA,19870424,NA,NA,19870621,100.6,48.4,NA,58,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,171
23403,NA,NA,19870424,NA,NA,19870629,110.2,40.7,NA,66,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,179
23404,NA,NA,19870424,NA,NA,19870630,113.4,38.1,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,180
23407,NA,NA,19870424,NA,NA,19870601,110,52.2,NA,38,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,151
23408,NA,NA,19870424,NA,NA,19870619,106,37.3,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,169
23410,NA,NA,19870424,NA,NA,19870630,111.4,36,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,180
23411,NA,NA,19870424,NA,NA,19870701,113,38.7,NA,68,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,181
23412,NA,NA,19870424,NA,NA,19870629,104.2,39.1,NA,66,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,179
23413,NA,NA,19870424,NA,NA,19870625,108.4,46.7,NA,62,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,175
23414,NA,NA,19870424,NA,NA,19870624,94,41.8,NA,61,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,174
23415,NA,NA,19870424,NA,NA,19870701,93.4,41.7,NA,68,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,181
23417,NA,NA,19870424,NA,NA,19870701,90.4,37.7,NA,68,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,181
23419,NA,NA,19870424,NA,NA,19870628,109.2,47.3,NA,65,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,178
23420,NA,NA,19870424,NA,NA,19870629,97.4,32.5,NA,66,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,179
23423,NA,NA,19870424,NA,NA,19870625,104.8,44.2,NA,62,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,175
23423,NA,NA,19870424,NA,NA,19870630,93.4,44.6,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,180
23426,NA,NA,19870424,NA,NA,19870628,109.6,40,NA,65,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,178
23426,NA,NA,19870424,NA,NA,19870629,78.2,41.7,NA,66,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,179
23428,NA,NA,19870424,NA,NA,19870621,74.6,41.7,NA,58,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,171
23432,NA,NA,19870424,NA,NA,19870625,95.2,43.3,NA,62,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,175
23433,NA,NA,19870424,NA,NA,19870629,110.2,45.1,NA,66,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,179
23436,NA,NA,19870424,NA,NA,19870627,83.6,34.7,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,177
23439,NA,NA,19870424,NA,NA,19870629,82.2,32.2,NA,66,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,179
23440,NA,NA,19870424,NA,NA,19870628,78.6,36.4,NA,65,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,178
23443,NA,NA,19870424,NA,NA,19870629,83.2,31.3,NA,66,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,179
23445,NA,NA,19870424,NA,NA,19870628,97.8,41.6,NA,65,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,178
23446,NA,NA,19870424,NA,NA,19870626,93.6,44,NA,63,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,176
23447,NA,NA,19870424,NA,NA,19870625,102.6,52.9,NA,62,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,175
23448,NA,NA,19870424,NA,NA,19870625,95.8,52.7,NA,62,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,175
23449,NA,NA,19870424,NA,NA,19870626,98.6,45.7,NA,63,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,176
23450,NA,NA,19870424,NA,NA,19870626,98.6,42.3,NA,63,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,176
23454,NA,NA,19870424,NA,NA,19870702,89,42.4,NA,69,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,182
23455,NA,NA,19870424,NA,NA,19870701,104.6,41.1,NA,68,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1987-1987,NA,181
