experiment_id,instcode,genus,accenumb,agent_id,doi,days_to_heading,plant_height,plant_density,thousand_kernel_weight,hectolitric_weight,dry_matter_yield,lodging,leaf_rust,stripe_rust,septoria,powdery_mildew,name,description,campaign,site_name,longitude,latitude,remarks
201905,ROM002,Triticum,CGF-7076,NA,NA,130,90,450,50.4,NA,7191.82,1,NA,NA,NA,2,Fundulea,Winter wheat,2018-2019,Fundulea,26.5153,44.4528,NA
201905,ROM002,Triticum,CGF-7076,NA,NA,130,79,512,NA,NA,5187.5,NA,3,NA,NA,2,Fundulea,Winter wheat,2018-2019,Fundulea,26.5153,44.4528,NA
201905,ROM002,Triticum,CGF-7076,NA,NA,132,88,572,44.2,79.07,7293.12,3,2,1,4,1,Fundulea,Winter wheat,2018-2019,Fundulea,26.5153,44.4528,NA
201905,ROM002,Triticum,CGF-7076,NA,NA,122,62,710,46.78,NA,5949,2,1,1,1,1,Fundulea,Winter wheat,2018-2019,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-224,NA,NA,133,69,520,37.4,NA,2640.22,3,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-224,NA,NA,132,99,528,37.6,75.6,6085.16,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-224,NA,NA,119,70,554,33.3,NA,2440,1,NA,NA,NA,4,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-224,NA,NA,138,80,570.67,NA,73.8,4652.8,3,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-224,NA,NA,119,75,586,34.9,87.1,3547,1,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-224,NA,NA,138,100,666.67,NA,71.9,7147.6,6,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-224,NA,NA,129,100,710.67,41.17,73.08,4639.19,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-224,NA,NA,138,NA,717.33,NA,76.5,5853.32,NA,NA,NA,4,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-224,NA,NA,129,96,754.67,40,78.21,4686.05,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6431,NA,NA,125,79,570,33,78,6756,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6431,NA,NA,123,81,641,40,66,5095,1,1,1,1,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6431,NA,NA,136,NA,647,NA,71,6780,NA,NA,NA,4,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6431,NA,NA,118,70,668,36,73,3102,NA,2,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6431,NA,NA,123,89,691,39,NA,5985,1,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6431,NA,NA,118,74,760,42,81,5199,5,NA,1,2,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6654,NA,NA,131,66,551,33.6,NA,2554.32,6,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6654,NA,NA,135,75,565,NA,71.7,4289,2,2,4,6,5,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6654,NA,NA,123,82,584,32.4,NA,7179.81,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6654,NA,NA,119,65,610,36,74.7,3235,1,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6654,NA,NA,135,82,667,NA,78.8,8491.3,1,NA,NA,NA,3,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6654,NA,NA,122,86,669,43.83,79.61,6343.69,NA,NA,NA,NA,5,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6654,NA,NA,119,70,680,38.5,79.9,4813,1,NA,NA,4,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6654,NA,NA,136,NA,729,NA,80.1,6947.74,NA,3,NA,3,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6654,NA,NA,122,80,744,40.5,76.21,6727.2,6,3,NA,5,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6656,NA,NA,132,65,504,35.3,NA,3347.13,NA,NA,NA,NA,2,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6656,NA,NA,129,88,548,33.2,NA,6916.68,NA,NA,NA,5,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6656,NA,NA,139,85,549,NA,66.87,5168.1,1,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6656,NA,NA,138,NA,610,NA,75.4,6959.77,NA,2,3,3,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6656,NA,NA,127,85,612,42.5,71.84,6092.45,NA,5,NA,NA,2,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6656,NA,NA,139,90,653,NA,74.63,8197.5,1,1,2,1,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6656,NA,NA,119,65,668,37.2,NA,3141,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6656,NA,NA,127,87,694,37,68.72,6657.7,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6656,NA,NA,119,80,756,40.2,82.3,5043,3,2,1,5,6,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6658,NA,NA,119,70,472,34.3,NA,3436,4,2,7,5,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6658,NA,NA,131,61,476,34,NA,2968,1,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6658,NA,NA,138,75,552,NA,70.9,5172,1,1,1,1,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6658,NA,NA,129,81,555,29.6,NA,6954,1,NA,NA,4,2,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6658,NA,NA,119,75,584,36.1,82.8,4914,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6658,NA,NA,124,86,637,37,76,6820,NA,NA,NA,5,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6658,NA,NA,138,85,648,NA,71.2,9031,1,1,1,2,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6658,NA,NA,124,74,672,35,80,6305,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6658,NA,NA,138,NA,684,NA,78,7245,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6659,NA,NA,127,82,481,36.4,74,6296,1,1,1,1,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6659,NA,NA,131,59,500,42,NA,3066.1,1,NA,NA,4,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6659,NA,NA,118,65,506,40.4,NA,3077,4,2,5,6,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6659,NA,NA,136,70,554,NA,76,4907.6,1,1,4,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6659,NA,NA,136,NA,623,NA,71,7377.3,1,1,1,3,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6659,NA,NA,136,80,640,NA,71,9454.4,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6659,NA,NA,124,84,672,41,72,6161.5,1,2,4,6,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6659,NA,NA,118,75,681,42.1,83,5305,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-6659,NA,NA,124,85,706,42.5,79,6246.6,2,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7047,NA,NA,127,87.6,610.6,32.8,76.3,7043.1,NA,NA,NA,4,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7047,NA,NA,137,NA,685.33,NA,73.27,5938,NA,2,NA,3,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7047,NA,NA,119,75,696,32.4,NA,2923,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7047,NA,NA,125,83,713.33,35.5,78.81,5637.4,7,4,NA,5,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7047,NA,NA,119,80,740,36,84.7,5006,3,2,1,4,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7047,NA,NA,125,84,760,38,78.23,5618.17,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7048,NA,NA,131,64,506,33.6,NA,3224.6,6,1,6,6,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7048,NA,NA,140,75,552,NA,70.37,5365.8,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7048,NA,NA,128,84,573,31.2,NA,6871,8,5,5,3,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7048,NA,NA,140,85,616,NA,69.67,9198.9,NA,2,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7048,NA,NA,118,65,665,36.1,NA,3056,NA,8,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7048,NA,NA,126,85,665,36.33,79.15,6355,1,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7048,NA,NA,138,NA,678,NA,78.73,6680.8,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7048,NA,NA,126,91,693,40.67,75.4,7078.6,3,1,2,1,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7048,NA,NA,118,75,784,38.8,84.7,4890,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7049,NA,NA,129,86,545,31.6,76.67,7463,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7049,NA,NA,138,75,565,NA,72.87,5168.8,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7049,NA,NA,131,64,581,41,77.4,3265.6,NA,NA,NA,3,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7049,NA,NA,138,85,656,NA,71.53,9908.1,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7049,NA,NA,120,72,688,39.2,NA,3228,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7049,NA,NA,127,86.5,733,38,79.76,7021.9,3,3,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7049,NA,NA,120,76,744,41.1,83.8,5561,1,NA,NA,5,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7049,NA,NA,138,NA,759,NA,71.93,7358.7,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7049,NA,NA,127,89,824,37.5,77.39,6939.4,4,5,NA,5,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7050,NA,NA,132,61,550,42.3,78,2681.6,3,NA,NA,NA,4,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7050,NA,NA,140,70,554,NA,65.6,5512,2,2,4,5,3,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7050,NA,NA,130,78,554,29.2,NA,6849.1,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7050,NA,NA,120,55,572,33.6,NA,2684,1,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7050,NA,NA,140,70,638,NA,71.33,8041.8,2,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7050,NA,NA,120,65,648,35.4,82.3,4225,1,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7050,NA,NA,140,NA,681,NA,81.53,6910.4,NA,1,NA,3,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7050,NA,NA,126,87,736,35.83,81.77,6734.8,5,3,NA,5,5,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7050,NA,NA,126,82,789,36.5,77.91,6273,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7051,NA,NA,129,60,500,45,78.8,2840.61,1,1,1,2,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7051,NA,NA,120,62,504,41.7,NA,2501,1,1,1,2,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7051,NA,NA,138,NA,518,NA,79,6672.21,1,1,1,4,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7051,NA,NA,120,65,522,43.7,74.2,4039,1,1,1,2,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7051,NA,NA,125,82,544,37.2,NA,6252.08,1,1,1,2,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7051,NA,NA,136,75,526,NA,NA,5379.37,1,1,1,2,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7051,NA,NA,124,90,602,48,78,5247.75,1,1,1,2,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7051,NA,NA,124,84,614,44,72.7,6168,1,1,1,2,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7051,NA,NA,136,55,620,NA,77.3,9176.65,1,1,1,2,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7052,NA,NA,140,70,541,NA,71.07,5727,1,NA,NA,NA,4,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7052,NA,NA,130,82,543,30.4,69.2,6686.37,NA,NA,NA,NA,3,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7052,NA,NA,133,67,553,32,NA,3445,2,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7052,NA,NA,117,55,556,32.7,NA,2611,1,NA,NA,NA,4,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7052,NA,NA,117,60,605,34.5,84.2,4248,1,NA,NA,NA,7,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7052,NA,NA,140,60,637,NA,67.17,9611,1,NA,NA,NA,4,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7052,NA,NA,140,NA,649,NA,61.9,6712.47,NA,NA,NA,4,5,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7052,NA,NA,128,87,651,34.13,72.79,6087.45,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7052,NA,NA,128,86,681,32.67,64.15,6298.33,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7053,NA,NA,121,65,544,32.6,71,3040,1,1,1,2,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7053,NA,NA,141,75,557,NA,68,6055,2,1,1,2,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7053,NA,NA,130,85,559,31.2,80,7469.14,1,1,1,2,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7053,NA,NA,132,59,567,34.7,52,3434.37,2,1,1,2,3,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7053,NA,NA,121,75,616,34.3,71,4798,1,1,1,2,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7053,NA,NA,129,83.5,623,39,84.7,6686.62,1,1,1,2,5,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7053,NA,NA,141,55,648,NA,67.11,7322,1,1,1,2,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7053,NA,NA,129,81,711,22.5,84,6815.5,1,1,1,2,4,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7053,NA,NA,139,80,725,NA,78,7282.89,1,1,1,5,2,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7054,NA,NA,134,57,497.33,29.6,79.53,3444.24,1,NA,NA,NA,2,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7054,NA,NA,148,65,534,32.8,NA,2693,1,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7054,NA,NA,132,79,548,27.6,80.37,6245.08,NA,NA,NA,NA,3,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7054,NA,NA,142,75,557.33,NA,66.03,5146.4,1,NA,NA,NA,2,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7054,NA,NA,148,70,572,35.6,80,4495,1,NA,NA,NA,3,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7054,NA,NA,130,84,576,36.27,NA,5748.44,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7054,NA,NA,142,55,648,NA,69.3,7238.6,1,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7054,NA,NA,130,92,717.33,34.67,NA,6405.83,NA,NA,NA,NA,3,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7054,NA,NA,141,NA,721.33,NA,78,6446.29,NA,NA,NA,5,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7055,NA,NA,133,64,474.67,31.6,81.73,3585.4,2,NA,NA,NA,4,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7055,NA,NA,129,84,553.33,29.2,NA,7178.9,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7055,NA,NA,141,70,570.67,NA,59.2,5295.7,1,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7055,NA,NA,127,89,626.67,35.83,60.09,7248.4,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7055,NA,NA,141,60,648,NA,61.67,8688.4,1,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7055,NA,NA,118,65,664,37.3,NA,2882,1,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7055,NA,NA,139,NA,725.33,NA,67.07,6778.5,NA,NA,NA,4,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7055,NA,NA,118,75,742,39.9,81.4,5045,1,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7055,NA,NA,127,87,772,32,64.54,6908.4,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7060,NA,NA,121,70,585,35.6,83,3122,1,NA,NA,NA,4,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7060,NA,NA,128,79.5,621,39,82.3,5616.87,NA,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7060,NA,NA,121,75,684,37.1,80,5197,1,NA,NA,NA,1,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202005,ROM002,Triticum,CGF-7060,NA,NA,128,88,799,39,NA,6158.82,NA,NA,NA,NA,2,Fundulea,Winter wheat,2019-2020,Fundulea,26.5153,44.4528,NA
202105,ROM002,Triticum,CGF 7068,NA,NA,141,96,NA,NA,NA,NA,4,NA,NA,NA,1,Fundulea,Winter wheat,2020-2021,Fundulea,26.5153,44.4528,NA
202105,ROM002,Triticum,CGF 7147,NA,NA,137,125,NA,NA,NA,NA,6,NA,NA,NA,1,Fundulea,Winter wheat,2020-2021,Fundulea,26.5153,44.4528,NA
202105,ROM002,Triticum,CGF 7181,NA,NA,138,107,NA,NA,NA,NA,4,NA,NA,NA,1,Fundulea,Winter wheat,2020-2021,Fundulea,26.5153,44.4528,NA
202105,ROM002,Triticum,CGF-1007,NA,NA,139,108,NA,NA,NA,NA,7,NA,NA,NA,1,Fundulea,Winter wheat,2020-2021,Fundulea,26.5153,44.4528,NA
202105,ROM002,Triticum,CGF-1010,NA,NA,141,135,NA,NA,NA,NA,7,NA,NA,NA,1,Fundulea,Winter wheat,2020-2021,Fundulea,26.5153,44.4528,NA
202105,ROM002,Triticum,CGF-1017,NA,NA,138,99,NA,44,NA,NA,NA,3,1,3,2,Fundulea,Winter wheat,2020-2021,Fundulea,26.5153,44.4528,NA
202105,ROM002,Triticum,CGF-1017,NA,NA,140,111,NA,NA,NA,NA,8,NA,NA,NA,1,Fundulea,Winter wheat,2020-2021,Fundulea,26.5153,44.4528,NA
202105,ROM002,Triticum,CGF-1020,NA,NA,141,116,NA,NA,NA,NA,3,NA,NA,NA,1,Fundulea,Winter wheat,2020-2021,Fundulea,26.5153,44.4528,NA
202105,ROM002,Triticum,CGF-1056,NA,NA,138,119,NA,NA,NA,NA,4,NA,NA,NA,1,Fundulea,Winter wheat,2020-2021,Fundulea,26.5153,44.4528,NA
202105,ROM002,Triticum,CGF-1082,NA,NA,137,112,NA,NA,NA,NA,6,NA,NA,NA,1,Fundulea,Winter wheat,2020-2021,Fundulea,26.5153,44.4528,NA
202105,ROM002,Triticum,CGF-111,NA,NA,135,98,NA,NA,NA,NA,8,NA,NA,NA,2,Fundulea,Winter wheat,2020-2021,Fundulea,26.5153,44.4528,NA
