experiment_id,instcode,genus,accenumb,agent_id,doi,days_to_heading,plant_height,thousand_kernel_weight,hectolitric_weight,dry_matter_yield,lodging,protein_content,starch_content,name,description,campaign,site_name,longitude,latitude,remarks
22196605,ROM002,Hordeum,COF 3484,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COF 3502,NA,NA,138,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COF 3528,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COF 3528,NA,NA,138,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COF 3528,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COF 3533,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COF 3644,NA,NA,151,NA,NA,NA,3210,5,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COF 3644,NA,NA,151,NA,NA,NA,3300,4,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COF 3644,NA,NA,151,NA,NA,NA,3410,4,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COF 3644,NA,NA,151,NA,NA,NA,2600,3,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COF 3644,NA,NA,151,NA,NA,NA,3150,3,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COF 3644,NA,NA,151,NA,NA,NA,2950,4,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COF 3644,NA,NA,151,NA,NA,NA,3000,4,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COF 3644,NA,NA,152,NA,NA,NA,2750,4,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COF 3644,NA,NA,152,NA,NA,NA,3600,4,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COF 3644,NA,NA,151,NA,NA,NA,3300,3,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COF 3644,NA,NA,152,NA,NA,NA,3050,4,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COF 3667,NA,NA,129,NA,NA,NA,3800,5,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COF 3667,NA,NA,129,NA,NA,NA,2450,3,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2032,NA,NA,139,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2032,NA,NA,133,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2032,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2032,NA,NA,137,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2049,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2070,NA,NA,151,NA,38,NA,4600,4,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2070,NA,NA,137,NA,NA,NA,3600,5,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2070,NA,NA,152,NA,NA,NA,NA,5,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2070,NA,NA,152,NA,NA,NA,NA,4,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2070,NA,NA,151,NA,NA,NA,NA,4,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2070,NA,NA,146,NA,NA,NA,NA,3,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2070,NA,NA,152,NA,NA,NA,NA,3,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2070,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2070,NA,NA,144,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2070,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2070,NA,NA,139,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2070,NA,NA,152,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2070,NA,NA,133,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2070,NA,NA,153,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2070,NA,NA,145,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2086,NA,NA,142,NA,37.2,NA,5180,3,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2086,NA,NA,144,NA,NA,NA,NA,4,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2086,NA,NA,149,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2096,NA,NA,152,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2212,NA,NA,137,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2222,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2229,NA,NA,145,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2324,NA,NA,144,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2400,NA,NA,149,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2400,NA,NA,143,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196605,ROM002,Hordeum,COPF 2401,NA,NA,143,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1966-1966,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COF 3024,NA,NA,178,NA,NA,NA,NA,1,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COF 3050,NA,NA,149,NA,NA,NA,NA,5,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COF 3216,NA,NA,157,NA,NA,NA,NA,1,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COF 3237,NA,NA,156,NA,NA,NA,NA,1,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COF 3327,NA,NA,136,NA,NA,NA,NA,4,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COF 3328,NA,NA,153,NA,NA,NA,NA,2,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COF 3502,NA,NA,150,NA,NA,NA,NA,8,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COF 3644,NA,NA,157,NA,NA,NA,NA,5,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COF 3644,NA,NA,155,NA,NA,NA,NA,7,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COF 3644,NA,NA,129,NA,NA,NA,NA,2,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COF 3644,NA,NA,129,NA,NA,NA,NA,3,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COF 3644,NA,NA,154,NA,NA,NA,NA,6,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COF 3644,NA,NA,159,NA,NA,NA,NA,3,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COF 3644,NA,NA,157,NA,NA,NA,NA,3,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COF 3644,NA,NA,129,NA,NA,NA,NA,1,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COPF 2070,NA,NA,157,NA,26.2,64,1640,1,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COPF 2070,NA,NA,160,NA,NA,NA,NA,2,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COPF 2070,NA,NA,160,NA,NA,NA,NA,1,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COPF 2070,NA,NA,129,NA,NA,NA,NA,1,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COPF 2070,NA,NA,129,NA,NA,NA,NA,4,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COPF 2070,NA,NA,149,NA,NA,NA,NA,1,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COPF 2070,NA,NA,129,NA,NA,NA,NA,3,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COPF 2070,NA,NA,129,NA,NA,NA,NA,2,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COPF 2086,NA,NA,154,NA,32,66.8,2360,2,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COPF 2086,NA,NA,179,NA,NA,NA,NA,1,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COPF 2126,NA,NA,129,NA,NA,NA,NA,7,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196705,ROM002,Hordeum,COPF 2324,NA,NA,156,NA,NA,NA,NA,1,NA,NA,Fundulea,Spring barley,1967-1967,Fundulea,26.3120,44.2752,NA
22196805,ROM002,Hordeum,COPF 2070,NA,NA,158,NA,31.27,NA,NA,1,14.91,55.11,Fundulea,Spring barley,1968-1968,Fundulea,26.3120,44.2752,NA
22196905,ROM002,Hordeum,COF 3024,NA,NA,153,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1969-1969,Fundulea,26.3120,44.2752,NA
22196905,ROM002,Hordeum,COF 3095,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1969-1969,Fundulea,26.3120,44.2752,NA
22196905,ROM002,Hordeum,COF 3326,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1969-1969,Fundulea,26.3120,44.2752,NA
22196905,ROM002,Hordeum,COF 3327,NA,NA,152,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1969-1969,Fundulea,26.3120,44.2752,NA
22196905,ROM002,Hordeum,COF 3391,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1969-1969,Fundulea,26.3120,44.2752,NA
22196905,ROM002,Hordeum,COF 3502,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1969-1969,Fundulea,26.3120,44.2752,NA
22196905,ROM002,Hordeum,COPF 2070,NA,NA,153,NA,26,NA,820,NA,NA,NA,Fundulea,Spring barley,1969-1969,Fundulea,26.3120,44.2752,NA
22196905,ROM002,Hordeum,COPF 2400,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1969-1969,Fundulea,26.3120,44.2752,NA
22197005,ROM002,Hordeum,COF 3024,NA,NA,139,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1970-1970,Fundulea,26.3120,44.2752,NA
22197005,ROM002,Hordeum,COF 3327,NA,NA,136,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1970-1970,Fundulea,26.3120,44.2752,NA
22197005,ROM002,Hordeum,COF 3328,NA,NA,142,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1970-1970,Fundulea,26.3120,44.2752,NA
22197005,ROM002,Hordeum,COPF 2032,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1970-1970,Fundulea,26.3120,44.2752,NA
22197005,ROM002,Hordeum,COPF 2070,NA,NA,152,NA,33,NA,2780,NA,NA,NA,Fundulea,Spring barley,1970-1970,Fundulea,26.3120,44.2752,NA
22197105,ROM002,Hordeum,COF 3024,NA,NA,138,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1971-1971,Fundulea,26.3120,44.2752,NA
22197105,ROM002,Hordeum,COF 3050,NA,NA,149,NA,NA,NA,1310,2,NA,NA,Fundulea,Spring barley,1971-1971,Fundulea,26.3120,44.2752,NA
22197105,ROM002,Hordeum,COF 3327,NA,NA,133,NA,35,NA,3420,6,NA,NA,Fundulea,Spring barley,1971-1971,Fundulea,26.3120,44.2752,NA
22197105,ROM002,Hordeum,COF 3327,NA,NA,135,NA,NA,NA,650,3,NA,NA,Fundulea,Spring barley,1971-1971,Fundulea,26.3120,44.2752,NA
22197105,ROM002,Hordeum,COF 3328,NA,NA,152,NA,NA,NA,620,1,NA,NA,Fundulea,Spring barley,1971-1971,Fundulea,26.3120,44.2752,NA
22197105,ROM002,Hordeum,COF 3391,NA,NA,143,NA,NA,NA,NA,6,NA,NA,Fundulea,Spring barley,1971-1971,Fundulea,26.3120,44.2752,NA
22197105,ROM002,Hordeum,COPF 2032,NA,NA,140,NA,NA,NA,450,5,NA,NA,Fundulea,Spring barley,1971-1971,Fundulea,26.3120,44.2752,NA
22197105,ROM002,Hordeum,COPF 2070,NA,NA,153,NA,NA,NA,960,1,NA,NA,Fundulea,Spring barley,1971-1971,Fundulea,26.3120,44.2752,NA
22197105,ROM002,Hordeum,COPF 2324,NA,NA,152,NA,NA,NA,400,2,NA,NA,Fundulea,Spring barley,1971-1971,Fundulea,26.3120,44.2752,NA
22197205,ROM002,Hordeum,COF 3327,NA,NA,132,NA,46,38.81,3430,2,15.46,53.9,Fundulea,Spring barley,1972-1972,Fundulea,26.3120,44.2752,NA
22197205,ROM002,Hordeum,COF 3327,NA,NA,148,NA,NA,NA,3770,1,NA,NA,Fundulea,Spring barley,1972-1972,Fundulea,26.3120,44.2752,NA
22197205,ROM002,Hordeum,COPF 2070,NA,NA,146,NA,NA,NA,4460,4,NA,NA,Fundulea,Spring barley,1972-1972,Fundulea,26.3120,44.2752,NA
22197205,ROM002,Hordeum,COPF 2070,NA,NA,151,NA,NA,NA,5800,NA,NA,NA,Fundulea,Spring barley,1972-1972,Fundulea,26.3120,44.2752,NA
22197205,ROM002,Hordeum,COPF 2203,NA,NA,142,NA,NA,NA,5670,2,NA,NA,Fundulea,Spring barley,1972-1972,Fundulea,26.3120,44.2752,NA
22197305,ROM002,Hordeum,COF 3050,NA,NA,153,NA,NA,NA,4600,NA,NA,NA,Fundulea,Spring barley,1973-1973,Fundulea,26.3120,44.2752,NA
22197305,ROM002,Hordeum,COF 3327,NA,NA,143,NA,NA,NA,2940,NA,NA,NA,Fundulea,Spring barley,1973-1973,Fundulea,26.3120,44.2752,NA
22197305,ROM002,Hordeum,COPF 2070,NA,NA,153,NA,NA,NA,3460,NA,NA,NA,Fundulea,Spring barley,1973-1973,Fundulea,26.3120,44.2752,NA
22197305,ROM002,Hordeum,COPF 2098,NA,NA,156,NA,28.8,NA,3975,NA,11.64,60.08,Fundulea,Spring barley,1973-1973,Fundulea,26.3120,44.2752,NA
22197305,ROM002,Hordeum,COPF 2203,NA,NA,153,NA,NA,NA,4500,NA,NA,NA,Fundulea,Spring barley,1973-1973,Fundulea,26.3120,44.2752,NA
22197305,ROM002,Hordeum,COPF 2226,NA,NA,156,NA,NA,NA,4610,NA,NA,NA,Fundulea,Spring barley,1973-1973,Fundulea,26.3120,44.2752,NA
22197405,ROM002,Hordeum,COF 3216,NA,NA,157,NA,NA,NA,5130,NA,NA,NA,Fundulea,Spring barley,1974-1974,Fundulea,26.3120,44.2752,NA
22197405,ROM002,Hordeum,COPF 2226,NA,NA,153,NA,NA,NA,5430,3,NA,NA,Fundulea,Spring barley,1974-1974,Fundulea,26.3120,44.2752,NA
22197405,ROM002,Hordeum,COPF 2231,NA,NA,153,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1974-1974,Fundulea,26.3120,44.2752,NA
22197505,ROM002,Hordeum,COF 3216,NA,NA,147,NA,29.3,NA,1920,9,NA,NA,Fundulea,Spring barley,1975-1975,Fundulea,26.3120,44.2752,NA
22197505,ROM002,Hordeum,COF 3643,NA,NA,145,NA,34.4,NA,1853,3,NA,NA,Fundulea,Spring barley,1975-1975,Fundulea,26.3120,44.2752,NA
22197505,ROM002,Hordeum,COPF 2226,NA,NA,146,NA,29.4,NA,2090,6,NA,NA,Fundulea,Spring barley,1975-1975,Fundulea,26.3120,44.2752,NA
22197505,ROM002,Hordeum,COPF 2231,NA,NA,149,NA,33.2,NA,1460,5,NA,NA,Fundulea,Spring barley,1975-1975,Fundulea,26.3120,44.2752,NA
22197605,ROM002,Hordeum,COF 3126,NA,NA,153,NA,40,NA,7230,NA,NA,NA,Fundulea,Spring barley,1976-1976,Fundulea,26.3120,44.2752,NA
22197605,ROM002,Hordeum,COPF 2226,NA,NA,153,NA,NA,NA,6090,NA,NA,NA,Fundulea,Spring barley,1976-1976,Fundulea,26.3120,44.2752,NA
22197605,ROM002,Hordeum,COPF 2231,NA,NA,149,NA,NA,NA,7360,NA,NA,NA,Fundulea,Spring barley,1976-1976,Fundulea,26.3120,44.2752,NA
22197605,ROM002,Hordeum,COPF 2342,NA,NA,146,NA,40,NA,6330,NA,NA,NA,Fundulea,Spring barley,1976-1976,Fundulea,26.3120,44.2752,NA
22197705,ROM002,Hordeum,COF 3283,NA,NA,145,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1977-1977,Fundulea,26.3120,44.2752,NA
22197705,ROM002,Hordeum,COF 3514,NA,NA,154,NA,33.1,NA,3700,NA,15.22,57.37,Fundulea,Spring barley,1977-1977,Fundulea,26.3120,44.2752,NA
22197705,ROM002,Hordeum,COF 3528,NA,NA,145,NA,NA,NA,2530,6,NA,NA,Fundulea,Spring barley,1977-1977,Fundulea,26.3120,44.2752,NA
22197705,ROM002,Hordeum,COPF 2017,NA,NA,145,NA,NA,NA,2060,5,NA,NA,Fundulea,Spring barley,1977-1977,Fundulea,26.3120,44.2752,NA
22197705,ROM002,Hordeum,COPF 2032,NA,NA,137,NA,NA,NA,2640,7,NA,NA,Fundulea,Spring barley,1977-1977,Fundulea,26.3120,44.2752,NA
22197705,ROM002,Hordeum,COPF 2229,NA,NA,150,NA,NA,NA,1180,6,NA,NA,Fundulea,Spring barley,1977-1977,Fundulea,26.3120,44.2752,NA
22197705,ROM002,Hordeum,COPF 2231,NA,NA,145,NA,NA,NA,2950,5,NA,NA,Fundulea,Spring barley,1977-1977,Fundulea,26.3120,44.2752,NA
22197705,ROM002,Hordeum,COPF 2231,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1977-1977,Fundulea,26.3120,44.2752,NA
22197805,ROM002,Hordeum,COF 3046,NA,NA,151,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1978-1978,Fundulea,26.3120,44.2752,NA
22197805,ROM002,Hordeum,COF 3283,NA,NA,151,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1978-1978,Fundulea,26.3120,44.2752,NA
22197805,ROM002,Hordeum,COPF 2017,NA,NA,153,NA,NA,NA,3830,4,NA,NA,Fundulea,Spring barley,1978-1978,Fundulea,26.3120,44.2752,NA
22197805,ROM002,Hordeum,COPF 2231,NA,NA,151,NA,NA,NA,5130,5,NA,NA,Fundulea,Spring barley,1978-1978,Fundulea,26.3120,44.2752,NA
22197805,ROM002,Hordeum,COPF 2324,NA,NA,151,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1978-1978,Fundulea,26.3120,44.2752,NA
22197905,ROM002,Hordeum,COF 3283,NA,NA,120,NA,NA,NA,2250,NA,NA,NA,Fundulea,Spring barley,1979-1979,Fundulea,26.3120,44.2752,NA
22197905,ROM002,Hordeum,COPF 2017,NA,NA,147,NA,NA,NA,4230,NA,NA,NA,Fundulea,Spring barley,1979-1979,Fundulea,26.3120,44.2752,NA
22197905,ROM002,Hordeum,COPF 2032,NA,NA,141,NA,NA,NA,1110,NA,NA,NA,Fundulea,Spring barley,1979-1979,Fundulea,26.3120,44.2752,NA
22197905,ROM002,Hordeum,COPF 2324,NA,NA,146,NA,NA,NA,5480,NA,NA,NA,Fundulea,Spring barley,1979-1979,Fundulea,26.3120,44.2752,NA
22198005,ROM002,Hordeum,COPF 2032,NA,NA,154,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1980-1980,Fundulea,26.3120,44.2752,NA
22198304,ROM002,Hordeum,COPF 2390,NA,NA,NA,NA,NA,NA,3460,NA,NA,NA,Brasov,Spring barley,1983-1983,Brasov,25.2039,44.4236,NA
22198316,ROM002,Hordeum,COPF 2390,NA,NA,NA,NA,NA,NA,4380,NA,NA,NA,Suceava,Spring barley,1983-1983,Suceava,26.1520,47.3950,NA
22198319,ROM002,Hordeum,COPF 2390,NA,NA,NA,NA,NA,NA,3430,NA,NA,NA,Turda,Spring barley,1983-1983,Turda,23.7792,46.5708,NA
22198404,ROM002,Hordeum,COPF 2390,NA,NA,NA,NA,NA,NA,4450,NA,NA,NA,Brasov,Spring barley,1984-1984,Brasov,25.2039,44.4236,NA
22198409,ROM002,Hordeum,COPF 2390,NA,NA,NA,NA,NA,NA,2690,NA,NA,NA,Miercurea Ciuc,Spring barley,1984-1984,Miercurea Ciuc,25.4800,46.2100,NA
22198416,ROM002,Hordeum,COPF 2390,NA,NA,NA,NA,NA,NA,5210,NA,NA,NA,Suceava,Spring barley,1984-1984,Suceava,26.1520,47.3950,NA
22198419,ROM002,Hordeum,COPF 2390,NA,NA,NA,NA,NA,NA,6950,NA,NA,NA,Turda,Spring barley,1984-1984,Turda,23.7792,46.5708,NA
22198505,ROM002,Hordeum,COF  3798,NA,NA,129,NA,41,NA,8697,NA,NA,NA,Fundulea,Spring barley,1985-1985,Fundulea,26.3120,44.2752,NA
22198505,ROM002,Hordeum,COF  3798,NA,NA,129,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1985-1985,Fundulea,26.3120,44.2752,NA
22198505,ROM002,Hordeum,COF 3011,NA,NA,131,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1985-1985,Fundulea,26.3120,44.2752,NA
22198505,ROM002,Hordeum,COF 3028,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1985-1985,Fundulea,26.3120,44.2752,NA
22198505,ROM002,Hordeum,COF 3041,NA,NA,133,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1985-1985,Fundulea,26.3120,44.2752,NA
22198505,ROM002,Hordeum,COF 3052,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1985-1985,Fundulea,26.3120,44.2752,NA
22198505,ROM002,Hordeum,COF 3053,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1985-1985,Fundulea,26.3120,44.2752,NA
22198505,ROM002,Hordeum,COF 3058,NA,NA,131,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1985-1985,Fundulea,26.3120,44.2752,NA
22198505,ROM002,Hordeum,COF 3096,NA,NA,131,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1985-1985,Fundulea,26.3120,44.2752,NA
22198505,ROM002,Hordeum,COF 3126,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1985-1985,Fundulea,26.3120,44.2752,NA
22198505,ROM002,Hordeum,COF 3142,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1985-1985,Fundulea,26.3120,44.2752,NA
22198505,ROM002,Hordeum,COF 3170,NA,NA,138,NA,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,1985-1985,Fundulea,26.3120,44.2752,NA
