accenumb,campaign,days_to_heading,plant_height,thousand_kernel_weight,powdery_mildew,leaf_rust,yellow_rust,septoria_tritici_ssp,protein_content,sds_sedimentation_volume
TA00536,2005-2006,136,127,NA,0,2,NA,0,NA,NA
TA00537,2005-2006,126,84,NA,0,2,NA,0,NA,NA
TA00538,2005-2006,144,101,NA,0,0,NA,0,NA,NA
TA00539,2005-2006,137,124,NA,2,2,NA,0,NA,NA
TA00540,2005-2006,143,109,NA,0,0,NA,0,NA,NA
TA00541,2005-2006,138,117,NA,2,2,NA,0,NA,NA
TA00542,2005-2006,127,64,NA,0,2,NA,2,NA,NA
TA00543,2005-2006,128,61,NA,0,2,NA,2,NA,NA
TA00544,2005-2006,132,89,NA,0,2,NA,0,NA,NA
TA00545,2005-2006,126,77,NA,4,4,NA,0,NA,NA
TA00546,2005-2006,127,84,NA,7,2,NA,0,NA,NA
TA00552,2005-2006,128,95,NA,4,4,NA,0,NA,NA
TA00553,2005-2006,131,138,NA,0,2,NA,0,NA,NA
TA00553,2005-2006,124,90,NA,7,2,NA,0,NA,NA
TA00554,2005-2006,127,83,NA,4,4,NA,0,NA,NA
TA00555,2005-2006,131,107,NA,0,2,NA,0,NA,NA
TA00556,2005-2006,124,82,NA,2,7,NA,0,NA,NA
TA00557,2005-2006,125,103,NA,7,4,NA,0,NA,NA
TA00559,2005-2006,125,101,NA,4,7,NA,0,NA,NA
TA00560,2005-2006,126,87,NA,4,4,NA,0,NA,NA
TA00561,2005-2006,132,118,NA,0,7,NA,0,NA,NA
TA00562,2005-2006,128,81,NA,2,2,NA,0,NA,NA
TA00563,2005-2006,126,86,NA,2,7,NA,0,NA,NA
TA00564,2005-2006,131,69,NA,7,2,NA,0,NA,NA
TA00565,2005-2006,132,100,NA,4,4,NA,0,NA,NA
TA00566,2005-2006,129,102,NA,2,7,NA,0,NA,NA
TA00567,2005-2006,130,101,NA,2,4,NA,0,NA,NA
TA00568,2005-2006,134,98,NA,7,2,NA,0,NA,NA
TA00569,2005-2006,122,72,NA,9,4,NA,0,NA,NA
TA00571,2005-2006,137,128,NA,2,4,NA,0,NA,NA
TA00573,2005-2006,138,108,NA,4,2,NA,0,NA,NA
TA00574,2005-2006,137,125,NA,2,2,NA,0,NA,NA
TA00575,2005-2006,137,103,NA,7,9,NA,0,NA,NA
TA00577,2005-2006,126,80,NA,2,7,NA,0,NA,NA
TA00578,2005-2006,125,58,NA,0,7,NA,0,NA,NA
TA00579,2005-2006,125,68,NA,0,4,NA,0,NA,NA
TA00580,2005-2006,127,63,NA,0,7,NA,0,NA,NA
TA00581,2005-2006,128,71,NA,0,2,NA,0,NA,NA
TA00585,2005-2006,126,96,NA,2,4,NA,0,NA,NA
TA00586,2005-2006,126,92,NA,0,2,NA,0,NA,NA
TA00587,2005-2006,129,74,NA,4,2,NA,0,NA,NA
TA00588,2005-2006,126,74,NA,0,2,NA,0,NA,NA
TA00589,2005-2006,126,98,NA,2,2,NA,0,NA,NA
TA00590,2005-2006,127,92,NA,2,2,NA,0,NA,NA
TA00591,2005-2006,126,72,NA,2,7,NA,0,NA,NA
TA00592,2005-2006,126,74,NA,0,7,NA,0,NA,NA
TA00593,2005-2006,137,74,NA,0,2,NA,0,NA,NA
TA00594,2005-2006,126,85,NA,0,4,NA,0,NA,NA
TA00595,2005-2006,128,70,NA,0,0,NA,0,NA,NA
TA00596,2005-2006,136,78,NA,2,0,NA,0,NA,NA
TA00597,2005-2006,125,65,NA,0,4,NA,0,NA,NA
TA00598,2005-2006,124,82,NA,0,0,NA,0,NA,NA
TA00599,2005-2006,126,103,NA,2,4,NA,0,NA,NA
TA00600,2005-2006,127,102,NA,4,0,NA,0,NA,NA
TA00601,2005-2006,130,51,NA,9,4,NA,0,NA,NA
TA00602,2005-2006,126,106,NA,7,7,NA,0,NA,NA
TA00607,2005-2006,127,72,NA,4,4,NA,0,NA,NA
TA00608,2005-2006,125,101,NA,7,7,NA,0,NA,NA
TA00609,2005-2006,127,71,NA,4,2,NA,0,NA,NA
TA00610,2005-2006,126,65,NA,0,2,NA,0,NA,NA
TA00611,2005-2006,123,86,NA,0,4,NA,0,NA,NA
TA00612,2005-2006,126,70,NA,0,0,NA,0,NA,NA
TA00613,2005-2006,130,68,NA,7,2,NA,0,NA,NA
TA00614,2005-2006,130,54,NA,0,2,NA,0,NA,NA
TA00615,2005-2006,135,55,NA,7,7,NA,0,NA,NA
TA00616,2005-2006,132,68,NA,0,0,NA,0,NA,NA
TA00617,2005-2006,130,60,NA,4,2,NA,0,NA,NA
TA00618,2005-2006,131,62,NA,4,0,NA,0,NA,NA
TA00619,2005-2006,130,60,NA,2,0,NA,0,NA,NA
TA00620,2005-2006,128,59,NA,2,0,NA,0,NA,NA
TA00621,2005-2006,131,63,NA,4,2,NA,0,NA,NA
TA00622,2005-2006,130,68,NA,0,0,NA,0,NA,NA
TA00623,2005-2006,127,58,NA,0,4,NA,0,NA,NA
TA00625,2005-2006,126,103,NA,0,2,NA,0,NA,NA
TA00626,2005-2006,124,64,NA,0,2,NA,0,NA,NA
TA00627,2005-2006,126,81,NA,2,2,NA,0,NA,NA
TA00628,2005-2006,128,89,NA,2,0,NA,0,NA,NA
TA00629,2005-2006,125,92,NA,4,0,NA,0,NA,NA
TA00630,2005-2006,125,85,NA,4,2,NA,0,NA,NA
TA00631,2005-2006,126,93,NA,0,2,NA,0,NA,NA
TA00634,2005-2006,131,113,NA,2,7,NA,0,NA,NA
TA00635,2005-2006,135,81,NA,0,0,NA,0,NA,NA
TA00636,2005-2006,132,105,NA,0,2,NA,0,NA,NA
TA00637,2005-2006,131,99,NA,2,4,NA,0,NA,NA
TA00638,2005-2006,130,136,NA,0,2,NA,0,NA,NA
TA00639,2005-2006,134,135,NA,2,0,NA,0,NA,NA
TA00640,2005-2006,125,83,NA,4,2,NA,0,NA,NA
TA00641,2005-2006,126,59,NA,0,0,NA,2,NA,NA
TA00642,2005-2006,126,93,NA,4,4,NA,0,NA,NA
TA00643,2005-2006,139,105,NA,2,0,NA,0,NA,NA
TA00644,2005-2006,129,98,NA,0,0,NA,0,NA,NA
TA00645,2005-2006,136,70,NA,2,0,NA,0,NA,NA
TA00646,2005-2006,131,83,NA,2,2,NA,0,NA,NA
TA00647,2005-2006,127,81,NA,4,4,NA,0,NA,NA
TA00648,2005-2006,133,122,NA,7,2,NA,0,NA,NA
TA00649,2005-2006,132,64,NA,4,2,NA,0,NA,NA
TA00651,2005-2006,129,77,NA,9,0,NA,0,NA,NA
TA00652,2005-2006,127,84,NA,4,2,NA,0,NA,NA
TA00654,2005-2006,128,79,NA,2,2,NA,0,NA,NA
TA00655,2005-2006,131,68,NA,4,0,NA,0,NA,NA
TA00656,2005-2006,127,87,NA,0,2,NA,0,NA,NA
TA00657,2005-2006,133,141,NA,2,4,NA,0,NA,NA
TA00658,2005-2006,137,140,NA,2,2,NA,0,NA,NA
TA00659,2005-2006,135,125,NA,4,4,NA,0,NA,NA
TA00660,2005-2006,140,105,NA,4,0,NA,0,NA,NA
TA00661,2005-2006,125,61,NA,0,2,NA,0,NA,NA
TA00662,2005-2006,128,85,NA,0,2,NA,0,NA,NA
TA00663,2005-2006,126,70,NA,2,4,NA,0,NA,NA
TA00664,2005-2006,130,71,NA,2,4,NA,0,NA,NA
TA00665,2005-2006,126,119,NA,0,4,NA,0,NA,NA
TA00666,2005-2006,126,99,NA,4,4,NA,0,NA,NA
TA00667,2005-2006,126,89,NA,0,4,NA,0,NA,NA
TA00669,2005-2006,135,127,NA,0,4,NA,0,NA,NA
TA00670,2005-2006,128,97,NA,0,2,NA,0,NA,NA
TA00671,2005-2006,126,87,NA,0,7,NA,0,NA,NA
TA00672,2005-2006,126,88,NA,2,2,NA,0,NA,NA
TA00673,2005-2006,126,85,NA,2,2,NA,0,NA,NA
TA00674,2005-2006,134,131,NA,4,4,NA,0,NA,NA
TA00675,2005-2006,122,117,NA,7,4,NA,0,NA,NA
TA00677,2005-2006,126,73,NA,0,0,NA,0,NA,NA
TA00678,2005-2006,126,79,NA,0,2,NA,0,NA,NA
TA00679,2005-2006,127,71,NA,0,0,NA,0,NA,NA
TA00682,2005-2006,137,128,NA,2,0,NA,0,NA,NA
TA00683,2005-2006,136,128,NA,0,0,NA,0,NA,NA
TA00684,2005-2006,136,136,NA,2,2,NA,0,NA,NA
TA00685,2005-2006,130,117,NA,5,4,NA,0,NA,NA
TA00686,2005-2006,137,135,NA,4,7,NA,0,NA,NA
TA00687,2005-2006,127,122,NA,4,2,NA,0,NA,NA
TA00690,2005-2006,138,125,NA,0,4,NA,0,NA,NA
TA00696,2005-2006,126,72,NA,0,2,NA,0,NA,NA
TA00697,2005-2006,126,72,NA,0,2,NA,0,NA,NA
TA00698,2005-2006,128,68,NA,0,2,NA,0,NA,NA
TA00699,2005-2006,137,106,NA,0,2,NA,0,NA,NA
TA00700,2005-2006,123,93,NA,0,2,NA,0,NA,NA
TA00701,2005-2006,130,73,NA,4,0,NA,0,NA,NA
TA00702,2005-2006,123,106,NA,0,2,NA,0,NA,NA
TA00703,2005-2006,123,101,NA,0,2,NA,0,NA,NA
TA00705,2005-2006,126,111,NA,0,2,NA,0,NA,NA
TA00706,2005-2006,126,109,NA,0,0,NA,0,NA,NA
TA00707,2005-2006,127,106,NA,2,0,NA,0,NA,NA
TA00708,2005-2006,125,68,NA,2,0,NA,2,NA,NA
TA00709,2005-2006,125,86,NA,0,0,NA,0,NA,NA
TA00714,2005-2006,128,78,NA,0,2,NA,0,NA,NA
TA00715,2005-2006,125,68,NA,0,2,NA,0,NA,NA
TA00716,2005-2006,135,76,NA,0,4,NA,0,NA,NA
TA00717,2005-2006,138,94,NA,0,2,NA,0,NA,NA
TA00718,2005-2006,142,81,NA,0,0,NA,0,NA,NA
TA00720,2005-2006,125,86,NA,0,2,NA,0,NA,NA
TA00722,2005-2006,137,122,NA,7,4,NA,0,NA,NA
TA00723,2005-2006,126,60,NA,0,2,NA,0,NA,NA
TA00724,2005-2006,126,64,NA,0,2,NA,0,NA,NA
TA00725,2005-2006,132,124,NA,2,4,NA,0,NA,NA
TA00726,2005-2006,123,115,NA,2,4,NA,0,NA,NA
TA00728,2005-2006,126,72,NA,2,2,NA,0,NA,NA
TA00729,2005-2006,127,93,NA,7,2,NA,0,NA,NA
TA00730,2005-2006,130,105,NA,7,7,NA,0,NA,NA
TA00731,2005-2006,131,78,NA,0,2,NA,0,NA,NA
TA00732,2005-2006,140,114,NA,2,7,NA,0,NA,NA
TA00733,2005-2006,128,82,NA,0,4,NA,0,NA,NA
TA00734,2005-2006,137,124,NA,0,4,NA,0,NA,NA
TA00735,2005-2006,126,56,NA,2,2,NA,2,NA,NA
TA00736,2005-2006,126,64,NA,2,2,NA,2,NA,NA
TA00737,2005-2006,130,65,NA,0,2,NA,2,NA,NA
TA00738,2005-2006,138,148,NA,4,2,NA,0,NA,NA
TA00739,2005-2006,137,151,NA,2,2,NA,0,NA,NA
TA00740,2005-2006,137,137,NA,7,0,NA,0,NA,NA
TA00742,2005-2006,134,138,NA,4,2,NA,0,NA,NA
TA00743,2005-2006,128,107,NA,7,4,NA,0,NA,NA
TA00744,2005-2006,135,61,NA,9,0,NA,0,NA,NA
TA00745,2005-2006,127,74,NA,0,2,NA,0,NA,NA
TA00746,2005-2006,128,77,NA,4,0,NA,0,NA,NA
TA00747,2005-2006,130,103,NA,0,0,NA,0,NA,NA
TA00748,2005-2006,135,107,NA,0,2,NA,0,NA,NA
TA00749,2005-2006,122,95,NA,4,2,NA,0,NA,NA
TA00750,2005-2006,126,84,NA,4,0,NA,0,NA,NA
TA00751,2005-2006,122,101,NA,4,4,NA,0,NA,NA
TA00752,2005-2006,127,104,NA,2,2,NA,0,NA,NA
TA00753,2005-2006,127,86,NA,4,0,NA,0,NA,NA
TA00754,2005-2006,130,63,NA,4,0,NA,0,NA,NA
TA00755,2005-2006,133,90,NA,7,0,NA,0,NA,NA
TA00756,2005-2006,125,102,NA,0,0,NA,0,NA,NA
TA00757,2005-2006,123,102,NA,9,2,NA,0,NA,NA
TA00758,2005-2006,126,108,NA,7,2,NA,0,NA,NA
TA00759,2005-2006,122,105,NA,2,7,NA,0,NA,NA
TA00760,2005-2006,136,71,NA,2,2,NA,0,NA,NA
TA00761,2005-2006,136,115,NA,2,0,NA,0,NA,NA
TA00762,2005-2006,129,60,NA,2,0,NA,0,NA,NA
TA00763,2005-2006,128,99,NA,0,4,NA,0,NA,NA
TA00765,2005-2006,136,74,NA,4,0,NA,0,NA,NA
TA00766,2005-2006,129,77,NA,4,0,NA,0,NA,NA
TA00768,2005-2006,128,122,NA,7,7,NA,0,NA,NA
TA00769,2005-2006,127,84,NA,2,2,NA,0,NA,NA
TA00770,2005-2006,131,87,NA,2,2,NA,0,NA,NA
TA00771,2005-2006,126,111,NA,4,2,NA,0,NA,NA
TA00772,2005-2006,126,63,NA,4,2,NA,2,NA,NA
TA00773,2005-2006,126,71,NA,4,2,NA,0,NA,NA
TA00774,2005-2006,126,102,NA,0,2,NA,0,NA,NA
TA00776,2005-2006,135,60,NA,9,0,NA,0,NA,NA
TA00777,2005-2006,127,80,NA,2,2,NA,0,NA,NA
TA00778,2005-2006,128,79,NA,7,2,NA,0,NA,NA
TA00779,2005-2006,124,99,NA,7,7,NA,0,NA,NA
TA00780,2005-2006,123,97,NA,7,4,NA,0,NA,NA
TA00781,2005-2006,130,76,NA,4,2,NA,0,NA,NA
TA00782,2005-2006,136,132,NA,2,4,NA,0,NA,NA
TA00783,2005-2006,136,138,NA,0,4,NA,0,NA,NA
TA00784,2005-2006,136,121,NA,0,0,NA,0,NA,NA
TA00785,2005-2006,135,115,NA,0,0,NA,0,NA,NA
TA00786,2005-2006,137,127,NA,0,0,NA,0,NA,NA
TA00787,2005-2006,125,62,NA,7,2,NA,0,NA,NA
TA00788,2005-2006,128,66,NA,4,0,NA,0,NA,NA
TA00789,2005-2006,126,81,NA,0,2,NA,0,NA,NA
TA00790,2005-2006,125,88,NA,7,4,NA,0,NA,NA
TA00791,2005-2006,130,78,NA,0,7,NA,0,NA,NA
TA00792,2005-2006,127,82,NA,4,0,NA,0,NA,NA
TA00796,2005-2006,123,80,NA,0,2,NA,0,NA,NA
TA00797,2005-2006,126,91,NA,4,7,NA,0,NA,NA
TA00799,2005-2006,127,67,NA,0,0,NA,0,NA,NA
TA00803,2005-2006,132,131,NA,4,4,NA,0,NA,NA
TA00804,2005-2006,137,149,NA,7,2,NA,0,NA,NA
TA00805,2005-2006,137,152,NA,7,2,NA,0,NA,NA
TA00806,2005-2006,137,153,NA,4,4,NA,0,NA,NA
TA00807,2005-2006,137,152,NA,7,0,NA,0,NA,NA
TA00808,2005-2006,122,98,NA,7,2,NA,0,NA,NA
TA00810,2005-2006,129,130,NA,7,2,NA,0,NA,NA
TA00811,2005-2006,129,76,NA,0,0,NA,2,NA,NA
TA00812,2005-2006,116,106,NA,0,4,NA,0,NA,NA
TA00813,2005-2006,124,98,NA,4,2,NA,0,NA,NA
TA00814,2005-2006,126,75,NA,2,4,NA,0,NA,NA
TA00817,2005-2006,139,125,NA,7,0,NA,0,NA,NA
TA00818,2005-2006,126,91,NA,0,4,NA,0,NA,NA
TA00819,2005-2006,118,84,NA,0,9,NA,0,NA,NA
TA00820,2005-2006,139,137,NA,0,4,NA,0,NA,NA
TA00821,2005-2006,129,116,NA,0,7,NA,0,NA,NA
TA00822,2005-2006,139,120,NA,7,4,NA,0,NA,NA
TA00823,2005-2006,122,69,NA,9,7,NA,0,NA,NA
TA00824,2005-2006,125,81,NA,0,2,NA,0,NA,NA
TA00825,2005-2006,130,80,NA,7,0,NA,0,NA,NA
TA00826,2005-2006,139,135,NA,7,4,NA,0,NA,NA
TA00827,2005-2006,122,105,NA,7,7,NA,0,NA,NA
TA00828,2005-2006,128,101,NA,0,2,NA,0,NA,NA
TA00829,2005-2006,123,88,NA,0,2,NA,0,NA,NA
TA00830,2005-2006,123,78,NA,0,2,NA,0,NA,NA
TA00831,2005-2006,127,80,NA,0,2,NA,0,NA,NA
TA00833,2005-2006,131,88,NA,0,2,NA,0,NA,NA
TA00838,2005-2006,132,86,NA,7,2,NA,0,NA,NA
TA00839,2005-2006,130,71,NA,2,0,NA,0,NA,NA
TA00844,2005-2006,131,73,NA,2,0,NA,0,NA,NA
TA00896,2005-2006,131,93,NA,0,0,NA,0,NA,NA
TA00902,2005-2006,141,125,NA,4,0,NA,0,NA,NA
TA00905,2005-2006,130,84,NA,2,0,NA,0,NA,NA
TA00906,2005-2006,141,128,NA,4,0,NA,0,NA,NA
TA00908,2005-2006,139,134,NA,7,2,NA,0,NA,NA
TA00923,2005-2006,128,55,NA,0,2,NA,0,NA,NA
TA00924,2005-2006,132,72,NA,4,0,NA,0,NA,NA
TA00927,2005-2006,132,68,NA,2,0,NA,0,NA,NA
TA00929,2005-2006,129,60,NA,0,0,NA,0,NA,NA
TA00930,2005-2006,130,61,NA,2,0,NA,0,NA,NA
TA00945,2005-2006,137,91,NA,2,0,NA,0,NA,NA
TA00946,2005-2006,127,118,NA,0,0,NA,0,NA,NA
TA00951,2005-2006,137,118,NA,0,0,NA,0,NA,NA
TA00954,2005-2006,144,90,NA,2,0,NA,0,NA,NA
TA00955,2005-2006,130,83,NA,7,0,NA,0,NA,NA
TA00960,2005-2006,131,69,NA,4,0,NA,0,NA,NA
TA00961,2005-2006,127,66,46,0,3,NA,1,NA,NA
TA00961,2005-2006,126,77,36.6,5,1,NA,0,12.3,60
TA00961,2005-2006,126,67,49,5,3,NA,0,12,60
TA00966,2005-2006,130,68,42.5,5,5,NA,0,12.6,60
TA00966,2005-2006,130,65,NA,7,2,NA,0,NA,NA
TA00966,2005-2006,130,69,NA,3,3,NA,0,NA,NA
TA00966,2005-2006,130,69,NA,5,4,NA,0,NA,NA
TA00966,2005-2006,129,70,NA,7,4,NA,0,NA,NA
TA00969,2005-2006,131,74,NA,4,0,NA,0,NA,NA
TA00974,2005-2006,125,74,44,0,3,NA,0,10.7,47
TA00988,2005-2006,143,92,NA,4,0,NA,0,NA,NA
TA01004,2005-2006,127,69,37.4,5,5,NA,0,12.8,54
TA01004,2005-2006,127,72,42.5,1,5,NA,0,11.1,47
TA01004,2005-2006,127,70,45.8,5,4,NA,0,12.8,54
TA01004,2005-2006,127,79,50.2,3,5,NA,0,12.1,51
TA01013,2005-2006,139,102,NA,2,0,NA,0,NA,NA
TA01034,2005-2006,138,120,NA,4,2,NA,0,NA,NA
TA01057,2005-2006,126,106,NA,4,0,NA,0,NA,NA
TA01058,2005-2006,136,55,NA,7,4,NA,0,NA,NA
TA01059,2005-2006,135,76,NA,9,4,NA,0,NA,NA
TA01061,2005-2006,133,60,NA,4,0,NA,0,NA,NA
TA01062,2005-2006,135,63,NA,7,2,NA,0,NA,NA
TA01063,2005-2006,140,113,NA,0,0,NA,0,NA,NA
TA01064,2005-2006,140,109,NA,0,0,NA,0,NA,NA
TA01065,2005-2006,140,96,NA,0,0,NA,0,NA,NA
TA01066,2005-2006,144,103,NA,4,0,NA,0,NA,NA
TA01067,2005-2006,137,137,NA,0,4,NA,0,NA,NA
TA01073,2005-2006,131,64,NA,4,0,NA,0,NA,NA
TA01080,2005-2006,146,92,NA,2,0,NA,0,NA,NA
TA01083,2005-2006,140,96,NA,4,0,NA,0,NA,NA
TA01085,2005-2006,132,103,NA,4,0,NA,0,NA,NA
TA01087,2005-2006,137,104,NA,4,0,NA,0,NA,NA
TA01088,2005-2006,130,85,NA,4,0,NA,0,NA,NA
TA01091,2005-2006,136,86,NA,2,0,NA,0,NA,NA
TA01096,2005-2006,137,65,NA,2,0,NA,0,NA,NA
TA01097,2005-2006,140,103,NA,3,1,NA,0,NA,NA
TA01098,2005-2006,131,85,NA,3,3,NA,0,NA,NA
TA01099,2005-2006,131,79,NA,1,1,NA,0,NA,NA
TA01100,2005-2006,136,81,42.3,0,3,NA,0,11.4,34
TA01100,2005-2006,132,78,NA,1,3,NA,0,NA,NA
TA01102,2005-2006,126,97,49.2,0,5,NA,1,14,60
TA01102,2005-2006,126,89,52,0,5,NA,1,13.7,57
TA01104,2005-2006,127,82,NA,5,3,NA,0,NA,NA
TA01105,2005-2006,129,83,47.3,1,3,NA,1,10.5,39
TA01111,2005-2006,135,85,NA,4,2,NA,0,NA,NA
TA01120,2005-2006,143,103,NA,2,0,NA,0,NA,NA
TA01123,2005-2006,127,75,NA,9,7,NA,0,NA,NA
TA01131,2005-2006,132,96,NA,4,0,NA,0,NA,NA
TA01132,2005-2006,131,96,NA,2,2,NA,0,NA,NA
TA01134,2005-2006,139,126,NA,2,4,NA,0,NA,NA
TA01139,2005-2006,140,109,NA,4,0,NA,0,NA,NA
TA01140,2005-2006,141,100,NA,0,0,NA,0,NA,NA
TA01154,2005-2006,144,124,NA,2,0,NA,0,NA,NA
TA01174,2005-2006,140,116,NA,7,0,NA,0,NA,NA
TA01185,2005-2006,139,94,NA,2,0,NA,0,NA,NA
TA01198,2005-2006,135,91,NA,4,0,NA,0,NA,NA
TA01199,2005-2006,144,111,NA,4,0,NA,0,NA,NA
TA01211,2005-2006,139,106,NA,7,2,NA,0,NA,NA
TA01222,2005-2006,140,91,NA,2,0,NA,0,NA,NA
TA01223,2005-2006,140,91,NA,2,0,NA,0,NA,NA
TA01225,2005-2006,131,67,NA,4,0,NA,0,NA,NA
TA01323,2005-2006,124,70,53.3,1,0,NA,NA,13.3,60
TA01323,2005-2006,123,73,52.5,0,0,NA,NA,10.5,49
TA01324,2005-2006,124,75,52.9,0,1,NA,NA,12.1,55
TA01324,2005-2006,123,77,56.2,0,1,NA,NA,11.2,57
TA01325,2005-2006,125,77,50.6,1,1,NA,NA,13.1,55
TA01325,2005-2006,125,78,53.1,0,1,NA,NA,12.4,60
TA02003,2005-2006,123,92,43,1,1,NA,0,13.5,46
TA02004,2005-2006,126,77,44,1,1,NA,0,13.9,44
TA02012,2005-2006,126,62,30,0,7,NA,1,14.5,80
TA02013,2005-2006,127,96,64.1,5,1,NA,0,12.9,40
TA02014,2005-2006,131,87,65.8,6,3,NA,0,17.5,33
TA02047,2005-2006,127,95,70.5,6,0,NA,0,16.6,31
TA02048,2005-2006,129,92,65,3,3,NA,0,14.8,46
TA02058,2005-2006,127,66,43,5,1,NA,0,14.3,49
TA02059,2005-2006,141,98,42.5,0,0,NA,0,13.5,44
TA02059,2005-2006,140,99,42.1,0,0,NA,0,11.4,29
TA02079,2005-2006,128,95,63.6,5,5,NA,1,16.6,55
TA02080,2005-2006,127,91,64.6,5,3,NA,0,19.5,40
TA02088,2005-2006,126,89,60.5,6,0,NA,1,15.1,45
TA02517,2005-2006,131,103,49.6,1,1,NA,0,18.6,46
TA02728,2005-2006,126,97,37.7,0,1,NA,NA,14,44
TA02728,2005-2006,125,106,35.4,0,0,NA,NA,12.3,30
TA02930,2005-2006,126,97,65.9,6,3,NA,0,17,49
TA02996,2005-2006,130,94,59,6,5,NA,1,15.9,55
TA03358,2005-2006,127,82,55.1,3,0,NA,0,14.4,39
TA03358,2005-2006,126,98,53,3,1,NA,1,11.3,56
TA03408,2005-2006,129,85,58.3,6,3,NA,0,18.8,36
TA03408,2005-2006,123,89,49,3,0,NA,0,12.3,53
TA03666,2005-2006,136,117,44.8,1,1,NA,0,13.6,63
TA03666,2005-2006,135,114,47.5,0,1,NA,0,13.2,63
TA03667,2005-2006,140,102,35.8,0,0,NA,0,14.3,68
TA03667,2005-2006,139,109,33.9,0,0,NA,0,14,61
TA03668,2005-2006,126,89,34.3,0,0,NA,0,14.1,90
TA03668,2005-2006,126,90,34.4,0,0,NA,0,12.2,68
TA03669,2005-2006,140,105,35.4,0,0,NA,0,17.7,70
TA03669,2005-2006,140,102,45.5,0,0,NA,0,15.2,46
TA03670,2005-2006,136,113,36.8,3,0,NA,3,18.5,82
TA03670,2005-2006,136,110,45.4,0,1,NA,3,17.4,76
TA03671,2005-2006,146,93,37.6,0,0,NA,0,16.4,59
TA03671,2005-2006,146,86,37.7,0,0,NA,0,16.8,63
TA03672,2005-2006,135,85,38.6,0,0,NA,0,14.1,48
TA03672,2005-2006,134,77,43.9,0,0,NA,0,14,49
TA03673,2005-2006,140,88,34.3,0,0,NA,0,12.8,45
TA03673,2005-2006,137,95,37.4,0,0,NA,0,13.8,52
TA03674,2005-2006,134,77,32.4,0,0,NA,0,13.3,48
TA03674,2005-2006,132,87,37,0,1,NA,1,12,39
TA03675,2005-2006,136,75,36.3,0,1,NA,0,10.4,31
TA03675,2005-2006,135,82,35.6,0,0,NA,0,10.9,33
TA03676,2005-2006,140,97,38.7,0,0,NA,0,13.7,45
TA03676,2005-2006,140,91,41.6,0,0,NA,0,12.6,35
TA03677,2005-2006,132,109,44.9,0,1,NA,1,12.5,60
TA03677,2005-2006,132,116,45.2,0,1,NA,1,13.3,57
TA03678,2005-2006,145,131,41.9,0,0,NA,0,14.3,75
TA03678,2005-2006,143,132,40.3,0,1,NA,0,14.4,81
TA03679,2005-2006,128,122,33.7,0,1,NA,0,12.1,49
TA03679,2005-2006,128,113,39.1,0,1,NA,0,13.9,66
TA03680,2005-2006,143,108,37.7,0,0,NA,0,13.9,55
TA03680,2005-2006,140,107,36.1,0,0,NA,0,13.1,54
TA03681,2005-2006,140,129,33.8,0,0,NA,0,13.1,55
TA03681,2005-2006,140,113,34.4,0,0,NA,0,12.9,51
TA03682,2005-2006,140,107,31.2,0,0,NA,0,14.7,66
TA03682,2005-2006,139,113,38.6,0,0,NA,0,12.4,48
TA03684,2005-2006,137,109,32.9,0,0,NA,1,13.1,64
TA03684,2005-2006,137,112,39.6,0,0,NA,0,12.7,56
TA03685,2005-2006,139,107,35.8,0,0,NA,0,13.4,63
TA03685,2005-2006,138,119,32.6,0,0,NA,0,16,76
TA03686,2005-2006,139,99,42,0,0,NA,0,13.9,57
TA03686,2005-2006,138,107,29.2,0,0,NA,0,15.8,77
TA03687,2005-2006,138,110,38.3,0,0,NA,0,13.5,66
TA03687,2005-2006,137,104,37.4,0,0,NA,0,13.5,61
TA03688,2005-2006,137,119,31.6,0,0,NA,0,14.9,62
TA03688,2005-2006,137,114,37.5,0,0,NA,0,12.7,60
TA03689,2005-2006,139,126,35.2,0,0,NA,0,16.1,69
TA03689,2005-2006,138,109,41.8,0,0,NA,0,11.6,55
TA03690,2005-2006,137,109,34.7,0,0,NA,0,12.8,60
TA03690,2005-2006,137,109,37.2,0,0,NA,0,13.2,63
TA04432,2005-2006,127,91,57.5,3,1,NA,0,20.5,27
TA04432,2005-2006,122,65,52,0,1,NA,1,12.7,53
TA04642,2005-2006,127,88,47,0,0,NA,0,11.9,52
TA05020,2005-2006,124,97,53,0,1,NA,0,12.4,53
TA05021,2005-2006,125,90,47,0,1,NA,0,11.8,48
TA05022,2005-2006,128,97,47,5,1,NA,0,12.2,50
TA05022,2005-2006,126,89,61.8,1,3,NA,0,12.8,39
TA05023,2005-2006,130,86,59.2,5,3,NA,0,14.9,45
TA05023,2005-2006,128,85,47,0,1,NA,0,12.5,51
TA05024,2005-2006,130,95,51,5,1,NA,0,11.6,46
TA05024,2005-2006,126,92,68.2,6,3,NA,0,15.3,40
TA05025,2005-2006,130,96,57.1,5,3,NA,0,12.5,47
TA05025,2005-2006,127,98,50,5,0,NA,0,12.5,51
TA05026,2005-2006,127,89,57.5,5,5,NA,0,18.6,39
TA05026,2005-2006,125,82,53,0,1,NA,0,11.5,49
TA05027,2005-2006,125,93,53,3,1,NA,0,12.3,49
TA05028,2005-2006,127,98,56,0,1,NA,1,12.6,52
TA05028,2005-2006,126,82,68.7,6,5,NA,0,18.8,40
TA05029,2005-2006,125,84,50,0,0,NA,1,11.5,48
TA05030,2005-2006,127,79,49,0,0,NA,0,12.2,52
