accenumb,agent_id,doi,days_to_heading,thousand_kernel_weight,plant_height,name,description,campaign
IG 44699,AW_15118,NA,140,NA,105,CE9428,NA,1993-1994
IG 44700,AW_29201,NA,140,NA,90,CE9428,NA,1993-1994
IG 44701,AW_26381,NA,140,NA,85,CE9428,NA,1993-1994
IG 44703,AW_17898,NA,137,NA,100,CE9428,NA,1993-1994
IG 44704,AW_26382,NA,140,NA,90,CE9428,NA,1993-1994
IG 44705,AW_32173,NA,140,NA,93,CE9428,NA,1993-1994
IG 44706,AW_26383,NA,140,NA,93,CE9428,NA,1993-1994
IG 44709,AW_17899,NA,149,NA,88,CE9428,NA,1993-1994
IG 44710,AW_34915,NA,140,NA,103,CE9428,NA,1993-1994
IG 44711,AW_20695,NA,140,NA,95,CE9428,NA,1993-1994
IG 44712,AW_20696,NA,149,NA,103,CE9428,NA,1993-1994
IG 44713,AW_34916,NA,151,NA,113,CE9428,NA,1993-1994
IG 44716,AW_23557,NA,151,NA,113,CE9428,NA,1993-1994
IG 44717,AW_17900,NA,140,NA,103,CE9428,NA,1993-1994
IG 44718,AW_15119,NA,137,NA,95,CE9428,NA,1993-1994
IG 44719,AW_26384,NA,140,NA,95,CE9428,NA,1993-1994
IG 76300,AW_17903,NA,126,NA,83,CE9427,NA,1993-1994
IG 76300,AW_17903,NA,121,NA,68,CE9434,NA,1993-1994
IG 76301,AW_26385,NA,126,NA,98,CE9427,NA,1993-1994
IG 76301,AW_26385,NA,118,NA,70,CE9434,NA,1993-1994
IG 76302,AW_23561,NA,132,NA,103,CE9427,NA,1993-1994
IG 76302,AW_23561,NA,126,NA,83,CE9434,NA,1993-1994
IG 76303,AW_34919,NA,137,NA,113,CE9427,NA,1993-1994
IG 84859,AW_18979,NA,134,NA,100,CE9403,NA,1993-1994
IG 99307,AW_28689,NA,140,NA,115,CE9427,NA,1993-1994
IG 99308,AW_31633,NA,140,NA,122,CE9427,NA,1993-1994
IG 99309,AW_23025,NA,140,NA,115,CE9427,NA,1993-1994
IG 99310,AW_25837,NA,137,NA,108,CE9427,NA,1993-1994
IG 99311,AW_34413,NA,137,NA,108,CE9427,NA,1993-1994
IG 99312,AW_23026,NA,137,NA,113,CE9427,NA,1993-1994
IG 99313,AW_31634,NA,137,NA,115,CE9427,NA,1993-1994
IG 99314,AW_20229,NA,137,NA,115,CE9427,NA,1993-1994
IG 99315,AW_25838,NA,137,NA,113,CE9427,NA,1993-1994
IG 110847,AW_17523,NA,154,NA,123,CE9508,NA,1994-1995
IG 110848,AW_17524,NA,154,NA,105,CE9508,NA,1994-1995
IG 110849,AW_37271,NA,156,38,113,CE9505,NA,1994-1995
IG 110850,AW_28796,NA,156,NA,123,CE9508,NA,1994-1995
IG 110852,AW_31744,NA,156,38,113,CE9505,NA,1994-1995
IG 110853,AW_23169,NA,154,NA,98,CE9508,NA,1994-1995
IG 110854,AW_31786,NA,154,NA,113,CE9508,NA,1994-1995
IG 110855,AW_26003,NA,156,36,108,CE9505,NA,1994-1995
IG 110856,AW_17565,NA,154,NA,98,CE9508,NA,1994-1995
IG 110858,AW_28829,NA,154,NA,128,CE9508,NA,1994-1995
IG 110859,AW_28830,NA,152,NA,103,CE9508,NA,1994-1995
IG 110860,AW_34544,NA,158,36,118,CE9505,NA,1994-1995
IG 110861,AW_20359,NA,149,NA,103,CE9508,NA,1994-1995
IG 110864,AW_28831,NA,149,NA,103,CE9508,NA,1994-1995
IG 110865,AW_26004,NA,149,36,108,CE9505,NA,1994-1995
IG 110866,AW_31787,NA,152,NA,105,CE9508,NA,1994-1995
IG 110867,AW_17566,NA,162,36,128,CE9505,NA,1994-1995
IG 110868,AW_34545,NA,149,NA,108,CE9508,NA,1994-1995
IG 110869,AW_17567,NA,156,NA,108,CE9508,NA,1994-1995
IG 110871,AW_26005,NA,156,NA,123,CE9508,NA,1994-1995
IG 110872,AW_37320,NA,156,36,128,CE9505,NA,1994-1995
IG 110873,AW_28832,NA,156,NA,133,CE9508,NA,1994-1995
IG 110874,AW_31788,NA,149,46,108,CE9505,NA,1994-1995
IG 110875,AW_31789,NA,154,NA,103,CE9508,NA,1994-1995
IG 110876,AW_28833,NA,139,36,93,CE9505,NA,1994-1995
IG 110877,AW_20360,NA,139,34,88,CE9505,NA,1994-1995
IG 110878,AW_34546,NA,139,NA,83,CE9508,NA,1994-1995
IG 110879,AW_37321,NA,158,38,125,CE9505,NA,1994-1995
IG 110880,AW_28834,NA,162,NA,110,CE9508,NA,1994-1995
IG 110881,AW_28835,NA,133,42,123,CE9505,NA,1994-1995
IG 110882,AW_31790,NA,156,NA,128,CE9508,NA,1994-1995
IG 110883,AW_34547,NA,142,36,110,CE9505,NA,1994-1995
IG 110884,AW_17568,NA,139,40,98,CE9505,NA,1994-1995
IG 110885,AW_34548,NA,152,NA,93,CE9508,NA,1994-1995
IG 110888,AW_26006,NA,158,38,118,CE9505,NA,1994-1995
IG 110889,AW_31791,NA,154,NA,123,CE9508,NA,1994-1995
IG 110890,AW_17569,NA,142,34,103,CE9505,NA,1994-1995
IG 110891,AW_26007,NA,142,28,98,CE9505,NA,1994-1995
IG 110892,AW_37322,NA,139,NA,78,CE9508,NA,1994-1995
IG 110893,AW_23170,NA,142,36,113,CE9505,NA,1994-1995
IG 110894,AW_37323,NA,149,NA,98,CE9508,NA,1994-1995
IG 110896,AW_23171,NA,149,36,113,CE9505,NA,1994-1995
IG 110897,AW_31792,NA,152,NA,103,CE9508,NA,1994-1995
IG 110898,AW_37324,NA,149,40,100,CE9505,NA,1994-1995
IG 110900,AW_20361,NA,154,40,113,CE9505,NA,1994-1995
IG 110901,AW_31793,NA,142,NA,118,CE9508,NA,1994-1995
IG 110902,AW_28836,NA,156,38,133,CE9505,NA,1994-1995
IG 110903,AW_23172,NA,154,NA,123,CE9508,NA,1994-1995
IG 110904,AW_20362,NA,150,NA,108,CE9508,NA,1994-1995
IG 110907,AW_37325,NA,156,36,118,CE9505,NA,1994-1995
IG 110908,AW_37326,NA,152,NA,123,CE9508,NA,1994-1995
IG 110910,AW_28837,NA,154,NA,118,CE9508,NA,1994-1995
IG 110911,AW_20363,NA,154,36,123,CE9505,NA,1994-1995
IG 110912,AW_26008,NA,149,NA,103,CE9508,NA,1994-1995
IG 110913,AW_26009,NA,156,34,100,CE9505,NA,1994-1995
IG 113059,AW_28838,NA,133,26,78,CE9505,NA,1994-1995
IG 113064,AW_28839,NA,142,28,103,CE9505,NA,1994-1995
IG 113065,AW_37327,NA,139,NA,78,CE9508,NA,1994-1995
IG 113069,AW_23173,NA,149,NA,103,CE9508,NA,1994-1995
IG 113070,AW_28840,NA,154,24,103,CE9505,NA,1994-1995
IG 113071,AW_34549,NA,154,NA,113,CE9508,NA,1994-1995
IG 113072,AW_31794,NA,158,26,93,CE9505,NA,1994-1995
IG 113075,AW_17570,NA,150,NA,103,CE9508,NA,1994-1995
IG 113081,AW_23174,NA,139,32,93,CE9505,NA,1994-1995
IG 113089,AW_31795,NA,133,34,83,CE9505,NA,1994-1995
IG 113090,AW_23175,NA,142,36,98,CE9505,NA,1994-1995
IG 113097,AW_31796,NA,142,28,93,CE9505,NA,1994-1995
IG 113098,AW_23176,NA,149,18,103,CE9505,NA,1994-1995
IG 113099,AW_34550,NA,149,16,100,CE9505,NA,1994-1995
IG 113100,AW_17571,NA,142,20,93,CE9505,NA,1994-1995
IG 113101,AW_17572,NA,149,18,103,CE9505,NA,1994-1995
IG 113102,AW_28841,NA,149,20,98,CE9505,NA,1994-1995
IG 113103,AW_34551,NA,149,18,103,CE9505,NA,1994-1995
IG 113105,AW_28842,NA,149,20,103,CE9505,NA,1994-1995
IG 113106,AW_20364,NA,142,18,103,CE9505,NA,1994-1995
IG 113107,AW_37328,NA,156,18,108,CE9505,NA,1994-1995
IG 113108,AW_37329,NA,149,20,105,CE9505,NA,1994-1995
IG 113109,AW_23177,NA,149,20,100,CE9505,NA,1994-1995
IG 113110,AW_31797,NA,149,20,98,CE9505,NA,1994-1995
IG 113111,AW_34552,NA,146,16,98,CE9505,NA,1994-1995
IG 113112,AW_34553,NA,142,18,108,CE9505,NA,1994-1995
IG 113113,AW_28843,NA,149,18,98,CE9505,NA,1994-1995
IG 113116,AW_31798,NA,142,20,103,CE9505,NA,1994-1995
IG 113117,AW_26010,NA,149,20,98,CE9505,NA,1994-1995
IG 113218,AW_31799,NA,158,20,100,CE9505,NA,1994-1995
IG 113219,AW_23178,NA,158,NA,95,CE9508,NA,1994-1995
IG 113220,AW_34554,NA,149,20,98,CE9505,NA,1994-1995
IG 113221,AW_17573,NA,142,20,98,CE9505,NA,1994-1995
IG 113222,AW_26011,NA,142,20,93,CE9505,NA,1994-1995
IG 113223,AW_20365,NA,149,18,110,CE9505,NA,1994-1995
IG 113224,AW_34555,NA,149,20,108,CE9505,NA,1994-1995
IG 113225,AW_17574,NA,142,20,98,CE9505,NA,1994-1995
IG 113226,AW_17575,NA,142,18,103,CE9505,NA,1994-1995
IG 113227,AW_28844,NA,146,20,108,CE9505,NA,1994-1995
IG 82788,AW_21564,NA,145,NA,NA,CE9521,NA,1994-1995
IG 82937,AW_21578,NA,150,NA,NA,CE9521_ICBW,NA,1994-1995
IG 83898,AW_24466,NA,148,NA,NA,CE9521,NA,1994-1995
IG 84859,AW_18979,NA,145,NA,NA,CE9521,NA,1994-1995
IG 84863,AW_35970,NA,150,NA,NA,CE9521,NA,1994-1995
IG 84866,AW_27465,NA,148,NA,NA,CE9521,NA,1994-1995
IG 84867,AW_33195,NA,150,NA,NA,CE9521,NA,1994-1995
IG 84872,AW_24589,NA,150,NA,NA,CE9521,NA,1994-1995
IG 85347,AW_21780,NA,148,NA,NA,CE9521,NA,1994-1995
IG 87760,AW_21851,NA,150,NA,NA,CE9521,NA,1994-1995
IG 92264,AW_28854,NA,145,NA,NA,CE9521,NA,1994-1995
IG 92265,AW_37338,NA,145,NA,NA,CE9521,NA,1994-1995
IG 92266,AW_31808,NA,148,NA,NA,CE9521,NA,1994-1995
IG 92267,AW_37339,NA,148,NA,NA,CE9521,NA,1994-1995
IG 92269,AW_26027,NA,148,NA,NA,CE9521,NA,1994-1995
IG 92285,AW_20375,NA,145,NA,NA,CE9521,NA,1994-1995
IG 92286,AW_20376,NA,150,NA,NA,CE9521,NA,1994-1995
IG 92292,AW_26029,NA,150,NA,NA,CE9521,NA,1994-1995
IG 92294,AW_28858,NA,148,NA,NA,CE9521,NA,1994-1995
IG 92296,AW_34568,NA,148,NA,NA,CE9521,NA,1994-1995
IG 92305,AW_28904,NA,148,NA,NA,CE9521,NA,1994-1995
IG 92306,AW_23242,NA,150,NA,NA,CE9521,NA,1994-1995
IG 92307,AW_20409,NA,150,NA,NA,CE9521,NA,1994-1995
IG 92309,AW_17628,NA,148,NA,NA,CE9521,NA,1994-1995
IG 92324,AW_31861,NA,148,NA,NA,CE9521,NA,1994-1995
IG 92325,AW_31862,NA,148,NA,NA,CE9521,NA,1994-1995
IG 92330,AW_23244,NA,150,NA,NA,CE9521,NA,1994-1995
IG 92334,AW_37386,NA,150,NA,NA,CE9521,NA,1994-1995
IG 92338,AW_17631,NA,148,NA,NA,CE9521,NA,1994-1995
IG 92342,AW_20411,NA,148,NA,NA,CE9521,NA,1994-1995
IG 92345,AW_37387,NA,148,NA,NA,CE9521,NA,1994-1995
IG 92350,AW_34600,NA,145,NA,NA,CE9521,NA,1994-1995
IG 92354,AW_20413,NA,148,NA,NA,CE9521,NA,1994-1995
IG 92357,AW_28906,NA,144,NA,NA,CE9521,NA,1994-1995
IG 92361,AW_28908,NA,145,NA,NA,CE9521,NA,1994-1995
IG 92363,AW_26060,NA,150,NA,NA,CE9521,NA,1994-1995
IG 92365,AW_34601,NA,144,NA,NA,CE9521,NA,1994-1995
IG 92366,AW_31865,NA,145,NA,NA,CE9521,NA,1994-1995
IG 92371,AW_20414,NA,145,NA,NA,CE9521,NA,1994-1995
IG 92373,AW_26061,NA,150,NA,NA,CE9521,NA,1994-1995
IG 92378,AW_37388,NA,145,NA,NA,CE9521,NA,1994-1995
IG 92399,AW_31868,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95162,AW_19857,NA,144,NA,NA,CE9521,NA,1994-1995
IG 95788,AW_36791,NA,144,NA,NA,CE9521,NA,1994-1995
IG 95789,AW_36792,NA,144,NA,NA,CE9521,NA,1994-1995
IG 95790,AW_19901,NA,144,NA,NA,CE9521,NA,1994-1995
IG 95791,AW_17056,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95792,AW_19902,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95793,AW_34085,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95794,AW_17057,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95795,AW_34086,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95796,AW_17058,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95797,AW_31288,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95798,AW_31289,NA,144,NA,NA,CE9521,NA,1994-1995
IG 95799,AW_19903,NA,144,NA,NA,CE9521,NA,1994-1995
IG 95800,AW_22709,NA,144,NA,NA,CE9521,NA,1994-1995
IG 95801,AW_28397,NA,144,NA,NA,CE9521,NA,1994-1995
IG 95802,AW_34087,NA,144,NA,NA,CE9521,NA,1994-1995
IG 95803,AW_31290,NA,144,NA,NA,CE9521,NA,1994-1995
IG 95805,AW_34088,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95806,AW_22710,NA,144,NA,NA,CE9521,NA,1994-1995
IG 95807,AW_28398,NA,144,NA,NA,CE9521,NA,1994-1995
IG 95808,AW_36836,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95809,AW_28399,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95810,AW_28400,NA,144,NA,NA,CE9521,NA,1994-1995
IG 95811,AW_34089,NA,144,NA,NA,CE9521,NA,1994-1995
IG 95812,AW_31291,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95813,AW_34090,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95815,AW_22711,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95816,AW_36838,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95817,AW_19905,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95818,AW_36839,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95819,AW_36840,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95820,AW_28401,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95821,AW_31292,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95822,AW_31293,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95824,AW_34091,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95825,AW_28402,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95826,AW_34092,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95827,AW_28403,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95828,AW_25494,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95829,AW_17059,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95830,AW_34093,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95832,AW_19906,NA,144,NA,NA,CE9521,NA,1994-1995
IG 95836,AW_34094,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95839,AW_19907,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95843,AW_36841,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95844,AW_17060,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95845,AW_34095,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95847,AW_31295,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95848,AW_25496,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95849,AW_36842,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95850,AW_25497,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95851,AW_17061,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95852,AW_19908,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95853,AW_22713,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95854,AW_28407,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95857,AW_19909,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95858,AW_28409,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95860,AW_17062,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95861,AW_34096,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95862,AW_17063,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95863,AW_19911,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95866,AW_17064,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95868,AW_19912,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95870,AW_34097,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95873,AW_19913,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95877,AW_34099,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95878,AW_17066,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95879,AW_36843,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95881,AW_19915,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95882,AW_28410,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95883,AW_22715,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95884,AW_22716,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95886,AW_34100,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95887,AW_17067,NA,145,NA,NA,CE9521_ICBW,NA,1994-1995
IG 95888,AW_22717,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95889,AW_19916,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95890,AW_31298,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95891,AW_34101,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95892,AW_28411,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95893,AW_36844,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95894,AW_17068,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95895,AW_22718,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95896,AW_28412,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95898,AW_36845,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95900,AW_28413,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95901,AW_19918,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95902,AW_36846,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95903,AW_25498,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95905,AW_17069,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95906,AW_28449,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95907,AW_28450,NA,148,NA,NA,CE9521_ICBW,NA,1994-1995
IG 95908,AW_17105,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95910,AW_34138,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95911,AW_25541,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95912,AW_36894,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95913,AW_17106,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95914,AW_25542,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95915,AW_31342,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95916,AW_17107,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95917,AW_31343,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95918,AW_25543,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95919,AW_22760,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95920,AW_19949,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95921,AW_25544,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95923,AW_17108,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95925,AW_36895,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95927,AW_28451,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95928,AW_19951,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95929,AW_25545,NA,145,NA,NA,CE9521,NA,1994-1995
IG 95930,AW_36896,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95931,AW_31344,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95932,AW_19952,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95933,AW_28452,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95934,AW_19953,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95935,AW_25546,NA,150,NA,NA,CE9521_ICBW,NA,1994-1995
IG 95936,AW_17109,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95940,AW_28453,NA,150,NA,NA,CE9521_ICBW,NA,1994-1995
IG 95941,AW_17110,NA,150,NA,NA,CE9521_ICBW,NA,1994-1995
IG 95942,AW_19954,NA,145,NA,NA,CE9521_ICBW,NA,1994-1995
IG 95943,AW_36897,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95946,AW_34141,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95947,AW_17111,NA,148,NA,NA,CE9521,NA,1994-1995
IG 95948,AW_17112,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95949,AW_25547,NA,150,NA,NA,CE9521,NA,1994-1995
IG 95987,AW_22762,NA,150,NA,NA,CE9521,NA,1994-1995
IG 96149,AW_25671,NA,150,NA,NA,CE9521,NA,1994-1995
IG 96150,AW_37004,NA,148,NA,NA,CE9521,NA,1994-1995
IG 96152,AW_34237,NA,145,NA,NA,CE9521,NA,1994-1995
IG 96153,AW_31444,NA,148,NA,NA,CE9521,NA,1994-1995
IG 96154,AW_17220,NA,148,NA,NA,CE9521,NA,1994-1995
IG 96155,AW_25672,NA,148,NA,NA,CE9521,NA,1994-1995
IG 96156,AW_17221,NA,145,NA,NA,CE9521,NA,1994-1995
IG 96157,AW_34238,NA,145,NA,NA,CE9521,NA,1994-1995
IG 96158,AW_20064,NA,148,NA,NA,CE9521,NA,1994-1995
IG 96159,AW_17222,NA,148,NA,NA,CE9521,NA,1994-1995
IG 96160,AW_25673,NA,145,NA,NA,CE9521,NA,1994-1995
IG 96161,AW_34239,NA,145,NA,NA,CE9521,NA,1994-1995
IG 96163,AW_31446,NA,150,NA,NA,CE9521,NA,1994-1995
IG 96170,AW_25675,NA,148,NA,NA,CE9521,NA,1994-1995
IG 96174,AW_17225,NA,148,NA,NA,CE9521,NA,1994-1995
IG 96185,AW_25677,NA,150,NA,NA,CE9521,NA,1994-1995
IG 96189,AW_25678,NA,150,NA,NA,CE9521,NA,1994-1995
IG 97412,AW_20490,NA,145,NA,NA,CE9521,NA,1994-1995
IG 97507,AW_34678,NA,152,NA,93,CE9508,NA,1994-1995
IG 98929,AW_20115,NA,150,NA,NA,CE9521,NA,1994-1995
IG 107099,AW_31635,NA,146,43,105,CE9601,NA,1995-1996
IG 107100,AW_34414,NA,140,38.6,123,CE9601,NA,1995-1996
IG 107101,AW_17406,NA,135,22,93,CE9601,NA,1995-1996
IG 107102,AW_23027,NA,148,30,93,CE9601,NA,1995-1996
IG 107103,AW_20230,NA,140,37.9,130,CE9601,NA,1995-1996
IG 107104,AW_23028,NA,154,36.4,123,CE9601,NA,1995-1996
IG 107105,AW_25839,NA,142,44.2,138,CE9601,NA,1995-1996
IG 107106,AW_31636,NA,142,38.9,125,CE9601,NA,1995-1996
IG 107107,AW_23029,NA,146,43.9,108,CE9601,NA,1995-1996
IG 107108,AW_17407,NA,142,38,123,CE9601,NA,1995-1996
IG 107109,AW_23030,NA,142,41,125,CE9601,NA,1995-1996
IG 107110,AW_28690,NA,142,40,133,CE9601,NA,1995-1996
IG 107111,AW_17408,NA,142,41,118,CE9601,NA,1995-1996
IG 107112,AW_20231,NA,135,24.5,103,CE9601,NA,1995-1996
IG 107113,AW_23031,NA,140,44.4,120,CE9601,NA,1995-1996
IG 107114,AW_28691,NA,142,35,123,CE9601,NA,1995-1996
IG 107115,AW_20232,NA,146,15.9,95,CE9601,NA,1995-1996
IG 107116,AW_17449,NA,140,36.2,128,CE9601,NA,1995-1996
IG 107117,AW_23066,NA,140,39.6,125,CE9601,NA,1995-1996
IG 107118,AW_34445,NA,138,40,123,CE9601,NA,1995-1996
IG 107119,AW_37221,NA,142,39.1,123,CE9601,NA,1995-1996
IG 107120,AW_20264,NA,140,44,128,CE9601,NA,1995-1996
IG 107121,AW_28732,NA,135,24.3,110,CE9601,NA,1995-1996
IG 107122,AW_28733,NA,142,39.7,120,CE9601,NA,1995-1996
IG 107123,AW_34446,NA,140,35.5,138,CE9601,NA,1995-1996
IG 107124,AW_28734,NA,135,39.9,83,CE9601,NA,1995-1996
IG 107125,AW_17450,NA,140,28.3,95,CE9601,NA,1995-1996
IG 107126,AW_25888,NA,133,43.3,85,CE9601,NA,1995-1996
IG 107127,AW_23067,NA,140,38.2,125,CE9601,NA,1995-1996
IG 107128,AW_17451,NA,148,28,95,CE9601,NA,1995-1996
IG 107129,AW_34447,NA,140,16,98,CE9601,NA,1995-1996
IG 107130,AW_25889,NA,143,33.6,70,CE9601,NA,1995-1996
IG 107131,AW_17452,NA,135,42.5,115,CE9601,NA,1995-1996
IG 107132,AW_25890,NA,142,38,108,CE9601,NA,1995-1996
IG 107133,AW_25891,NA,138,33.5,118,CE9601,NA,1995-1996
IG 107134,AW_31687,NA,142,37.6,115,CE9601,NA,1995-1996
IG 107135,AW_34448,NA,142,37,120,CE9601,NA,1995-1996
IG 107136,AW_20265,NA,140,42.6,110,CE9601,NA,1995-1996
IG 107138,AW_23068,NA,140,37.7,120,CE9601,NA,1995-1996
IG 107139,AW_20266,NA,135,17.7,100,CE9601,NA,1995-1996
IG 107140,AW_28735,NA,142,34,125,CE9601,NA,1995-1996
IG 107141,AW_17453,NA,135,22.5,88,CE9601,NA,1995-1996
IG 107142,AW_25892,NA,142,35,118,CE9601,NA,1995-1996
IG 107143,AW_31688,NA,142,31.3,130,CE9601,NA,1995-1996
IG 107144,AW_28736,NA,154,42.7,105,CE9601,NA,1995-1996
IG 107145,AW_31689,NA,138,35.6,128,CE9601,NA,1995-1996
IG 107146,AW_37222,NA,140,38.2,123,CE9601,NA,1995-1996
IG 107147,AW_25893,NA,148,43.5,115,CE9601,NA,1995-1996
IG 107148,AW_20267,NA,146,36.6,103,CE9601,NA,1995-1996
IG 107149,AW_31690,NA,146,41.3,98,CE9601,NA,1995-1996
IG 107150,AW_17454,NA,144,38.6,103,CE9601,NA,1995-1996
IG 107151,AW_28737,NA,146,45.1,98,CE9601,NA,1995-1996
IG 107152,AW_23069,NA,152,38.2,123,CE9601,NA,1995-1996
IG 107153,AW_25894,NA,152,36.6,113,CE9601,NA,1995-1996
IG 107154,AW_37223,NA,148,36.3,125,CE9601,NA,1995-1996
IG 107155,AW_23070,NA,154,41,108,CE9601,NA,1995-1996
IG 107156,AW_25895,NA,152,39.9,108,CE9601,NA,1995-1996
IG 107157,AW_28738,NA,146,45.1,90,CE9601,NA,1995-1996
IG 107158,AW_23071,NA,148,42.8,105,CE9601,NA,1995-1996
IG 107159,AW_25896,NA,146,47.4,103,CE9601,NA,1995-1996
IG 107160,AW_23072,NA,146,29,103,CE9601,NA,1995-1996
IG 107161,AW_34449,NA,142,43.5,118,CE9601,NA,1995-1996
IG 107163,AW_17455,NA,152,46.6,105,CE9601,NA,1995-1996
IG 107164,AW_37224,NA,146,37.2,110,CE9601,NA,1995-1996
IG 107165,AW_23073,NA,146,33,98,CE9601,NA,1995-1996
IG 107166,AW_17456,NA,138,46,123,CE9601,NA,1995-1996
IG 107167,AW_34450,NA,135,21.4,100,CE9601,NA,1995-1996
IG 108517,AW_23076,NA,135,15.5,85,CE9601,NA,1995-1996
