accession_match,responsibility,instcode,crop,genus,species,species_authority,accenumb,declatitude,declongitude
ICARDA_wheat/IG 78543,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 78543,NA,NA
ICARDA_wheat/IG 78572,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 78572,NA,NA
ICARDA_wheat/IG 78580,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 78580,NA,NA
ICARDA_wheat/IG 78587,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 78587,NA,NA
ICARDA_wheat/IG 78588,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 78588,NA,NA
ICARDA_wheat/IG 78603,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 78603,NA,NA
ICARDA_wheat/IG 78606,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 78606,NA,NA
ICARDA_wheat/IG 82235,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 82235,NA,NA
ICARDA_wheat/IG 82264,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 82264,NA,NA
ICARDA_wheat/IG 82281,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 82281,NA,NA
ICARDA_wheat/IG 82291,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 82291,NA,NA
ICARDA_wheat/IG 82293,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 82293,NA,NA
ICARDA_wheat/IG 83195,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83195,NA,NA
ICARDA_wheat/IG 83223,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83223,NA,NA
ICARDA_wheat/IG 83233,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83233,NA,NA
ICARDA_wheat/IG 83234,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83234,NA,NA
ICARDA_wheat/IG 83265,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83265,NA,NA
ICARDA_wheat/IG 83279,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83279,NA,NA
ICARDA_wheat/IG 83285,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83285,NA,NA
ICARDA_wheat/IG 83287,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83287,NA,NA
ICARDA_wheat/IG 83293,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83293,NA,NA
ICARDA_wheat/IG 83319,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83319,NA,NA
ICARDA_wheat/IG 83350,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83350,NA,NA
ICARDA_wheat/IG 83356,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83356,NA,NA
ICARDA_wheat/IG 83386,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83386,NA,NA
ICARDA_wheat/IG 83408,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83408,NA,NA
ICARDA_wheat/IG 83412,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83412,NA,NA
ICARDA_wheat/IG 83432,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83432,NA,NA
ICARDA_wheat/IG 83437,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83437,NA,NA
ICARDA_wheat/IG 83443,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83443,NA,NA
ICARDA_wheat/IG 83462,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83462,NA,NA
ICARDA_wheat/IG 83465,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83465,NA,NA
ICARDA_wheat/IG 83470,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83470,NA,NA
ICARDA_wheat/IG 83473,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83473,NA,NA
ICARDA_wheat/IG 83530,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83530,NA,NA
ICARDA_wheat/IG 83541,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83541,NA,NA
ICARDA_wheat/IG 83544,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 83544,NA,NA
ICARDA_wheat/IG 139544,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 139544,NA,NA
ICARDA_wheat/IG 139549,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 139549,NA,NA
ICARDA_wheat/IG 117950,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 117950,NA,NA
ICARDA_wheat/IG 98048,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 98048,NA,NA
ICARDA_wheat/IG 98053,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 98053,NA,NA
ICARDA_wheat/IG 119336,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 119336,NA,NA
ICARDA_wheat/IG 119350,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 119350,NA,NA
ICARDA_wheat/IG 119356,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 119356,NA,NA
ICARDA_wheat/IG 119362,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 119362,NA,NA
ICARDA_wheat/IG 119372,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 119372,NA,NA
ICARDA_wheat/IG 120699,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 120699,NA,NA
ICARDA_wheat/IG 120701,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 120701,NA,NA
ICARDA_wheat/IG 120702,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 120702,NA,NA
ICARDA_wheat/IG 120704,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 120704,NA,NA
ICARDA_wheat/IG 121875,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 121875,NA,NA
ICARDA_wheat/IG 121876,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 121876,NA,NA
ICARDA_wheat/IG 121879,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 121879,NA,NA
ICARDA_wheat/IG 121883,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 121883,NA,NA
ICARDA_wheat/IG 121885,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 121885,NA,NA
ICARDA_wheat/IG 121886,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 121886,NA,NA
ICARDA_wheat/IG 121890,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 121890,NA,NA
ICARDA_wheat/IG 121898,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 121898,NA,NA
ICARDA_wheat/IG 93202,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93202,NA,NA
ICARDA_wheat/IG 93208,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93208,NA,NA
ICARDA_wheat/IG 93211,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93211,NA,NA
ICARDA_wheat/IG 93216,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93216,NA,NA
ICARDA_wheat/IG 93221,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93221,NA,NA
ICARDA_wheat/IG 93235,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93235,NA,NA
ICARDA_wheat/IG 93237,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93237,NA,NA
ICARDA_wheat/IG 93249,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93249,NA,NA
ICARDA_wheat/IG 93264,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93264,NA,NA
ICARDA_wheat/IG 93291,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93291,NA,NA
ICARDA_wheat/IG 93297,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93297,NA,NA
ICARDA_wheat/IG 93302,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93302,NA,NA
ICARDA_wheat/IG 93304,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93304,NA,NA
ICARDA_wheat/IG 117952,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 117952,NA,NA
ICARDA_wheat/IG 90742,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 90742,NA,NA
ICARDA_wheat/IG 91692,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 91692,NA,NA
ICARDA_wheat/IG 91719,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 91719,NA,NA
ICARDA_wheat/IG 91730,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 91730,NA,NA
ICARDA_wheat/IG 91747,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 91747,NA,NA
ICARDA_wheat/IG 92265,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 92265,NA,NA
ICARDA_wheat/IG 92267,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 92267,NA,NA
ICARDA_wheat/IG 92277,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 92277,NA,NA
ICARDA_wheat/IG 94476,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 94476,NA,NA
ICARDA_wheat/IG 94491,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 94491,NA,NA
ICARDA_wheat/IG 94493,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 94493,NA,NA
ICARDA_wheat/IG 94513,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 94513,NA,NA
ICARDA_wheat/IG 94519,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 94519,NA,NA
ICARDA_wheat/IG 94520,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 94520,NA,NA
ICARDA_wheat/IG 94522,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 94522,NA,NA
ICARDA_wheat/IG 94558,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 94558,NA,NA
ICARDA_wheat/IG 94559,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 94559,NA,NA
ICARDA_wheat/IG 94570,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 94570,NA,NA
ICARDA_wheat/IG 94574,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 94574,NA,NA
ICARDA_wheat/IG 94580,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 94580,NA,NA
ICARDA_wheat/IG 94595,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 94595,NA,NA
ICARDA_wheat/IG 94596,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 94596,NA,NA
ICARDA_wheat/IG 94599,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 94599,NA,NA
IHAR_wheat/22777,IHAR,POL003,Wheat,Triticum,aestivum,L.,22777,NA,NA
NPPC_wheat/C0105859,NPPC,SVK001,Wheat,Triticum,NA,NA,C0105859,NA,NA
NPPC_wheat/C0105194,NPPC,SVK001,Wheat,Triticum,NA,NA,C0105194,NA,NA
NPPC_wheat/C0101186,NPPC,SVK001,Wheat,Triticum,aestivum,L.,C0101186,NA,NA
CREA_wheat/TA00540,CREA-CI,ITA383,Wheat,Triticum,aestivum,L.,TA00540,NA,NA
Agroscope_wheat/2311,Agroscope,CHE001,Wheat,Triticum,aestivum,L.,2311,NA,NA
NPPC_wheat/C0100548,NPPC,SVK001,Wheat,Triticum,aestivum,L.,C0100548,NA,NA
NPPC_wheat/C0101596,NPPC,SVK001,Wheat,Triticum,NA,NA,C0101596,NA,NA
IHAR_wheat/1648,IHAR,POL003,Wheat,Triticum,aestivum,L.,1648,NA,NA
IHAR_wheat/2948,IHAR,POL003,Wheat,Triticum,aestivum,L.,2948,NA,NA
IHAR_wheat/5342,IHAR,POL003,Wheat,Triticum,aestivum,L.,5342,NA,NA
IPGR-Sadovo_wheat/2021-TRT-AE-13,IPGR-Sadovo,BGR001,Wheat,Triticum,aestivum,L.,2021-TRT-AE-13,NA,NA
NPPC_wheat/C0101802,NPPC,SVK001,Wheat,Triticum,aestivum,L.,C0101802,NA,NA
NPPC_wheat/C0200437,NPPC,SVK001,Wheat,Triticum,durum,Desf.,C0200437,NA,NA
NPPC_wheat/C0104799,NPPC,SVK001,Wheat,Triticum,NA,NA,C0104799,NA,NA
IHAR_wheat/22589,IHAR,POL003,Wheat,Triticum,aestivum,L.,22589,NA,NA
IHAR_wheat/5618,IHAR,POL003,Wheat,Triticum,aestivum,L.,5618,NA,NA
NPPC_wheat/C0100125,NPPC,SVK001,Wheat,Triticum,NA,NA,C0100125,NA,NA
WUR_wheat/CGN09718,WUR,NLD037,Wheat,Triticum,aestivum,L.,CGN09718,NA,NA
CREA_wheat/TA00644,CREA-CI,ITA383,Wheat,Triticum,aestivum,L.,TA00644,NA,NA
IHAR_wheat/3853,IHAR,POL003,Wheat,Triticum,aestivum,L.,3853,NA,NA
IHAR_wheat/812,IHAR,POL003,Wheat,Triticum,aestivum,L.,812,NA,NA
IHAR_wheat/383,IHAR,POL003,Wheat,Triticum,aestivum,L.,383,NA,NA
NPPC_wheat/C0200789,NPPC,SVK001,Wheat,Triticum,NA,NA,C0200789,NA,NA
IHAR_wheat/4058,IHAR,POL003,Wheat,Triticum,aestivum,L.,4058,NA,NA
ICARDA_wheat/IG 96098,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 96098,NA,NA
ICARDA_wheat/IG 96099,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 96099,NA,NA
ICARDA_wheat/IG 96111,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 96111,NA,NA
ICARDA_wheat/IG 79469,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79469,NA,NA
ICARDA_wheat/IG 79470,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79470,NA,NA
ICARDA_wheat/IG 79504,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79504,NA,NA
ICARDA_wheat/IG 79510,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79510,NA,NA
ICARDA_wheat/IG 79511,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79511,NA,NA
ICARDA_wheat/IG 79513,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79513,NA,NA
ICARDA_wheat/IG 79517,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79517,NA,NA
ICARDA_wheat/IG 79526,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79526,NA,NA
ICARDA_wheat/IG 79530,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79530,NA,NA
ICARDA_wheat/IG 79534,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79534,NA,NA
ICARDA_wheat/IG 79535,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79535,NA,NA
ICARDA_wheat/IG 79536,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79536,NA,NA
ICARDA_wheat/IG 79550,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79550,NA,NA
ICARDA_wheat/IG 79563,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79563,NA,NA
ICARDA_wheat/IG 79568,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79568,NA,NA
ICARDA_wheat/IG 79569,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79569,NA,NA
ICARDA_wheat/IG 79571,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79571,NA,NA
ICARDA_wheat/IG 79573,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79573,NA,NA
ICARDA_wheat/IG 79575,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79575,NA,NA
ICARDA_wheat/IG 79583,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79583,NA,NA
ICARDA_wheat/IG 79588,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79588,NA,NA
ICARDA_wheat/IG 79590,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79590,NA,NA
ICARDA_wheat/IG 79597,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79597,NA,NA
ICARDA_wheat/IG 79602,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79602,NA,NA
ICARDA_wheat/IG 79604,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79604,NA,NA
ICARDA_wheat/IG 79611,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79611,NA,NA
ICARDA_wheat/IG 79612,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79612,NA,NA
ICARDA_wheat/IG 79624,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79624,NA,NA
ICARDA_wheat/IG 79626,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79626,NA,NA
ICARDA_wheat/IG 79630,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79630,NA,NA
ICARDA_wheat/IG 79651,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79651,NA,NA
ICARDA_wheat/IG 79655,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79655,NA,NA
ICARDA_wheat/IG 79656,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 79656,NA,NA
ICARDA_wheat/IG 85747,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 85747,NA,NA
ICARDA_wheat/IG 85768,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 85768,NA,NA
ICARDA_wheat/IG 85804,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 85804,NA,NA
ICARDA_wheat/IG 85844,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 85844,NA,NA
ICARDA_wheat/IG 85849,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 85849,NA,NA
ICARDA_wheat/IG 85884,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 85884,NA,NA
ICARDA_wheat/IG 85958,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 85958,NA,NA
ICARDA_wheat/IG 85961,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 85961,NA,NA
ICARDA_wheat/IG 85966,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 85966,NA,NA
ICARDA_wheat/IG 85970,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 85970,NA,NA
ICARDA_wheat/IG 85978,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 85978,NA,NA
ICARDA_wheat/IG 85991,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 85991,NA,NA
ICARDA_wheat/IG 85993,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 85993,NA,NA
ICARDA_wheat/IG 86062,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 86062,NA,NA
ICARDA_wheat/IG 86129,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 86129,NA,NA
ICARDA_wheat/IG 86179,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 86179,NA,NA
ICARDA_wheat/IG 86239,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 86239,NA,NA
ICARDA_wheat/IG 86313,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 86313,NA,NA
ICARDA_wheat/IG 86396,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 86396,NA,NA
ICARDA_wheat/IG 86399,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 86399,NA,NA
ICARDA_wheat/IG 86419,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 86419,NA,NA
ICARDA_wheat/IG 139550,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 139550,NA,NA
ICARDA_wheat/IG 139552,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 139552,NA,NA
ICARDA_wheat/IG 139558,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 139558,NA,NA
ICARDA_wheat/IG 139562,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 139562,NA,NA
ICARDA_wheat/IG 139564,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 139564,NA,NA
ICARDA_wheat/IG 126014,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 126014,NA,NA
ICARDA_wheat/IG 126022,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 126022,NA,NA
ICARDA_wheat/IG 126023,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 126023,NA,NA
ICARDA_wheat/IG 126033,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 126033,NA,NA
ICARDA_wheat/IG 126036,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 126036,NA,NA
ICARDA_wheat/IG 126045,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 126045,NA,NA
ICARDA_wheat/IG 126053,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 126053,NA,NA
ICARDA_wheat/IG 126055,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 126055,NA,NA
ICARDA_wheat/IG 126058,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 126058,NA,NA
ICARDA_wheat/IG 126064,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 126064,NA,NA
ICARDA_wheat/IG 126078,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 126078,NA,NA
ICARDA_wheat/IG 126080,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 126080,NA,NA
ICARDA_wheat/IG 126081,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 126081,NA,NA
ICARDA_wheat/IG 126087,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 126087,NA,NA
ICARDA_wheat/IG 126094,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 126094,NA,NA
ICARDA_wheat/IG 126097,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 126097,NA,NA
ICARDA_wheat/IG 126106,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 126106,NA,NA
ICARDA_wheat/IG 126107,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 126107,NA,NA
ICARDA_wheat/IG 126109,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 126109,NA,NA
ICARDA_wheat/IG 138524,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 138524,NA,NA
ICARDA_wheat/IG 138539,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 138539,NA,NA
ICARDA_wheat/IG 138543,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 138543,NA,NA
ICARDA_wheat/IG 138547,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 138547,NA,NA
ICARDA_wheat/IG 138550,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 138550,NA,NA
ICARDA_wheat/IG 138552,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 138552,NA,NA
ICARDA_wheat/IG 138555,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 138555,NA,NA
ICARDA_wheat/IG 119112,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 119112,NA,NA
ICARDA_wheat/IG 119123,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 119123,NA,NA
ICARDA_wheat/IG 119142,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 119142,NA,NA
ICARDA_wheat/IG 119144,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 119144,NA,NA
ICARDA_wheat/IG 119146,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 119146,NA,NA
ICARDA_wheat/IG 119154,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 119154,NA,NA
ICARDA_wheat/IG 119180,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 119180,NA,NA
ICARDA_wheat/IG 119188,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 119188,NA,NA
ICARDA_wheat/IG 119199,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 119199,NA,NA
ICARDA_wheat/IG 92956,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 92956,NA,NA
ICARDA_wheat/IG 92963,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 92963,NA,NA
ICARDA_wheat/IG 92964,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 92964,NA,NA
ICARDA_wheat/IG 92965,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 92965,NA,NA
ICARDA_wheat/IG 92972,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 92972,NA,NA
ICARDA_wheat/IG 92974,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 92974,NA,NA
ICARDA_wheat/IG 92977,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 92977,NA,NA
ICARDA_wheat/IG 92996,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 92996,NA,NA
ICARDA_wheat/IG 93001,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93001,NA,NA
ICARDA_wheat/IG 93002,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93002,NA,NA
ICARDA_wheat/IG 93010,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93010,NA,NA
ICARDA_wheat/IG 93018,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93018,NA,NA
ICARDA_wheat/IG 93047,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93047,NA,NA
ICARDA_wheat/IG 93050,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93050,NA,NA
ICARDA_wheat/IG 93051,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 93051,NA,NA
ICARDA_wheat/IG 95011,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 95011,NA,NA
ICARDA_wheat/IG 95040,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 95040,NA,NA
ICARDA_wheat/IG 94604,ICARDA-Morocco,LBN002,Wheat,Triticum,NA,NA,IG 94604,NA,NA
